Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Isaiah Likely,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,280,DraftKings
Lamar Jackson,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,180,DraftKings
Russell Wilson,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,500,DraftKings
Pat Freiermuth,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,280,DraftKings
Ben Skowronek,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,950,DraftKings
Rashod Bateman,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,205,DraftKings
Cordarrelle Patterson,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,800,DraftKings
Jaylen Warren,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,300,DraftKings
Scott Miller,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,1100,DraftKings
Pittsburgh Steelers D/ST,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,550,DraftKings
Calvin Austin III,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,400,DraftKings
Connor Heyward,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,1000,DraftKings
Tylan Wallace,N/A,Baltimore Ravens,Pittsburgh Steelers,2024,16,2024-12-21T21:31:00Z,850,DraftKings
Cleveland Browns D/ST,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,500,DraftKings
Jerry Jeudy,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,210,DraftKings
Mike Gesicki,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,235,DraftKings
Michael Woods II,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,500,DraftKings
Dorian Thompson-Robinson,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,270,DraftKings
Jamari Thrash,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,850,DraftKings
D'Onta Foreman,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,370,DraftKings
Isaiah Williams,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,1700,DraftKings
Jermaine Burton,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,950,DraftKings
Jerome Ford,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,140,DraftKings
Joe Burrow,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,260,DraftKings
Tee Higgins,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,145,DraftKings
Khalil Herbert,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,425,DraftKings
Blake Whiteheart,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,750,DraftKings
Drew Sample,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,700,DraftKings
Trayveon Williams,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,1800,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,-140,DraftKings
Jordan Akins,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,275,DraftKings
Tanner McLachlan,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,1800,DraftKings
Andrei Iosivas,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,340,DraftKings
Brenden Bates,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,2800,DraftKings
Elijah Moore,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,295,DraftKings
David Njoku,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,220,DraftKings
Cincinnati Bengals D/ST,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,400,DraftKings
Chase Brown,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,-230,DraftKings
Cedric Tillman,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,300,DraftKings
Pierre Strong Jr.,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,650,DraftKings
Tanner Hudson,N/A,Cincinnati Bengals,Cleveland Browns,2024,16,2024-12-22T18:00:00Z,1100,DraftKings
Puka Nacua,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,105,DraftKings
Blake Corum,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,475,DraftKings
Davis Allen,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,950,DraftKings
Tyler Conklin,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,450,DraftKings
Aaron Rodgers,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,1000,DraftKings
Xavier Smith,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,1400,DraftKings
Allen Lazard,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,500,DraftKings
Kyren Williams,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,-200,DraftKings
Braelon Allen,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,270,DraftKings
Breece Hall,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,105,DraftKings
Tutu Atwell,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,650,DraftKings
Xavier Gipson,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,950,DraftKings
Tyler Higbee,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,650,DraftKings
Tyler Johnson,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,1300,DraftKings
Demarcus Robinson,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,360,DraftKings
Colby Parkinson,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,550,DraftKings
Isaiah Davis,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,265,DraftKings
Cooper Kupp,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,140,DraftKings
Matthew Stafford,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,1200,DraftKings
Los Angeles Rams D/ST,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,450,DraftKings
Davante Adams,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,130,DraftKings
Jordan Whittington,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,1100,DraftKings
Malachi Corley,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,1200,DraftKings
New York Jets D/ST,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,475,DraftKings
Garrett Wilson,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,145,DraftKings
Jeremy Ruckert,N/A,New York Jets,Los Angeles Rams,2024,16,2024-12-22T18:00:00Z,475,DraftKings
Tommy Tremble,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,450,DraftKings
Chuba Hubbard,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,-155,DraftKings
Michael Wilson,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,265,DraftKings
Raheem Blackshear,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,1200,DraftKings
Mike Boone,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,400,DraftKings
Kyler Murray,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,210,DraftKings
Tip Reiman,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,2200,DraftKings
Bryce Young,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,290,DraftKings
Ja'Tavion Sanders,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,390,DraftKings
Greg Dortch,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,550,DraftKings
Feleipe Franks,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,3500,DraftKings
DeeJay Dallas,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,205,DraftKings
Elijah Higgins,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,900,DraftKings
Jalen Coker,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,200,DraftKings
Tony Jones Jr.,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,425,DraftKings
Zay Jones,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,750,DraftKings
Zach Pascal,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,2200,DraftKings
James Conner,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,-170,DraftKings
Marvin Harrison Jr.,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,125,DraftKings
Trey McBride,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,125,DraftKings
Deven Thompkins,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,550,DraftKings
Dan Chisena,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,1700,DraftKings
David Moore,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,295,DraftKings
Carolina Panthers D/ST,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,600,DraftKings
Adam Thielen,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,190,DraftKings
Arizona Cardinals D/ST,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,500,DraftKings
Velus Jones Jr.,N/A,Carolina Panthers,Arizona Cardinals,2024,16,2024-12-22T18:01:00Z,1200,DraftKings
Ray-Ray McCloud III,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,290,DraftKings
Drake London,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,120,DraftKings
Tyler Allgeier,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,205,DraftKings
Charlie Woerner,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,1400,DraftKings
Daniel Bellinger,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,600,DraftKings
Tyrone Tracy Jr.,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,150,DraftKings
Devin Singletary,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,260,DraftKings
Greg Dulcich,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,2200,DraftKings
Kyle Pitts,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,260,DraftKings
Wan'Dale Robinson,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,450,DraftKings
Darius Slayton,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,425,DraftKings
Jalin Hyatt,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,1600,DraftKings
Eric Gray,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,2200,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,-205,DraftKings
Drew Lock,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,650,DraftKings
Jakeem Grant Sr.,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,1100,DraftKings
Michael Penix Jr.,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,900,DraftKings
Avery Williams,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,2800,DraftKings
Ihmir Smith-Marsette,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,1500,DraftKings
Darnell Mooney,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,230,DraftKings
Bryce Ford-Wheaton,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,4000,DraftKings
KhaDarel Hodge,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,750,DraftKings
Malik Nabers,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,155,DraftKings
Atlanta Falcons D/ST,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,390,DraftKings
Chris Manhertz,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,2800,DraftKings
New York Giants D/ST,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,450,DraftKings
Ross Dwelley,N/A,Atlanta Falcons,New York Giants,2024,16,2024-12-22T18:01:00Z,1900,DraftKings
Amon-Ra St. Brown,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,115,DraftKings
Cole Kmet,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,250,DraftKings
Sam LaPorta,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,185,DraftKings
Sione Vaki,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,750,DraftKings
Rome Odunze,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,310,DraftKings
Gerald Everett,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,700,DraftKings
Craig Reynolds,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,300,DraftKings
Marcedes Lewis,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,3000,DraftKings
Tim Patrick,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,260,DraftKings
Shane Zylstra,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,1800,DraftKings
Keenan Allen,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,185,DraftKings
D'Andre Swift,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,125,DraftKings
DJ Moore,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,175,DraftKings
Detroit Lions D/ST,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,450,DraftKings
Roschon Johnson,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,195,DraftKings
Jahmyr Gibbs,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,-310,DraftKings
Allen Robinson II,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,1200,DraftKings
Travis Homer,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,500,DraftKings
Chicago Bears D/ST,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,500,DraftKings
Tyler Scott,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,700,DraftKings
Brock Wright,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,550,DraftKings
Jared Goff,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,900,DraftKings
Collin Johnson,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,1200,DraftKings
Caleb Williams,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,550,DraftKings
Jameson Williams,N/A,Chicago Bears,Detroit Lions,2024,16,2024-12-22T18:01:00Z,185,DraftKings
Julius Chestnut,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,1300,DraftKings
Drew Ogletree,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,600,DraftKings
Jha'Quan Jackson,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,1000,DraftKings
Calvin Ridley,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,205,DraftKings
Tyler Goodson,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,850,DraftKings
Adonai Mitchell,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,370,DraftKings
Tyjae Spears,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,130,DraftKings
Bryce Oliver,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,800,DraftKings
Tennessee Titans D/ST,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,500,DraftKings
Jonathan Taylor,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,-135,DraftKings
Nick Westbrook-Ikhine,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,390,DraftKings
Anthony Richardson,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,125,DraftKings
Alec Pierce,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,350,DraftKings
Mo Alie-Cox,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,475,DraftKings
Josh Downs,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,200,DraftKings
Anthony Gould,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,1100,DraftKings
Michael Pittman Jr.,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,195,DraftKings
David Martin-Robinson,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,2500,DraftKings
Chigoziem Okonkwo,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,380,DraftKings
Josh Whyle,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,800,DraftKings
Tony Pollard,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,-105,DraftKings
Ashton Dulin,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,850,DraftKings
Kylen Granson,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,400,DraftKings
Joshua Kelley,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,2800,DraftKings
Tyler Boyd,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,475,DraftKings
Nick Vannett,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,1500,DraftKings
Trey Sermon,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,700,DraftKings
Mason Rudolph,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,650,DraftKings
Indianapolis Colts D/ST,N/A,Indianapolis Colts,Tennessee Titans,2024,16,2024-12-22T18:01:00Z,475,DraftKings
Ainias Smith,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,1600,DraftKings
Kenneth Gainwell,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,390,DraftKings
Saquon Barkley,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,-155,DraftKings
Chris Rodriguez Jr.,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,1200,DraftKings
K.J. Osborn,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,850,DraftKings
Jeremy McNichols,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,500,DraftKings
Jalen Hurts,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,-120,DraftKings
Johnny Wilson,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,750,DraftKings
Luke McCaffrey,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,1100,DraftKings
Olamide Zaccheaus,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,390,DraftKings
Grant Calcaterra,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,275,DraftKings
Jamison Crowder,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,650,DraftKings
Brian Robinson Jr.,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,100,DraftKings
Dyami Brown,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,340,DraftKings
Terry McLaurin,N/A,Washington Commanders,Philadelphia Eagles,2024,16,2024-12-22T18:01:00Z,160,DraftKings
