player_id,player_display_name,position,team,season,week,receptions,targets,receiving_yards,rushing_tds,receiving_tds,opponent_team,wopr,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,total_tds,merge_name,redzone_target_share,redzone_trips,redzone_tds,redzone_td_rate,pass_rate,endzone_targets,endzone_target_share,spread_line,total_line,implied_total,inside_5_target_share,rec_touchdown_exp,rec_touchdown_exp_team,explosive_receiving_plays,passing_tds_allowed_to_WR,passing_tds_allowed_to_TE,passing_tds_allowed_to_LB,passing_tds_allowed_to_DB,explosive_receiving_plays_allowed,receiving_yards_allowed,receiving_epa_allowed,receiving_air_yards_allowed,depth_chart_rank,offense_snap_share,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,game_id,home_team,away_team,weekday,gametime,roof,surface,temp,wind,div_game
00-0031588,Stefon Diggs,WR,BUF,2020,14,10,14,130,0,1,PIT,0.7676923076923077,6.574211133411154,0.3333333333333333,174,0.3824175824175824,0.7471264367816092,1,1,stefon diggs,0.2857142857142857,6.0,2.0,0.3333333333333333,0.6142857142857143,1.0,0.023255813953488372,-2.0,48.5,25.25,0.0,0.54,2.72,2.0,2.0,0.0,0.0,0.0,2.0,238,-1.9659698003576302,455,1,0.93,3.9557142857142855,3.2085114132169688,12.512142857142859,38.301919797087514,71.42857142857143,4.524297202304399,1.9077027976956034,2020_14_PIT_BUF,BUF,PIT,Sunday,20:20,outdoors,astroturf,35.0,11.0,0
00-0031610,Darren Waller,TE,LV,2020,14,7,10,75,0,0,IND,0.5271794871794871,2.9792667551373597,0.2222222222222222,90,0.27692307692307694,0.8333333333333334,0,0,darren waller,0.2222222222222222,6.0,1.0,0.16666666666666666,0.6764705882352942,1.0,0.021739130434782608,2.5,52.0,24.75,0.0,0.59,3.14,1.0,1.0,1.0,0.0,0.0,5.0,345,1.5534875415990612,318,1,0.97,6.4025,3.263465387496482,9.268,29.891952910820834,70.0,3.6786727924611893,3.0027557789673813,2020_14_IND_LV,LV,IND,Sunday,16:05,dome,grass,0.0,0.0,0
00-0031868,Damiere Byrd,WR,NE,2020,14,5,8,48,0,0,LA,0.7189222290263318,0.40149123792070895,0.34782608695652173,40,0.28169014084507044,1.2,0,0,damiere byrd,0.0,4.0,1.0,0.25,0.4423076923076923,0.0,0.0,5.0,43.5,19.25,0.0,0.05,0.3,1.0,0.0,0.0,0.0,0.0,3.0,146,-15.499351542784245,142,1,0.88,7.11875,3.6953030484166716,5.6212500000000025,31.500420285794345,62.5,3.9167292909917704,0.2732707090082256,2020_14_NE_LA,LA,NE,Thursday,20:20,dome,matrixturf,0.0,0.0,0
00-0031941,Jamison Crowder,WR,NYJ,2020,14,2,4,7,0,0,SEA,0.3522981366459627,-1.2798914954207707,0.17391304347826086,32,0.1306122448979592,0.21875,0,0,jamison crowder,0.3333333333333333,3.0,0.0,0.0,0.5306122448979592,0.0,0.0,16.5,49.0,16.25,0.0,0.19,0.62,0.0,0.0,0.0,0.0,0.0,1.0,132,0.7885947618964422,224,1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_NYJ_SEA,SEA,NYJ,Sunday,16:05,outdoors,fieldturf,43.0,8.0,0
00-0031951,James O'Shaughnessy,TE,JAX,2020,14,2,2,14,0,0,TEN,0.06891679748822606,1.910861703217961,0.04081632653061224,5,0.01098901098901099,2.8,0,0,james oshaughnessy,0.0,3.0,1.0,0.3333333333333333,0.782608695652174,0.0,0.0,7.5,53.0,22.75,0.0,0.01,3.06,0.0,1.0,0.0,0.0,0.0,3.0,263,-5.5065115197707275,416,1,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_TEN_JAX,JAX,TEN,Sunday,13:00,outdoors,grass,69.0,2.0,1
00-0032054,Breshad Perriman,WR,NYJ,2020,14,3,7,26,0,0,SEA,0.6508074534161491,-2.7531126134789385,0.30434782608695654,68,0.27755102040816326,0.38235294117647056,0,0,breshad perriman,0.3333333333333333,3.0,0.0,0.0,0.5306122448979592,1.0,0.038461538461538464,16.5,49.0,16.25,0.0,0.31,0.62,0.0,0.0,0.0,0.0,0.0,1.0,132,0.7885947618964422,224,1,1.0,4.201428571428571,2.0125462086758947,11.777142857142858,35.294117647058826,42.857142857142854,4.277885933486384,-2.9612192668197164,2020_14_NYJ_SEA,SEA,NYJ,Sunday,16:05,outdoors,fieldturf,43.0,8.0,0
00-0032062,Blake Bell,TE,DAL,2020,14,1,1,11,0,0,CIN,0.0907624633431085,0.9194302404066548,0.045454545454545456,6,0.03225806451612903,1.8333333333333333,0,0,blake bell,0.0,5.0,2.0,0.4,0.4791666666666667,0.0,0.0,-3.0,44.0,23.5,0.0,0.01,2.9499999999999997,0.0,1.0,0.0,0.0,0.0,2.0,185,18.344639669810157,165,2,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_DAL_CIN,CIN,DAL,Sunday,13:00,outdoors,grass,44.0,5.0,0
00-0032141,Geoff Swaim,TE,TEN,2020,14,3,3,34,0,1,JAX,0.270271463253145,3.9369561391940806,0.13043478260869565,21,0.1065989847715736,1.619047619047619,1,1,geoff swaim,0.5,5.0,2.0,0.4,0.375,1.0,0.041666666666666664,-7.5,53.0,30.25,1.0,0.97,1.49,0.0,1.0,1.0,0.0,0.0,1.0,212,7.242216805943167,192,3,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_TEN_JAX,JAX,TEN,Sunday,13:00,outdoors,grass,69.0,2.0,1
00-0032211,Tyler Lockett,WR,SEA,2020,14,5,5,52,0,0,NYJ,0.3176349118942731,6.916518929647282,0.15625,27,0.11894273127753303,1.9259259259259258,0,0,tyler lockett,0.0,6.0,5.0,0.8333333333333334,0.47058823529411764,0.0,0.0,-16.5,49.0,32.75,0.0,0.06,2.6,0.0,3.0,1.0,0.0,0.0,1.0,239,15.779859706672141,227,1,0.64,7.564,5.566809724552402,5.128000000000002,10.794425967246248,100.0,5.939459272206113,-0.6674592722061146,2020_14_NYJ_SEA,SEA,NYJ,Sunday,16:05,outdoors,fieldturf,43.0,8.0,0
00-0032385,Sterling Shepard,WR,NYG,2020,14,3,5,35,0,0,ARI,0.46489852398523984,0.7702714231563732,0.20833333333333334,59,0.2177121771217712,0.5932203389830508,0,0,sterling shepard,0.0,1.0,1.0,1.0,0.5853658536585366,0.0,0.0,3.0,47.5,22.25,0.0,0.01,0.36,1.0,0.0,0.0,0.0,0.0,2.0,145,2.3291171819437295,271,1,0.8,5.444,1.8585990560455259,11.448,22.38648363252376,60.0,1.1990936288285177,-0.7724269621618507,2020_14_ARI_NYG,NYG,ARI,Sunday,13:00,outdoors,fieldturf,59.0,15.0,0
00-0032394,Nick Vannett,TE,DEN,2020,14,4,4,20,0,1,CAR,0.2510457516339869,1.4273725223757792,0.14814814814814814,7,0.041176470588235294,2.857142857142857,1,1,nick vannett,0.5,5.0,2.0,0.4,0.47368421052631576,1.0,0.037037037037037035,4.0,45.5,20.75,0.6666666666666666,0.61,1.99,0.0,3.0,1.0,0.0,0.0,6.0,280,18.3271662915505,170,2,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_DEN_CAR,CAR,DEN,Sunday,13:00,outdoors,grass,70.0,7.0,0
00-0032464,Kalif Raymond,WR,TEN,2020,14,0,1,0,0,0,JAX,0.1824762745530788,-0.5482514011673629,0.043478260869565216,33,0.16751269035532995,0.0,0,0,kalif raymond,0.0,5.0,2.0,0.4,0.375,0.0,0.0,-7.5,53.0,30.25,0.0,0.04,1.49,0.0,1.0,1.0,0.0,0.0,1.0,212,7.242216805943167,192,2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_TEN_JAX,JAX,TEN,Sunday,13:00,outdoors,grass,69.0,2.0,1
00-0032543,Alex Erickson,WR,CIN,2020,14,1,1,9,0,0,DAL,0.05777433780529756,0.7173325199983083,0.02631578947368421,4,0.026143790849673203,2.25,0,0,alex erickson,0.0,4.0,2.0,0.5,0.5588235294117647,0.0,0.0,3.0,44.0,20.5,0.0,0.0,1.91,0.0,1.0,0.0,0.0,0.0,1.0,222,8.552338273089845,153,2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_DAL_CIN,CIN,DAL,Sunday,13:00,outdoors,grass,44.0,5.0,0
00-0032688,Robbie Chosen,WR,CAR,2020,14,8,12,84,0,0,DEN,0.7017926988265971,1.6779325796247582,0.3076923076923077,81,0.3432203389830508,1.037037037037037,0,0,robbie chosen,0.42857142857142855,5.0,3.0,0.6,0.6557377049180327,1.0,0.025,-4.0,45.5,24.75,0.0,0.66,1.6300000000000001,2.0,0.0,0.0,0.0,0.0,4.0,283,4.148199848191871,230,1,0.85,8.47111111111111,2.890677731563047,7.265000000000001,37.60676386851868,66.66666666666666,4.397502500025937,2.9512474999740617,2020_14_DEN_CAR,CAR,DEN,Sunday,13:00,outdoors,grass,70.0,7.0,0
00-0032765,Michael Thomas,WR,NO,2020,14,8,8,84,0,0,PHI,0.5124666168144429,7.889874825729444,0.21621621621621623,68,0.26877470355731226,1.2352941176470589,0,0,michael thomas,0.0,3.0,2.0,0.6666666666666666,0.6551724137931034,0.0,0.0,-7.5,42.5,25.0,0.0,0.03,0.86,1.0,1.0,1.0,0.0,0.0,5.0,291,11.852632395408968,239,1,0.9,5.60125,2.8060623281249244,8.3625,28.09153894604241,100.0,2.9482145549310985,-0.8107145549310983,2020_14_NO_PHI,PHI,NO,Sunday,16:25,outdoors,grass,57.0,10.0,0
00-0032775,Demarcus Robinson,WR,KC,2020,14,1,1,13,0,0,MIA,0.05952645209027006,0.5855705649591982,0.029411764705882353,7,0.0220125786163522,1.8571428571428572,0,0,demarcus robinson,0.0,6.0,1.0,0.16666666666666666,0.5862068965517241,0.0,0.0,-7.0,51.5,29.25,0.0,0.01,2.04,0.0,1.0,1.0,0.0,0.0,8.0,393,7.195578895218205,318,2,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_KC_MIA,MIA,KC,Sunday,13:00,outdoors,grass,81.0,8.0,0
00-0032778,Tajae Sharpe,WR,MIN,2020,14,0,1,0,0,0,TB,0.17834101382488476,-1.1972321015782654,0.02857142857142857,48,0.1935483870967742,0.0,0,0,tajae sharpe,0.0,4.0,2.0,0.5,0.5285714285714286,1.0,0.02702702702702703,7.0,52.5,22.75,0.0,0.2,1.71,0.0,0.0,1.0,0.0,0.0,1.0,225,16.414878826240543,234,3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_MIN_TB,TB,MIN,Sunday,13:00,outdoors,grass,78.0,5.0,0
00-0032791,Jakeem Grant,WR,MIA,2020,14,3,5,32,0,0,KC,0.2606829632394103,-0.6773647037916817,0.10869565217391304,65,0.13948497854077252,0.49230769230769234,0,0,jakeem grant,0.25,4.0,2.0,0.5,0.6712328767123288,0.0,0.0,7.0,51.5,22.25,0.0,0.21,1.81,0.0,0.0,2.0,0.0,0.0,3.0,316,9.74418922509488,471,1,0.37,3.8659999999999997,2.7133660867029823,11.728000000000002,13.17841652246219,60.0,6.543520942192383,3.226479057807617,2020_14_KC_MIA,MIA,KC,Sunday,13:00,outdoors,grass,81.0,8.0,0
00-0032881,Tommylee Lewis,WR,NO,2020,14,0,0,0,0,0,PHI,0.0,0.0,0.0,0,0.0,0.0,0,0,tommylee lewis,0.0,3.0,2.0,0.6666666666666666,0.6551724137931034,0.0,0.0,-7.5,42.5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,291,11.852632395408968,239,4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_NO_PHI,PHI,NO,Sunday,16:25,outdoors,grass,57.0,10.0,0
00-0032951,Laquon Treadwell,WR,ATL,2020,14,1,1,9,0,1,LAC,0.05543769113149847,1.859638356952928,0.03125,4,0.012232415902140673,2.25,1,1,laquon treadwell,0.25,4.0,1.0,0.25,0.6226415094339622,0.0,0.0,1.0,49.0,24.0,0.0,0.25,1.51,0.0,2.0,0.0,0.0,0.0,4.0,263,7.187898093950935,327,2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_ATL_LAC,LAC,ATL,Sunday,16:25,dome,matrixturf,0.0,0.0,0
00-0032977,Rashard Higgins,WR,CLE,2020,14,6,10,68,0,1,BAL,0.5370974317162658,-1.471759993059095,0.22727272727272727,125,0.2802690582959641,0.544,1,1,rashard higgins,0.4,6.0,4.0,0.6666666666666666,0.631578947368421,1.0,0.020833333333333332,3.0,45.5,21.25,0.0,0.55,2.16,1.0,1.0,0.0,0.0,0.0,6.0,355,14.682690751055024,426,1,0.82,3.7079999999999997,2.852630483949259,13.474,29.304682572478747,60.0,2.2845978859962863,-0.8945978859962873,2020_14_BAL_CLE,CLE,BAL,Monday,20:15,outdoors,grass,34.0,18.0,1
00-0032980,Marcus Johnson,WR,IND,2020,14,0,1,0,0,0,LV,0.10771241830065359,-1.5021952798124403,0.037037037037037035,19,0.07450980392156863,0.0,0,0,marcus johnson,0.0,8.0,2.0,0.25,0.4745762711864407,0.0,0.0,-2.5,52.0,27.25,0.0,0.03,1.5899999999999999,0.0,2.0,0.0,0.0,0.0,5.0,244,16.54889826595414,251,1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_IND_LV,LV,IND,Sunday,16:05,dome,grass,0.0,0.0,0
00-0032986,J.P. Holtz,TE,CHI,2020,14,0,0,0,0,0,HOU,0.0,0.0,0.0,0,0.0,0.0,0,0,jp holtz,0.0,5.0,3.0,0.6,0.5892857142857143,0.0,0.0,1.0,46.5,22.75,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,267,15.11536479149987,144,4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_HOU_CHI,CHI,HOU,Sunday,13:00,outdoors,grass,34.0,1.0,0
00-0033009,Tyler Boyd,WR,CIN,2020,14,5,9,43,0,0,DAL,0.5840213278293773,-4.314242836262565,0.23684210526315788,50,0.32679738562091504,0.86,0,0,tyler boyd,0.375,4.0,2.0,0.5,0.5588235294117647,2.0,0.05263157894736842,3.0,44.0,20.5,0.3333333333333333,0.77,1.91,1.0,1.0,0.0,0.0,0.0,1.0,222,8.552338273089845,153,1,0.82,7.252857142857143,2.3374227506404126,6.4944444444444445,36.48792059429427,55.55555555555556,6.394957299012594,3.3210427009874053,2020_14_DAL_CIN,CIN,DAL,Sunday,13:00,outdoors,grass,44.0,5.0,0
00-0033040,Tyreek Hill,WR,KC,2020,14,3,7,79,1,1,MIA,0.6324084350721421,1.8422188668628223,0.20588235294117646,147,0.46226415094339623,0.5374149659863946,1,2,tyreek hill,0.0,6.0,1.0,0.16666666666666666,0.5862068965517241,2.0,0.058823529411764705,-7.0,51.5,29.25,0.0,0.84,2.04,2.0,1.0,1.0,0.0,0.0,8.0,393,7.195578895218205,318,1,0.92,5.5857142857142845,2.5151574544608635,19.788571428571426,48.56091148115687,42.857142857142854,2.131289916019947,6.112043417313387,2020_14_KC_MIA,MIA,KC,Sunday,13:00,outdoors,grass,81.0,8.0,0
00-0033080,Seth DeValve,TE,ARI,2020,14,0,0,0,0,0,NYG,0.0,0.0,0.0,0,0.0,0.0,0,0,seth devalve,0.0,7.0,2.0,0.2857142857142857,0.44871794871794873,0.0,0.0,-3.0,47.5,25.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,244,8.163017027367642,179,4,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_ARI_NYG,NYG,ARI,Sunday,13:00,outdoors,fieldturf,59.0,15.0,0
00-0033090,Hunter Henry,TE,LAC,2020,14,6,8,41,0,0,ATL,0.4121463598642021,0.15628210389607444,0.18181818181818182,48,0.1991701244813278,0.8541666666666666,0,0,hunter henry,0.25,4.0,2.0,0.5,0.6285714285714286,0.0,0.0,-1.0,49.0,25.0,0.0,0.12,1.59,0.0,2.0,0.0,0.0,0.0,1.0,243,6.82008339690131,241,1,0.9,4.77625,3.8976051248567884,5.428750000000001,18.62270057030145,75.0,3.0058749486328664,0.13079171803379985,2020_14_ATL_LAC,LAC,ATL,Sunday,16:25,dome,matrixturf,0.0,0.0,0
00-0033110,Tyler Higbee,TE,LA,2020,14,2,2,34,0,0,NE,0.1986842105263158,2.7484941203147173,0.08333333333333333,12,0.10526315789473684,2.8333333333333335,0,0,tyler higbee,0.0,4.0,2.0,0.5,0.4098360655737705,0.0,0.0,-5.0,43.5,24.25,0.0,0.01,1.29,1.0,1.0,0.0,0.0,0.0,2.0,137,-1.704204477650213,114,1,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_NE_LA,LA,NE,Thursday,20:20,dome,matrixturf,0.0,0.0,0
00-0033111,Pharoh Cooper,WR,CAR,2020,14,3,3,52,0,0,DEN,0.204367666232073,3.0119068328058347,0.07692307692307693,30,0.1271186440677966,1.7333333333333334,0,0,pharoh cooper,0.0,5.0,3.0,0.6,0.6557377049180327,0.0,0.0,-4.0,45.5,24.75,0.0,0.01,1.6300000000000001,1.0,0.0,0.0,0.0,0.0,4.0,283,4.148199848191871,230,2,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_DEN_CAR,CAR,DEN,Sunday,13:00,outdoors,grass,70.0,7.0,0
00-0033114,Mike Thomas,WR,CIN,2020,14,0,1,0,0,0,DAL,0.08522531819745441,-0.50097811431624,0.02631578947368421,10,0.06535947712418301,0.0,0,0,mike thomas,0.0,4.0,2.0,0.5,0.5588235294117647,0.0,0.0,3.0,44.0,20.5,0.0,0.01,1.91,0.0,1.0,0.0,0.0,0.0,1.0,222,8.552338273089845,153,2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_DAL_CIN,CIN,DAL,Sunday,13:00,outdoors,grass,44.0,5.0,0
00-0033217,Mo Alie-Cox,TE,IND,2020,14,1,1,9,0,0,LV,0.05006535947712418,0.5600272165611386,0.037037037037037035,-2,-0.00784313725490196,0.0,0,0,mo aliecox,0.0,8.0,2.0,0.25,0.4745762711864407,0.0,0.0,-2.5,52.0,27.25,0.0,0.0,1.5899999999999999,0.0,2.0,0.0,0.0,0.0,5.0,244,16.54889826595414,251,1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_IND_LV,LV,IND,Sunday,16:05,dome,grass,0.0,0.0,0
00-0033251,Zach Pascal,WR,IND,2020,14,1,2,27,0,0,LV,0.2099346405228758,1.7936746697523631,0.07407407407407407,36,0.1411764705882353,0.75,0,0,zach pascal,0.0,8.0,2.0,0.25,0.4745762711864407,0.0,0.0,-2.5,52.0,27.25,0.0,0.01,1.5899999999999999,1.0,2.0,0.0,0.0,0.0,5.0,244,16.54889826595414,251,1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_IND_LV,LV,IND,Sunday,16:05,dome,grass,0.0,0.0,0
00-0033282,Curtis Samuel,WR,CAR,2020,14,7,9,68,0,0,DEN,0.4885267275097783,0.26747912165592425,0.23076923076923078,48,0.2033898305084746,1.4166666666666667,0,0,curtis samuel,0.42857142857142855,5.0,3.0,0.6,0.6557377049180327,1.0,0.025,-4.0,45.5,24.75,1.0,0.71,1.6300000000000001,0.0,0.0,0.0,0.0,0.0,4.0,283,4.148199848191871,230,1,0.79,6.4444444444444455,3.367950342174605,5.913333333333331,22.957467000258813,77.77777777777779,4.042609371379805,-1.0354665142369464,2020_14_DEN_CAR,CAR,DEN,Sunday,13:00,outdoors,grass,70.0,7.0,0
00-0033307,Kendrick Bourne,WR,SF,2020,14,3,7,42,0,0,WAS,0.46848710990502035,-1.4191396113163792,0.1590909090909091,88,0.3283582089552239,0.4772727272727273,0,0,kendrick bourne,0.3333333333333333,2.0,2.0,1.0,0.625,0.0,0.0,-3.0,43.5,23.25,1.0,0.04,0.52,0.0,0.0,0.0,0.0,0.0,1.0,260,-8.596683793308213,268,1,0.89,6.1571428571428575,3.3008361235430104,12.737142857142857,33.831676405858694,42.857142857142854,1.1055762396051705,-0.5655762396051713,2020_14_WAS_SF,SF,WAS,Sunday,16:25,closed,grass,0.0,0.0,0
00-0033338,Cethan Carter,TE,CIN,2020,14,0,0,0,0,0,DAL,0.0,0.0,0.0,0,0.0,0.0,0,0,cethan carter,0.0,4.0,2.0,0.5,0.5588235294117647,0.0,0.0,3.0,44.0,20.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,222,8.552338273089845,153,2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_DAL_CIN,CIN,DAL,Sunday,13:00,outdoors,grass,44.0,5.0,0
00-0033357,Taysom Hill,TE,NO,2020,14,0,0,0,0,0,PHI,0.0,0.0,0.0,0,0.0,0.0,0,0,taysom hill,0.0,3.0,2.0,0.6666666666666666,0.6551724137931034,0.0,0.0,-7.5,42.5,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,291,11.852632395408968,239,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_NO_PHI,PHI,NO,Sunday,16:25,outdoors,grass,57.0,10.0,0
00-0033367,C.J. Board,WR,NYG,2020,14,0,0,0,0,0,ARI,0.0,0.0,0.0,0,0.0,0.0,0,0,cj board,0.0,1.0,1.0,1.0,0.5853658536585366,0.0,0.0,3.0,47.5,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,145,2.3291171819437295,271,3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_ARI_NYG,NYG,ARI,Sunday,13:00,outdoors,fieldturf,59.0,15.0,0
00-0033375,Tim Patrick,WR,DEN,2020,14,3,5,36,0,1,CAR,0.4054248366013072,-0.09665493195643649,0.18518518518518517,31,0.18235294117647058,1.1612903225806452,1,1,tim patrick,0.25,5.0,2.0,0.4,0.47368421052631576,0.0,0.0,4.0,45.5,20.75,0.3333333333333333,0.54,1.99,1.0,3.0,1.0,0.0,0.0,6.0,280,18.3271662915505,170,1,0.82,6.7375,4.678580773693667,5.900000000000001,16.961821527138923,60.0,6.921805132648907,0.6781948673510918,2020_14_DEN_CAR,CAR,DEN,Sunday,13:00,outdoors,grass,70.0,7.0,0
00-0033387,Jacob Hollister,TE,SEA,2020,14,1,1,20,0,0,NYJ,0.10238160792951542,1.4991733204224147,0.03125,18,0.07929515418502203,1.1111111111111112,0,0,jacob hollister,0.0,6.0,5.0,0.8333333333333334,0.47058823529411764,0.0,0.0,-16.5,49.0,32.75,0.0,0.02,2.6,1.0,3.0,1.0,0.0,0.0,1.0,239,15.779859706672141,227,2,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_NYJ_SEA,SEA,NYJ,Sunday,16:05,outdoors,fieldturf,43.0,8.0,0
00-0033421,Antony Auclair,TE,TB,2020,14,0,1,0,0,0,MIN,0.10502392344497608,-0.6814361801370978,0.045454545454545456,12,0.05263157894736842,0.0,0,0,antony auclair,0.0,4.0,2.0,0.5,0.46938775510204084,0.0,0.0,-7.0,52.5,29.75,0.0,0.01,1.4300000000000002,0.0,1.0,1.0,0.0,0.0,3.0,196,8.727868304036354,228,2,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_MIN_TB,TB,MIN,Sunday,13:00,outdoors,grass,78.0,5.0,0
00-0033455,Anthony Firkser,TE,TEN,2020,14,1,1,5,0,0,JAX,0.07943058927389098,-0.2380933933891356,0.043478260869565216,4,0.02030456852791878,1.25,0,0,anthony firkser,0.0,5.0,2.0,0.4,0.375,0.0,0.0,-7.5,53.0,30.25,0.0,0.02,1.49,0.0,1.0,1.0,0.0,0.0,1.0,212,7.242216805943167,192,3,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_TEN_JAX,JAX,TEN,Sunday,13:00,outdoors,grass,69.0,2.0,1
00-0033466,Isaiah McKenzie,WR,BUF,2020,14,1,1,12,0,0,PIT,0.04494505494505494,1.9699560387525707,0.023809523809523808,6,0.013186813186813187,2.0,0,0,isaiah mckenzie,0.0,6.0,2.0,0.3333333333333333,0.6142857142857143,0.0,0.0,-2.0,48.5,25.25,0.0,0.01,2.72,0.0,2.0,0.0,0.0,0.0,2.0,238,-1.9659698003576302,455,2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_PIT_BUF,BUF,PIT,Sunday,20:20,outdoors,astroturf,35.0,11.0,0
00-0033481,Marcus Kemp,WR,KC,2020,14,0,0,0,0,0,MIA,0.0,0.0,0.0,0,0.0,0.0,0,0,marcus kemp,0.0,6.0,1.0,0.16666666666666666,0.5862068965517241,0.0,0.0,-7.0,51.5,29.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,393,7.195578895218205,318,3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_KC_MIA,MIA,KC,Sunday,13:00,outdoors,grass,81.0,8.0,0
00-0033528,Jeremy Sprinkle,TE,WAS,2020,14,0,1,0,0,0,SF,0.048170838438648694,-0.41798557923175395,0.034482758620689655,-1,-0.005076142131979695,0.0,0,0,jeremy sprinkle,0.0,3.0,0.0,0.0,0.5333333333333333,0.0,0.0,3.0,43.5,20.25,0.0,0.03,1.1600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,108,-12.496490881198325,189,2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_WAS_SF,SF,WAS,Sunday,16:25,closed,grass,0.0,0.0,0
00-0033555,Mack Hollins,WR,MIA,2020,14,5,9,66,0,0,KC,0.45120358275797723,0.8378458040533587,0.1956521739130435,105,0.22532188841201717,0.6285714285714286,0,0,mack hollins,0.0,4.0,2.0,0.5,0.6712328767123288,0.0,0.0,7.0,51.5,22.25,0.0,0.08,1.81,1.0,0.0,2.0,0.0,0.0,3.0,316,9.74418922509488,471,2,0.48,2.8762499999999998,2.655413049820971,10.636666666666667,21.513809919769873,55.55555555555556,5.558281619872742,-1.8962816198727426,2020_14_KC_MIA,MIA,KC,Sunday,13:00,outdoors,grass,81.0,8.0,0
00-0033572,Jamal Agnew,WR,DET,2020,14,1,1,4,0,0,GB,0.05118916538207443,-0.17762566433520988,0.02631578947368421,4,0.016736401673640166,1.0,0,0,jamal agnew,0.1111111111111111,4.0,3.0,0.75,0.7272727272727273,0.0,0.0,9.0,55.5,23.25,0.0,0.04,2.04,0.0,0.0,1.0,0.0,0.0,3.0,273,10.93052761731443,244,3,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_GB_DET,DET,GB,Sunday,16:25,dome,fieldturf,0.0,0.0,1
00-0033576,Eric Saubert,TE,JAX,2020,14,1,1,4,0,0,TEN,0.03368916797488226,-0.19543807208538055,0.02040816326530612,2,0.004395604395604396,2.0,0,0,eric saubert,0.0,3.0,1.0,0.3333333333333333,0.782608695652174,0.0,0.0,7.5,53.0,22.75,0.0,0.0,3.06,0.0,1.0,0.0,0.0,0.0,3.0,263,-5.5065115197707275,416,3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020_14_TEN_JAX,JAX,TEN,Sunday,13:00,outdoors,grass,69.0,2.0,1
00-0033589,David Moore,WR,SEA,2020,14,3,5,20,0,1,NYJ,0.4039785242290749,0.5076888262410648,0.15625,55,0.2422907488986784,0.36363636363636365,1,1,david moore,0.14285714285714285,6.0,5.0,0.8333333333333334,0.47058823529411764,1.0,0.03125,-16.5,49.0,32.75,0.5,0.62,2.6,0.0,3.0,1.0,0.0,0.0,1.0,239,15.779859706672141,227,2,0.53,5.176,6.0627978526133735,11.89,25.028417463057302,60.0,3.8514448883821992,-0.1581115550488641,2020_14_NYJ_SEA,SEA,NYJ,Sunday,16:05,outdoors,fieldturf,43.0,8.0,0
