Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Logan Thomas,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,330,DraftKings
Jahan Dotson,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,350,DraftKings
Hunter Luepke,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,650,DraftKings
Curtis Samuel,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,475,DraftKings
KaVontae Turpin,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,700,DraftKings
Sam Howell,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,475,DraftKings
Chris Rodriguez Jr.,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,550,DraftKings
Antonio Gibson,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,550,DraftKings
Jamison Crowder,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,700,DraftKings
Dyami Brown,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,850,DraftKings
Jalen Brooks,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,1300,DraftKings
John Bates,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,1300,DraftKings
Sean McKeon,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,1700,DraftKings
Byron Pringle,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,1200,DraftKings
Cole Turner,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,1800,DraftKings
Mitchell Tinsley,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,2800,DraftKings
Curtis Hodges,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,2200,DraftKings
Alex Armah,N/A,Dallas Cowboys,Washington Commanders,2023,12,2023-11-23T21:31:00Z,2200,DraftKings
Christian McCaffrey,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,-225,DraftKings
Zach Charbonnet,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,125,DraftKings
Brandon Aiyuk,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,145,DraftKings
Deebo Samuel,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,155,DraftKings
George Kittle,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,145,DraftKings
DK Metcalf,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,215,DraftKings
Tyler Lockett,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,240,DraftKings
Jaxon Smith-Njigba,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,290,DraftKings
Brock Purdy,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,450,DraftKings
Elijah Mitchell,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,550,DraftKings
DeeJay Dallas,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,550,DraftKings
Noah Fant,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,600,DraftKings
Colby Parkinson,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,800,DraftKings
Jauan Jennings,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,700,DraftKings
Jake Bobo,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,700,DraftKings
Geno Smith,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,800,DraftKings
Kyle Juszczyk,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,850,DraftKings
Ronnie Bell,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1100,DraftKings
Kenny McIntosh,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1000,DraftKings
Jordan Mason,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1200,DraftKings
Ray-Ray McCloud,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1200,DraftKings
Will Dissly,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1400,DraftKings
Dee Eskridge,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1700,DraftKings
Ross Dwelley,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,1500,DraftKings
Tyrion Davis-Price,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,2200,DraftKings
Brayden Willis,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,2200,DraftKings
Charlie Woerner,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,2200,DraftKings
Brady Russell,N/A,Seattle Seahawks,San Francisco 49ers,2023,12,2023-11-24T01:21:00Z,2800,DraftKings
Raheem Mostert,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,-130,DraftKings
Tyreek Hill,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,-130,DraftKings
Breece Hall,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,125,DraftKings
DeVon Achane,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,155,DraftKings
Jaylen Waddle,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,165,DraftKings
Jeff Wilson Jr.,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,210,DraftKings
Garrett Wilson,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,240,DraftKings
Braxton Berrios,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,400,DraftKings
Durham Smythe,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,450,DraftKings
Tua Tagovailoa,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,600,DraftKings
Xavier Gipson,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,550,DraftKings
Cedrick Wilson,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,500,DraftKings
Julian Hill,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,600,DraftKings
Allen Lazard,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,600,DraftKings
Tyler Conklin,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,650,DraftKings
Robbie Chosen,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,750,DraftKings
Jeremy Ruckert,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,750,DraftKings
Dalvin Cook,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,700,DraftKings
Chase Claypool,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,800,DraftKings
Alec Ingold,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,950,DraftKings
River Cracraft,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,750,DraftKings
Randall Cobb,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1100,DraftKings
Israel Abanikanda,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,950,DraftKings
Tim Boyle,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1000,DraftKings
C.J. Uzomah,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1800,DraftKings
Irvin Charles,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1300,DraftKings
Tyler Kroft,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1400,DraftKings
Jason Brownlee,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,1900,DraftKings
Nick Bawden,N/A,New York Jets,Miami Dolphins,2023,12,2023-11-24T20:01:00Z,2000,DraftKings
Alvin Kamara,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,-105,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,135,DraftKings
Tyler Allgeier,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,190,DraftKings
Taysom Hill,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,170,DraftKings
Chris Olave,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,190,DraftKings
Drake London,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,225,DraftKings
Kyle Pitts,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,320,DraftKings
Rashid Shaheed,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,280,DraftKings
Jonnu Smith,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,310,DraftKings
Jamaal Williams,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,380,DraftKings
Desmond Ridder,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,400,DraftKings
Van Jefferson,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,475,DraftKings
A.T. Perry,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,425,DraftKings
Juwan Johnson,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,425,DraftKings
Scott Miller,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,600,DraftKings
Mack Hollins,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,700,DraftKings
Cordarrelle Patterson,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,650,DraftKings
KhaDarel Hodge,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,650,DraftKings
Jimmy Graham,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,850,DraftKings
Derek Carr,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,900,DraftKings
Lynn Bowden Jr.,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,1100,DraftKings
Foster Moreau,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,1100,DraftKings
Kendre Miller,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,1200,DraftKings
Keith Kirkwood,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,1200,DraftKings
MyCole Pruitt,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,2000,DraftKings
Keith Smith,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,2500,DraftKings
John FitzPatrick,N/A,Atlanta Falcons,New Orleans Saints,2023,12,2023-11-26T18:01:00Z,2800,DraftKings
Derrick Henry,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,105,DraftKings
DeAndre Hopkins,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,205,DraftKings
Adam Thielen,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,230,DraftKings
Chuba Hubbard,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,265,DraftKings
Tyjae Spears,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,330,DraftKings
Treylon Burks,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,300,DraftKings
Miles Sanders,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,380,DraftKings
Nick Westbrook-Ikhine,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,400,DraftKings
Chigoziem Okonkwo,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,425,DraftKings
Jonathan Mingo,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,450,DraftKings
DJ Chark Jr.,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,475,DraftKings
Will Levis,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,550,DraftKings
Tommy Tremble,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,475,DraftKings
Chris Moore,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,600,DraftKings
Josh Whyle,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,700,DraftKings
Bryce Young,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,850,DraftKings
Terrace Marshall,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,1000,DraftKings
Ihmir Smith-Marsette,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,1300,DraftKings
Laviska Shenault Jr.,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,950,DraftKings
Raheem Blackshear,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,1500,DraftKings
Trevon Wesco,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,2200,DraftKings
Ian Thomas,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,1600,DraftKings
Colton Dowell,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,1900,DraftKings
Stephen Sullivan,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,1600,DraftKings
Kevin Rader,N/A,Tennessee Titans,Carolina Panthers,2023,12,2023-11-26T18:01:00Z,2500,DraftKings
Joe Mixon,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,110,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,175,DraftKings
Jaylen Warren,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,180,DraftKings
Najee Harris,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,180,DraftKings
Diontae Johnson,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,235,DraftKings
George Pickens,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,265,DraftKings
Tee Higgins,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,360,DraftKings
Tyler Boyd,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,350,DraftKings
Pat Freiermuth,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,340,DraftKings
Tanner Hudson,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,650,DraftKings
Irv Smith Jr.,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,750,DraftKings
Kenny Pickett,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,650,DraftKings
Connor Heyward,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,700,DraftKings
Allen Robinson,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,700,DraftKings
Trenton Irwin,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,750,DraftKings
Jake Browning,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,800,DraftKings
Andrei Iosivas,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,750,DraftKings
Drew Sample,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,1100,DraftKings
Charlie Jones,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,1200,DraftKings
Calvin Austin III,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,1000,DraftKings
Trayveon Williams,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,1200,DraftKings
Darnell Washington,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,1200,DraftKings
Miles Boykin,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,2200,DraftKings
Chris Evans,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,2500,DraftKings
Mitchell Wilcox,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,3500,DraftKings
Godwin Igwebuike,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,3000,DraftKings
Anthony McFarland Jr.,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,3000,DraftKings
Rodney Williams,N/A,Cincinnati Bengals,Pittsburgh Steelers,2023,12,2023-11-26T18:01:00Z,3000,DraftKings
Travis Etienne Jr.,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,-130,DraftKings
Nico Collins,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,145,DraftKings
Calvin Ridley,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,140,DraftKings
Tank Dell,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,140,DraftKings
Dameon Pierce,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,155,DraftKings
Devin Singletary,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,155,DraftKings
Christian Kirk,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,155,DraftKings
Dalton Schultz,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,210,DraftKings
Robert Woods,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,280,DraftKings
Evan Engram,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,260,DraftKings
Trevor Lawrence,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,255,DraftKings
C.J. Stroud,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,330,DraftKings
Zay Jones,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,380,DraftKings
Luke Farrell,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,500,DraftKings
Tank Bigsby,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,650,DraftKings
D'Ernest Johnson,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,750,DraftKings
John Metchie III,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,900,DraftKings
Brenton Strange,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,750,DraftKings
Tim Jones,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,750,DraftKings
Elijah Cooks,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,850,DraftKings
Parker Washington,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,900,DraftKings
Mike Boone,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,1000,DraftKings
Xavier Hutchinson,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,1100,DraftKings
Andrew Beck,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,1700,DraftKings
Eric Saubert,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,1800,DraftKings
Brevin Jordan,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,1600,DraftKings
Dare Ogunbowale,N/A,Houston Texans,Jacksonville Jaguars,2023,12,2023-11-26T18:01:00Z,2200,DraftKings
Jonathan Taylor,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,-115,DraftKings
Rachaad White,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,100,DraftKings
Michael Pittman Jr.,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,130,DraftKings
Mike Evans,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,140,DraftKings
Chris Godwin,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,150,DraftKings
Josh Downs,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,285,DraftKings
Zack Moss,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,285,DraftKings
Cade Otton,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,280,DraftKings
Isaiah McKenzie,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,310,DraftKings
Gardner Minshew,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,380,DraftKings
Trey Palmer,N/A,Indianapolis Colts,Tampa Bay Buccaneers,2023,12,2023-11-26T18:01:00Z,360,DraftKings
