Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Keith Kirkwood,N/A,New Orleans Saints,Atlanta Falcons,2023,18,2024-01-07T18:01:00Z,1300,DraftKings
MyCole Pruitt,N/A,New Orleans Saints,Atlanta Falcons,2023,18,2024-01-07T18:01:00Z,1300,DraftKings
Adam Prentice,N/A,New Orleans Saints,Atlanta Falcons,2023,18,2024-01-07T18:01:00Z,1900,DraftKings
Tucker Fisk,N/A,New Orleans Saints,Atlanta Falcons,2023,18,2024-01-07T18:01:00Z,2500,DraftKings
Rachaad White,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,-145,DraftKings
Mike Evans,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,-105,DraftKings
Chuba Hubbard,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,115,DraftKings
Chris Godwin,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,265,DraftKings
Adam Thielen,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,285,DraftKings
Cade Otton,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,300,DraftKings
DJ Chark Jr.,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,380,DraftKings
Miles Sanders,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,425,DraftKings
Tommy Tremble,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,475,DraftKings
Trey Palmer,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,475,DraftKings
Chase Edmonds,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,500,DraftKings
Raheem Blackshear,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,500,DraftKings
David Moore,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,650,DraftKings
Ihmir Smith-Marsette,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,600,DraftKings
Baker Mayfield,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,700,DraftKings
Deven Thompkins,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,700,DraftKings
Bryce Young,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,900,DraftKings
Payne Durham,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,900,DraftKings
Stephen Sullivan,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,1000,DraftKings
Terrace Marshall,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,950,DraftKings
Ian Thomas,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,1300,DraftKings
Sean Tucker,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,1300,DraftKings
Ko Kieft,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,1600,DraftKings
Mike Strachan,N/A,Carolina Panthers,Tampa Bay Buccaneers,2023,18,2024-01-07T18:01:00Z,1700,DraftKings
David Montgomery,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,-115,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,-120,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,130,DraftKings
Justin Jefferson,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,100,DraftKings
Ty Chandler,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,120,DraftKings
Sam LaPorta,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,155,DraftKings
Jameson Williams,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,225,DraftKings
Jordan Addison,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,185,DraftKings
Alexander Mattison,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,240,DraftKings
Josh Reynolds,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,330,DraftKings
Kalif Raymond,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,350,DraftKings
Johnny Mundt,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,360,DraftKings
Donovan Peoples-Jones,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,475,DraftKings
K.J. Osborn,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,370,DraftKings
James Mitchell,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,700,DraftKings
Craig Reynolds,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,700,DraftKings
Josh Oliver,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,550,DraftKings
Anthony Firkser,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,950,DraftKings
Jared Goff,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,800,DraftKings
Nick Mullens,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,750,DraftKings
Brandon Powell,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,850,DraftKings
Kene Nwangwu,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,1100,DraftKings
C.J. Ham,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,1400,DraftKings
Nick Muse,N/A,Detroit Lions,Minnesota Vikings,2023,18,2024-01-07T18:01:00Z,2000,DraftKings
Travis Etienne Jr.,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,-135,DraftKings
Derrick Henry,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,100,DraftKings
Calvin Ridley,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,150,DraftKings
DeAndre Hopkins,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,170,DraftKings
Evan Engram,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,170,DraftKings
Tyjae Spears,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,210,DraftKings
Zay Jones,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,270,DraftKings
Chigoziem Okonkwo,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,280,DraftKings
Treylon Burks,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,320,DraftKings
Trevor Lawrence,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,400,DraftKings
Tim Jones,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,450,DraftKings
Tank Bigsby,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,450,DraftKings
Parker Washington,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,475,DraftKings
Chris Moore,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,500,DraftKings
D'Ernest Johnson,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,700,DraftKings
Will Levis,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,600,DraftKings
Jonathan Ward,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,950,DraftKings
Kyle Philips,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,1100,DraftKings
Elijah Cooks,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,1200,DraftKings
Brenton Strange,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,1200,DraftKings
Mason Kinsey,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,1500,DraftKings
Luke Farrell,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,1700,DraftKings
Trevon Wesco,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,1700,DraftKings
Kevin Rader,N/A,Tennessee Titans,Jacksonville Jaguars,2023,18,2024-01-07T18:01:00Z,2000,DraftKings
Ezekiel Elliott,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,110,DraftKings
Breece Hall,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,130,DraftKings
Garrett Wilson,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,285,DraftKings
Israel Abanikanda,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,425,DraftKings
Tyler Conklin,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,425,DraftKings
Kevin Harris,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,450,DraftKings
Hunter Henry,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,475,DraftKings
Demario Douglas,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,500,DraftKings
Mike Gesicki,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,475,DraftKings
DeVante Parker,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,500,DraftKings
Xavier Gipson,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,600,DraftKings
Bailey Zappe,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,700,DraftKings
Tyquan Thornton,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,750,DraftKings
Jason Brownlee,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,850,DraftKings
Trevor Siemian,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,950,DraftKings
Jalen Reagor,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,1100,DraftKings
JaMycal Hasty,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,1200,DraftKings
Pharaoh Brown,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,1200,DraftKings
Kenny Yeboah,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,1500,DraftKings
Allen Lazard,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,1500,DraftKings
Irvin Charles,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,1900,DraftKings
Randall Cobb,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,1900,DraftKings
Zack Kuntz,N/A,New England Patriots,New York Jets,2023,18,2024-01-07T18:01:00Z,2800,DraftKings
Kenneth Walker III,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,-140,DraftKings
James Conner,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,-125,DraftKings
DK Metcalf,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,125,DraftKings
Tyler Lockett,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,180,DraftKings
Trey McBride,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,160,DraftKings
Zach Charbonnet,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,175,DraftKings
Jaxon Smith-Njigba,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,185,DraftKings
Kyler Murray,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,200,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,250,DraftKings
Greg Dortch,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,240,DraftKings
Rondale Moore,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,240,DraftKings
Noah Fant,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,310,DraftKings
Michael Carter,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,425,DraftKings
Emari Demercado,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,475,DraftKings
Colby Parkinson,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,550,DraftKings
Geno Smith,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,650,DraftKings
Zach Pascal,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,800,DraftKings
Will Dissly,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,800,DraftKings
Elijah Higgins,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,800,DraftKings
Jake Bobo,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,850,DraftKings
DeeJay Dallas,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,950,DraftKings
Kenny McIntosh,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,1300,DraftKings
Blake Whiteheart,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,1700,DraftKings
Dareke Young,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,1600,DraftKings
Travis Vokolek,N/A,Arizona Cardinals,Seattle Seahawks,2023,18,2024-01-07T21:26:00Z,1700,DraftKings
Aaron Jones,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,-105,DraftKings
Jayden Reed,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,115,DraftKings
Khalil Herbert,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,130,DraftKings
Christian Watson,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,145,DraftKings
Justin Fields,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,145,DraftKings
AJ Dillon,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,170,DraftKings
Romeo Doubs,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,180,DraftKings
D.J. Moore,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,150,DraftKings
Dontayvion Wicks,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,245,DraftKings
Cole Kmet,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,230,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,285,DraftKings
Roschon Johnson,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,280,DraftKings
Bo Melton,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,350,DraftKings
Darnell Mooney,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,310,DraftKings
Patrick Taylor,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,390,DraftKings
Jordan Love,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,450,DraftKings
Robert Tonyan,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,400,DraftKings
Tyler Scott,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,425,DraftKings
Ben Sims,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,750,DraftKings
Equanimeous St. Brown,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,750,DraftKings
Malik Heath,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,1100,DraftKings
Trent Taylor,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,950,DraftKings
Josiah Deguara,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,1600,DraftKings
Collin Johnson,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,1300,DraftKings
Marcedes Lewis,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,1300,DraftKings
Velus Jones Jr.,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,1300,DraftKings
Khari Blasingame,N/A,Green Bay Packers,Chicago Bears,2023,18,2024-01-07T21:26:00Z,2000,DraftKings
Tony Pollard,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,-180,DraftKings
CeeDee Lamb,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,-175,DraftKings
Jake Ferguson,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,140,DraftKings
Rico Dowdle,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,195,DraftKings
Brandin Cooks,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,195,DraftKings
Brian Robinson Jr.,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,180,DraftKings
Michael Gallup,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,285,DraftKings
Terry McLaurin,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,230,DraftKings
KaVontae Turpin,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,285,DraftKings
Jalen Tolbert,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,300,DraftKings
Antonio Gibson,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,240,DraftKings
Dak Prescott,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,340,DraftKings
Logan Thomas,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,350,DraftKings
Jahan Dotson,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,360,DraftKings
Curtis Samuel,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,370,DraftKings
Luke Schoonmaker,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,400,DraftKings
Dyami Brown,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,400,DraftKings
Peyton Hendershot,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,550,DraftKings
Sam Howell,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,500,DraftKings
Hunter Luepke,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,600,DraftKings
Jalen Brooks,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,750,DraftKings
Jamison Crowder,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,950,DraftKings
Byron Pringle,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,950,DraftKings
Alex Armah,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,1400,DraftKings
Derrick Gore,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,1300,DraftKings
Mitchell Tinsley,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,1400,DraftKings
Cole Turner,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,1300,DraftKings
John Bates,N/A,Washington Commanders,Dallas Cowboys,2023,18,2024-01-07T21:26:00Z,1300,DraftKings
Zamir White,N/A,Las Vegas Raiders,Denver Broncos,2023,18,2024-01-07T21:26:00Z,-110,DraftKings
Josh Jacobs,N/A,Las Vegas Raiders,Denver Broncos,2023,18,2024-01-07T21:26:00Z,-110,DraftKings
Davante Adams,N/A,Las Vegas Raiders,Denver Broncos,2023,18,2024-01-07T21:26:00Z,165,DraftKings
Javonte Williams,N/A,Las Vegas Raiders,Denver Broncos,2023,18,2024-01-07T21:26:00Z,145,DraftKings
Courtland Sutton,N/A,Las Vegas Raiders,Denver Broncos,2023,18,2024-01-07T21:26:00Z,185,DraftKings
Jakobi Meyers,N/A,Las Vegas Raiders,Denver Broncos,2023,18,2024-01-07T21:26:00Z,215,DraftKings
Jerry Jeudy,N/A,Las Vegas Raiders,Denver Broncos,2023,18,2024-01-07T21:26:00Z,340,DraftKings
