Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Raheem Mostert,N/A,Buffalo Bills,Miami Dolphins,2024,9,2024-11-03T18:00:00Z,1.5,165,1.5,-215,DraftKings
Tyreek Hill,N/A,Buffalo Bills,Miami Dolphins,2024,9,2024-11-03T18:00:00Z,6.5,120,6.5,-155,DraftKings
Alvin Kamara,N/A,Carolina Panthers,New Orleans Saints,2024,9,2024-11-03T18:00:00Z,4.5,100,4.5,-130,DraftKings
Chris Olave,N/A,Carolina Panthers,New Orleans Saints,2024,9,2024-11-03T18:00:00Z,5.5,110,5.5,-145,DraftKings
Mason Tipton,N/A,Carolina Panthers,New Orleans Saints,2024,9,2024-11-03T18:00:00Z,2.5,-105,2.5,-125,DraftKings
Taysom Hill,N/A,Carolina Panthers,New Orleans Saints,2024,9,2024-11-03T18:00:00Z,1.5,115,1.5,-150,DraftKings
Cedric Tillman,N/A,Cleveland Browns,Los Angeles Chargers,2024,9,2024-11-03T18:00:00Z,3.5,-155,3.5,120,DraftKings
David Njoku,N/A,Cleveland Browns,Los Angeles Chargers,2024,9,2024-11-03T18:00:00Z,5.5,100,5.5,-130,DraftKings
Elijah Moore,N/A,Cleveland Browns,Los Angeles Chargers,2024,9,2024-11-03T18:00:00Z,3.5,-125,3.5,-105,DraftKings
J.K. Dobbins,N/A,Cleveland Browns,Los Angeles Chargers,2024,9,2024-11-03T18:00:00Z,2.5,-130,2.5,100,DraftKings
Jerry Jeudy,N/A,Cleveland Browns,Los Angeles Chargers,2024,9,2024-11-03T18:00:00Z,3.5,-155,3.5,120,DraftKings
Joshua Palmer,N/A,Cleveland Browns,Los Angeles Chargers,2024,9,2024-11-03T18:00:00Z,2.5,-110,2.5,-120,DraftKings
Ladd McConkey,N/A,Cleveland Browns,Los Angeles Chargers,2024,9,2024-11-03T18:00:00Z,4.5,105,4.5,-135,DraftKings
DeMario Douglas,N/A,Tennessee Titans,New England Patriots,2024,9,2024-11-03T18:00:00Z,3.5,120,3.5,-155,DraftKings
Hunter Henry,N/A,Tennessee Titans,New England Patriots,2024,9,2024-11-03T18:00:00Z,3.5,-130,3.5,100,DraftKings
Darius Slayton,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,2.5,-185,2.5,140,DraftKings
Malik Nabers,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,6.5,105,6.5,-135,DraftKings
Noah Brown,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,2.5,-115,2.5,-115,DraftKings
Olamide Zaccheaus,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,1.5,-145,1.5,110,DraftKings
Terry McLaurin,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,4.5,-155,4.5,120,DraftKings
Theo Johnson,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,1.5,-155,1.5,120,DraftKings
Wan'Dale Robinson,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,5.5,125,5.5,-165,DraftKings
Zach Ertz,N/A,New York Giants,Washington Commanders,2024,9,2024-11-03T18:00:00Z,3.5,-125,3.5,-105,DraftKings
Cole Kmet,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,3.5,125,3.5,-165,DraftKings
DJ Moore,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,4.5,-135,4.5,105,DraftKings
D'Andre Swift,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,2.5,-130,2.5,100,DraftKings
James Conner,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,2.5,100,2.5,-130,DraftKings
Keenan Allen,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,4.5,-115,4.5,-115,DraftKings
Marvin Harrison Jr.,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,3.5,-150,3.5,115,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,2.5,-165,2.5,125,DraftKings
Rome Odunze,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,2.5,-165,2.5,125,DraftKings
Trey McBride,N/A,Arizona Cardinals,Chicago Bears,2024,9,2024-11-03T21:05:00Z,5.5,-115,5.5,-115,DraftKings
AJ Brown,N/A,Philadelphia Eagles,Jacksonville Jaguars,2024,9,2024-11-03T21:05:00Z,5.5,-110,5.5,-120,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Jacksonville Jaguars,2024,9,2024-11-03T21:05:00Z,4.5,-120,4.5,-110,DraftKings
Jahan Dotson,N/A,Philadelphia Eagles,Jacksonville Jaguars,2024,9,2024-11-03T21:05:00Z,1.5,180,1.5,-235,DraftKings
Saquon Barkley,N/A,Philadelphia Eagles,Jacksonville Jaguars,2024,9,2024-11-03T21:05:00Z,2.5,115,2.5,-150,DraftKings
Amon-Ra St. Brown,N/A,Green Bay Packers,Detroit Lions,2024,9,2024-11-03T21:25:00Z,6.5,-115,6.5,-115,DraftKings
David Montgomery,N/A,Green Bay Packers,Detroit Lions,2024,9,2024-11-03T21:25:00Z,1.5,115,1.5,-150,DraftKings
Jahmyr Gibbs,N/A,Green Bay Packers,Detroit Lions,2024,9,2024-11-03T21:25:00Z,2.5,-175,2.5,135,DraftKings
Sam LaPorta,N/A,Green Bay Packers,Detroit Lions,2024,9,2024-11-03T21:25:00Z,3.5,-155,3.5,120,DraftKings
Tim Patrick,N/A,Green Bay Packers,Detroit Lions,2024,9,2024-11-03T21:25:00Z,1.5,-200,1.5,150,DraftKings
Colby Parkinson,N/A,Seattle Seahawks,Los Angeles Rams,2024,9,2024-11-03T21:25:00Z,2.5,-165,2.5,125,DraftKings
Cooper Kupp,N/A,Seattle Seahawks,Los Angeles Rams,2024,9,2024-11-03T21:25:00Z,5.5,-135,5.5,105,DraftKings
Demarcus Robinson,N/A,Seattle Seahawks,Los Angeles Rams,2024,9,2024-11-03T21:25:00Z,2.5,120,2.5,-155,DraftKings
Kenneth Walker III,N/A,Seattle Seahawks,Los Angeles Rams,2024,9,2024-11-03T21:25:00Z,3.5,-135,3.5,105,DraftKings
Kyren Williams,N/A,Seattle Seahawks,Los Angeles Rams,2024,9,2024-11-03T21:25:00Z,2.5,-125,2.5,-105,DraftKings
Puka Nacua,N/A,Seattle Seahawks,Los Angeles Rams,2024,9,2024-11-03T21:25:00Z,5.5,-115,5.5,-115,DraftKings
Aaron Jones,N/A,Minnesota Vikings,Indianapolis Colts,2024,9,2024-11-04T01:20:00Z,3.5,115,3.5,-150,DraftKings
Jonathan Taylor,N/A,Minnesota Vikings,Indianapolis Colts,2024,9,2024-11-04T01:20:00Z,2.5,135,2.5,-175,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Indianapolis Colts,2024,9,2024-11-04T01:20:00Z,3.5,110,3.5,-145,DraftKings
Josh Downs,N/A,Minnesota Vikings,Indianapolis Colts,2024,9,2024-11-04T01:20:00Z,5.5,-145,5.5,110,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Indianapolis Colts,2024,9,2024-11-04T01:20:00Z,6.5,105,6.5,-135,DraftKings
Michael Pittman Jr.,N/A,Minnesota Vikings,Indianapolis Colts,2024,9,2024-11-04T01:20:00Z,4.5,-155,4.5,120,DraftKings
T.J. Hockenson,N/A,Minnesota Vikings,Indianapolis Colts,2024,9,2024-11-04T01:20:00Z,3.5,-135,3.5,105,DraftKings
Cade Otton,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,4.5,-155,4.5,120,DraftKings
DeAndre Hopkins,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,3.5,-145,3.5,110,DraftKings
Jalen McMillan,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,3.5,-110,3.5,-120,DraftKings
Justin Watson,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,1.5,-145,1.5,110,DraftKings
Kareem Hunt,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,2.5,145,2.5,-190,DraftKings
Noah Gray,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,2.5,115,2.5,-150,DraftKings
Rachaad White,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,3.5,-110,3.5,-120,DraftKings
Travis Kelce,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,5.5,-115,5.5,-115,DraftKings
Xavier Worthy,N/A,Kansas City Chiefs,Tampa Bay Buccaneers,2024,9,2024-11-05T01:15:00Z,3.5,-105,3.5,-125,DraftKings
