Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Grant Calcaterra,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,800,DraftKings
Jeremy McNichols,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,650,DraftKings
Olamide Zaccheaus,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,600,DraftKings
Chris Rodriguez Jr.,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,950,DraftKings
Dyami Brown,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,800,DraftKings
Luke McCaffrey,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,800,DraftKings
Ainias Smith,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,1600,DraftKings
Ben Sinnott,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,1300,DraftKings
Will Shipley,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,2000,DraftKings
John Bates,N/A,Philadelphia Eagles,Washington Commanders,2024,11,2024-11-15T01:15:00Z,2500,DraftKings
Derrick Henry,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,-205,DraftKings
Najee Harris,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,100,DraftKings
Mark Andrews,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,135,DraftKings
George Pickens,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,130,DraftKings
Zay Flowers,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,145,DraftKings
Pat Freiermuth,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,160,DraftKings
Jaylen Warren,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,200,DraftKings
Lamar Jackson,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,215,DraftKings
Rashod Bateman,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,255,DraftKings
Mike Williams,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,320,DraftKings
Cordarrelle Patterson,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,400,DraftKings
Isaiah Likely,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Nelson Agholor,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Diontae Johnson,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Justice Hill,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Baltimore Ravens D/ST,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Russell Wilson,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Pittsburgh Steelers D/ST,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Keaton Mitchell,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Van Jefferson,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,475,DraftKings
Calvin Austin III,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Tylan Wallace,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,800,DraftKings
Darnell Washington,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,950,DraftKings
Charlie Kolar,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,850,DraftKings
Connor Heyward,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,1100,DraftKings
Devontez Walker,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,1800,DraftKings
Patrick Ricard,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,1900,DraftKings
Scott Miller,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,1900,DraftKings
Ben Skowronek,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,2000,DraftKings
MyCole Pruitt,N/A,Pittsburgh Steelers,Baltimore Ravens,2024,11,2024-11-17T18:00:00Z,1900,DraftKings
Josh Jacobs,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,-135,DraftKings
D'Andre Swift,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,120,DraftKings
Jayden Reed,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,150,DraftKings
Tucker Kraft,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,235,DraftKings
Romeo Doubs,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,235,DraftKings
Christian Watson,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,285,DraftKings
DJ Moore,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,280,DraftKings
Roschon Johnson,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,330,DraftKings
Dontayvion Wicks,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Keenan Allen,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,320,DraftKings
Caleb Williams,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,360,DraftKings
Cole Kmet,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,390,DraftKings
Rome Odunze,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,400,DraftKings
Emanuel Wilson,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Chicago Bears D/ST,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Jordan Love,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,650,DraftKings
MarShawn Lloyd,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,600,DraftKings
Green Bay Packers D/ST,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Chris Brooks,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,1100,DraftKings
Bo Melton,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,1300,DraftKings
Travis Homer,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,1600,DraftKings
Ben Sims,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,1400,DraftKings
Gerald Everett,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,1200,DraftKings
Tyler Scott,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,2500,DraftKings
Malik Heath,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,2000,DraftKings
Marcedes Lewis,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,2200,DraftKings
DeAndre Carter,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,1800,DraftKings
John FitzPatrick,N/A,Chicago Bears,Green Bay Packers,2024,11,2024-11-17T18:00:00Z,2500,DraftKings
Alvin Kamara,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,-145,DraftKings
Nick Chubb,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,110,DraftKings
Cedric Tillman,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,180,DraftKings
Taysom Hill,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,180,DraftKings
Jerry Jeudy,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,205,DraftKings
David Njoku,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,220,DraftKings
Elijah Moore,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,320,DraftKings
D'Onta Foreman,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,360,DraftKings
Mason Tipton,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,350,DraftKings
Marquez Valdes-Scantling,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,360,DraftKings
Jerome Ford,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,400,DraftKings
Cedrick Wilson Jr.,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,350,DraftKings
Jordan Mims,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Juwan Johnson,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Jamaal Williams,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,450,DraftKings
New Orleans Saints D/ST,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,475,DraftKings
Cleveland Browns D/ST,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Jameis Winston,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Kevin Austin,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,475,DraftKings
Foster Moreau,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,600,DraftKings
Derek Carr,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,800,DraftKings
Pierre Strong Jr.,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,850,DraftKings
Jordan Akins,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,900,DraftKings
Jamari Thrash,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,1000,DraftKings
Geoff Swaim,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,1000,DraftKings
Jermaine Jackson,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,1100,DraftKings
Adam Prentice,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,1400,DraftKings
Jaelon Darden,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,1500,DraftKings
Dallin Holker,N/A,New Orleans Saints,Cleveland Browns,2024,11,2024-11-17T18:00:00Z,2200,DraftKings
David Montgomery,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,-260,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,-145,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,-105,DraftKings
Sam LaPorta,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,165,DraftKings
Jameson Williams,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,165,DraftKings
Brock Wright,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,195,DraftKings
Travis Etienne Jr.,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,135,DraftKings
Evan Engram,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,230,DraftKings
Tim Patrick,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Craig Reynolds,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Brian Thomas Jr,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,265,DraftKings
Detroit Lions D/ST,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,400,DraftKings
Kalif Raymond,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,600,DraftKings
Jacksonville Jaguars D/ST,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Shane Zylstra,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,650,DraftKings
D'Ernest Johnson,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Gabe Davis,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Parker Washington,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Mac Jones,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Allen Robinson II,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,850,DraftKings
Jared Goff,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,850,DraftKings
Brenton Strange,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,800,DraftKings
Sione Vaki,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,1000,DraftKings
Tim Jones,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,1100,DraftKings
Luke Farrell,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,1200,DraftKings
Devin Duvernay,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,1000,DraftKings
Josiah Deguara,N/A,Detroit Lions,Jacksonville Jaguars,2024,11,2024-11-17T18:00:00Z,1900,DraftKings
Breece Hall,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,-160,DraftKings
Garrett Wilson,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,105,DraftKings
Jonathan Taylor,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,-110,DraftKings
Davante Adams,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,105,DraftKings
Anthony Richardson,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,205,DraftKings
Braelon Allen,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,250,DraftKings
Michael Pittman Jr.,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,280,DraftKings
Josh Downs,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,285,DraftKings
Tyler Conklin,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,380,DraftKings
Xavier Gipson,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,450,DraftKings
Alec Pierce,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,350,DraftKings
Adonai Mitchell,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Indianapolis Colts D/ST,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Jeremy Ruckert,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,750,DraftKings
Isaiah Davis,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,750,DraftKings
Aaron Rodgers,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,850,DraftKings
Malachi Corley,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,900,DraftKings
Ashton Dulin,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,800,DraftKings
Mo Alie-Cox,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,850,DraftKings
Tyler Goodson,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,1100,DraftKings
Trey Sermon,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,950,DraftKings
Kenny Yeboah,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,1200,DraftKings
Irvin Charles,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,1200,DraftKings
Kylen Granson,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,1000,DraftKings
Drew Ogletree,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,1300,DraftKings
Will Mallory,N/A,New York Jets,Indianapolis Colts,2024,11,2024-11-17T18:00:00Z,1800,DraftKings
De'Von Achane,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,-135,DraftKings
Tyreek Hill,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,120,DraftKings
Jaylen Waddle,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,130,DraftKings
Raheem Mostert,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,130,DraftKings
Jonnu Smith,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,200,DraftKings
Alexander Mattison,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,180,DraftKings
Jakobi Meyers,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,210,DraftKings
Brock Bowers,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,215,DraftKings
Odell Beckham Jr.,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,320,DraftKings
Zamir White,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,310,DraftKings
Malik Washington,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,390,DraftKings
Tre Tucker,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,300,DraftKings
Miami Dolphins D/ST,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,390,DraftKings
Las Vegas Raiders D/ST,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,475,DraftKings
Tua Tagovailoa,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Gardner Minshew,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Alec Ingold,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,700,DraftKings
Jaylen Wright,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,600,DraftKings
DJ Turner,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Ameer Abdullah,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,600,DraftKings
River Cracraft,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,800,DraftKings
Ramel Keyton,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,700,DraftKings
Harrison Bryant,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,800,DraftKings
Durham Smythe,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,1200,DraftKings
Jeff Wilson Jr.,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,1800,DraftKings
Justin Shorter,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,1200,DraftKings
Alex Bachman,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,1600,DraftKings
Dee Eskridge,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,2200,DraftKings
Julian Hill,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,2000,DraftKings
Dylan Laube,N/A,Miami Dolphins,Las Vegas Raiders,2024,11,2024-11-17T18:00:00Z,1900,DraftKings
Kyren Williams,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,-220,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,-105,DraftKings
Cooper Kupp,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,140,DraftKings
Puka Nacua,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,140,DraftKings
Hunter Henry,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,280,DraftKings
Drake Maye,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,320,DraftKings
Tyler Higbee,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,330,DraftKings
Davis Allen,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,380,DraftKings
Kayshon Boutte,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,330,DraftKings
Demarcus Robinson,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,390,DraftKings
Antonio Gibson,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,500,DraftKings
DeMario Douglas,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Kendrick Bourne,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,425,DraftKings
Austin Hooper,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,400,DraftKings
Blake Corum,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,500,DraftKings
Los Angeles Rams D/ST,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,450,DraftKings
New England Patriots D/ST,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,475,DraftKings
Ja'Lynn Polk,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,500,DraftKings
K.J. Osborn,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,550,DraftKings
Colby Parkinson,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,700,DraftKings
JaMycal Hasty,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,900,DraftKings
Tutu Atwell,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,1000,DraftKings
Matthew Stafford,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,1100,DraftKings
Tyler Johnson,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,1300,DraftKings
Jordan Whittington,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,1200,DraftKings
Javon Baker,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,2200,DraftKings
Jaheim Bell,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,1600,DraftKings
Cody Schrader,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,2000,DraftKings
Xavier Smith,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,2500,DraftKings
Ronnie Rivers,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,1900,DraftKings
Tyquan Thornton,N/A,New England Patriots,Los Angeles Rams,2024,11,2024-11-17T18:00:00Z,1600,DraftKings
Aaron Jones,N/A,Tennessee Titans,Minnesota Vikings,2024,11,2024-11-17T18:00:00Z,-115,DraftKings
Cam Akers,N/A,Tennessee Titans,Minnesota Vikings,2024,11,2024-11-17T18:00:00Z,100,DraftKings
Justin Jefferson,N/A,Tennessee Titans,Minnesota Vikings,2024,11,2024-11-17T18:00:00Z,-105,DraftKings
Tony Pollard,N/A,Tennessee Titans,Minnesota Vikings,2024,11,2024-11-17T18:00:00Z,160,DraftKings
