Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Jahmyr Gibbs,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,-175,DraftKings
David Montgomery,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,-165,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,105,DraftKings
D'Andre Swift,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,160,DraftKings
Sam LaPorta,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,240,DraftKings
Jameson Williams,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,260,DraftKings
DJ Moore,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,195,DraftKings
Roschon Johnson,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,270,DraftKings
Brock Wright,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,475,DraftKings
Tim Patrick,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,500,DraftKings
Keenan Allen,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,285,DraftKings
Rome Odunze,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,300,DraftKings
Cole Kmet,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,370,DraftKings
Caleb Williams,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,400,DraftKings
Detroit Lions D/ST,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,450,DraftKings
Chicago Bears D/ST,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,550,DraftKings
Sione Vaki,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,950,DraftKings
Allen Robinson II,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,850,DraftKings
Craig Reynolds,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,950,DraftKings
Shane Zylstra,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,1100,DraftKings
Jared Goff,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,1200,DraftKings
Gerald Everett,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,1300,DraftKings
DeAndre Carter,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,1300,DraftKings
Marcedes Lewis,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,2000,DraftKings
Travis Homer,N/A,Detroit Lions,Chicago Bears,2024,13,2024-11-28T17:30:00Z,2200,DraftKings
Rico Dowdle,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,105,DraftKings
Tyrone Tracy Jr.,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,150,DraftKings
CeeDee Lamb,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,175,DraftKings
Malik Nabers,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,215,DraftKings
Ezekiel Elliott,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,360,DraftKings
Luke Schoonmaker,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,380,DraftKings
Brandin Cooks,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,400,DraftKings
Jalen Tolbert,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,400,DraftKings
Devin Singletary,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,380,DraftKings
Wan'Dale Robinson,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,400,DraftKings
Dallas Cowboys D/ST,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,390,DraftKings
New York Giants D/ST,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,400,DraftKings
KaVontae Turpin,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,600,DraftKings
Theo Johnson,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,500,DraftKings
Darius Slayton,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,600,DraftKings
Drew Lock,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,750,DraftKings
Brevyn Spann-Ford,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,800,DraftKings
Jalen Brooks,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,850,DraftKings
Cooper Rush,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1000,DraftKings
Jalin Hyatt,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1100,DraftKings
Deuce Vaughn,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1600,DraftKings
Ryan Flournoy,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1400,DraftKings
Jonathan Mingo,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1400,DraftKings
Hunter Luepke,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1600,DraftKings
Ihmir Smith-Marsette,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1800,DraftKings
Chris Manhertz,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1500,DraftKings
Eric Gray,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,2000,DraftKings
Daniel Bellinger,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,1800,DraftKings
Princeton Fant,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,3000,DraftKings
Bryce Ford-Wheaton,N/A,Dallas Cowboys,New York Giants,2024,13,2024-11-28T21:30:00Z,2200,DraftKings
Josh Jacobs,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,-185,DraftKings
De'Von Achane,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,-115,DraftKings
Jayden Reed,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,140,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,175,DraftKings
Christian Watson,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,215,DraftKings
Tyreek Hill,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,150,DraftKings
Jaylen Waddle,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,205,DraftKings
Dontayvion Wicks,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,290,DraftKings
Jonnu Smith,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,225,DraftKings
Jordan Love,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,340,DraftKings
