Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
DJ Chark Jr.,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,900,DraftKings
Austin Hooper,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,400,DraftKings
Alex Erickson,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,2000,DraftKings
J.K. Dobbins,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,115,DraftKings
Tucker Fisk,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,1200,DraftKings
DeMario Douglas,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,400,DraftKings
Gus Edwards,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,130,DraftKings
Los Angeles Chargers D/ST,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,450,DraftKings
Ja'Lynn Polk,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,950,DraftKings
Javon Baker,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,1500,DraftKings
New England Patriots D/ST,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,550,DraftKings
Scott Matlock,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,1100,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,120,DraftKings
Hunter Henry,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,330,DraftKings
Kayshon Boutte,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,360,DraftKings
Kendrick Bourne,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,475,DraftKings
Justin Herbert,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,340,DraftKings
Ladd McConkey,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,120,DraftKings
Drake Maye,N/A,New England Patriots,Los Angeles Chargers,2024,17,2024-12-28T18:01:00Z,255,DraftKings
Andrei Iosivas,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,300,DraftKings
Jermaine Burton,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,900,DraftKings
Lil'Jordan Humphrey,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,700,DraftKings
Marvin Mims Jr.,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,320,DraftKings
Courtland Sutton,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,135,DraftKings
Nate Adkins,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,500,DraftKings
Michael Burton,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,950,DraftKings
Tanner Hudson,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,1100,DraftKings
Isaiah Williams,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,1800,DraftKings
Lucas Krull,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,500,DraftKings
Denver Broncos D/ST,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,500,DraftKings
Javonte Williams,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,175,DraftKings
Adam Trautman,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,425,DraftKings
Jaleel McLaughlin,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,210,DraftKings
Audric Estime,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,165,DraftKings
Trayveon Williams,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,1100,DraftKings
Chase Brown,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,-220,DraftKings
Mike Gesicki,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,360,DraftKings
Drew Sample,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,600,DraftKings
Troy Franklin,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,400,DraftKings
Khalil Herbert,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,700,DraftKings
Bo Nix,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,225,DraftKings
Tanner McLachlan,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,1600,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,-145,DraftKings
Devaughn Vele,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,255,DraftKings
Cam Grandy,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,950,DraftKings
Cincinnati Bengals D/ST,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,475,DraftKings
Tee Higgins,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,125,DraftKings
Joe Burrow,N/A,Cincinnati Bengals,Denver Broncos,2024,17,2024-12-28T21:31:00Z,350,DraftKings
Tyler Higbee,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,475,DraftKings
Hunter Long,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,1100,DraftKings
Colby Parkinson,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,550,DraftKings
Zach Pascal,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,2500,DraftKings
Michael Wilson,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,310,DraftKings
Tip Reiman,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,950,DraftKings
Elijah Higgins,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,950,DraftKings
Cooper Kupp,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,125,DraftKings
Arizona Cardinals D/ST,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,550,DraftKings
Zay Jones,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,750,DraftKings
Blake Corum,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,500,DraftKings
Cody Schrader,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,900,DraftKings
Demarcus Robinson,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,330,DraftKings
Marvin Harrison Jr.,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,185,DraftKings
Davis Allen,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,1200,DraftKings
Trey McBride,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,155,DraftKings
Ronnie Rivers,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,1200,DraftKings
Matthew Stafford,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,1100,DraftKings
Xavier Smith,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,1200,DraftKings
Tutu Atwell,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,500,DraftKings
Kyren Williams,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,-245,DraftKings
Emari Demercado,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,195,DraftKings
Kyler Murray,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,370,DraftKings
Greg Dortch,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,650,DraftKings
Michael Carter,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,185,DraftKings
Jordan Whittington,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,1200,DraftKings
Los Angeles Rams D/ST,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,450,DraftKings
Tyler Johnson,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,1500,DraftKings
Puka Nacua,N/A,Los Angeles Rams,Arizona Cardinals,2024,17,2024-12-29T01:16:00Z,-105,DraftKings
Chuba Hubbard,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,-140,DraftKings
Dan Chisena,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,1700,DraftKings
Bucky Irving,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,-190,DraftKings
Rachaad White,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,-125,DraftKings
Raheem Blackshear,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,600,DraftKings
Feleipe Franks,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,3000,DraftKings
Ko Kieft,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,550,DraftKings
Rakim Jarrett,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,550,DraftKings
Bryce Young,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,310,DraftKings
Payne Durham,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,275,DraftKings
Deven Thompkins,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,2000,DraftKings
Mike Boone,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,1000,DraftKings
Xavier Legette,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,215,DraftKings
Adam Thielen,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,210,DraftKings
Sterling Shepard,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,240,DraftKings
Trey Palmer,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,500,DraftKings
Carolina Panthers D/ST,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,550,DraftKings
Ryan Miller,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,550,DraftKings
Ja'Tavion Sanders,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,475,DraftKings
David Moore,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,425,DraftKings
Tommy Tremble,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,500,DraftKings
Mike Evans,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,-125,DraftKings
Sean Tucker,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,450,DraftKings
Jalen McMillan,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,150,DraftKings
Cade Otton,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,225,DraftKings
Jalen Coker,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,295,DraftKings
Tampa Bay Buccaneers D/ST,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,450,DraftKings
Baker Mayfield,N/A,Tampa Bay Buccaneers,Carolina Panthers,2024,17,2024-12-29T18:00:00Z,260,DraftKings
Jalen Tolbert,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,425,DraftKings
Philadelphia Eagles D/ST,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,360,DraftKings
Luke Schoonmaker,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,850,DraftKings
Hunter Luepke,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,1400,DraftKings
Jahan Dotson,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,550,DraftKings
Jalen Brooks,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,950,DraftKings
Will Shipley,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,1500,DraftKings
Kenneth Gainwell,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,340,DraftKings
Ezekiel Elliott,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,650,DraftKings
Rico Dowdle,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,160,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,180,DraftKings
Jake Ferguson,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,360,DraftKings
Jonathan Mingo,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,850,DraftKings
Brevyn Spann-Ford,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,2000,DraftKings
Princeton Fant,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,2500,DraftKings
Brandin Cooks,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,380,DraftKings
Cooper Rush,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,1000,DraftKings
Grant Calcaterra,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,475,DraftKings
Kenny Pickett,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,425,DraftKings
Johnny Wilson,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,950,DraftKings
Ryan Flournoy,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,700,DraftKings
Saquon Barkley,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,-210,DraftKings
AJ Brown,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,125,DraftKings
KaVontae Turpin,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,475,DraftKings
CJ Uzomah,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,1200,DraftKings
Deuce Vaughn,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,3000,DraftKings
Ainias Smith,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,1500,DraftKings
E.J. Jenkins,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,1500,DraftKings
Dallas Cowboys D/ST,N/A,Philadelphia Eagles,Dallas Cowboys,2024,17,2024-12-29T18:00:00Z,425,DraftKings
Malachi Corley,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,1600,DraftKings
Jeremy Ruckert,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,1100,DraftKings
Buffalo Bills D/ST,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,425,DraftKings
New York Jets D/ST,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,500,DraftKings
Khalil Shakir,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,175,DraftKings
Xavier Gipson,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,850,DraftKings
James Cook,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,-160,DraftKings
Breece Hall,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,120,DraftKings
Reggie Gilliam,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,1600,DraftKings
Davante Adams,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,170,DraftKings
Mack Hollins,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,350,DraftKings
Quintin Morris,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,1100,DraftKings
Ray Davis,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,390,DraftKings
Garrett Wilson,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,180,DraftKings
Isaiah Davis,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,600,DraftKings
Amari Cooper,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,200,DraftKings
Aaron Rodgers,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,1400,DraftKings
Dawson Knox,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,310,DraftKings
Curtis Samuel,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,850,DraftKings
Dalton Kincaid,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,235,DraftKings
Ty Johnson,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,370,DraftKings
Josh Allen,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,-110,DraftKings
Allen Lazard,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,350,DraftKings
Keon Coleman,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,210,DraftKings
Tyler Conklin,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,380,DraftKings
Kenny Yeboah,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,2800,DraftKings
Braelon Allen,N/A,Buffalo Bills,New York Jets,2024,17,2024-12-29T18:01:00Z,425,DraftKings
Devin Singletary,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,205,DraftKings
Chris Manhertz,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,2200,DraftKings
Darius Slayton,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,400,DraftKings
Mo Alie-Cox,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,500,DraftKings
Anthony Richardson,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,135,DraftKings
Bryce Ford-Wheaton,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,2500,DraftKings
Drew Ogletree,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,500,DraftKings
Malik Nabers,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,165,DraftKings
Wan'Dale Robinson,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,370,DraftKings
Jalin Hyatt,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,1200,DraftKings
Drew Lock,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,650,DraftKings
Trey Sermon,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,1000,DraftKings
Greg Dulcich,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,1700,DraftKings
Tyler Goodson,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,1200,DraftKings
Adonai Mitchell,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,360,DraftKings
Ashton Dulin,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,950,DraftKings
Josh Downs,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,210,DraftKings
Indianapolis Colts D/ST,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,390,DraftKings
Kylen Granson,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,400,DraftKings
Will Mallory,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,950,DraftKings
Tyrone Tracy Jr.,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,150,DraftKings
Ihmir Smith-Marsette,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,1500,DraftKings
Eric Gray,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,550,DraftKings
Jonathan Taylor,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,-170,DraftKings
Michael Pittman Jr.,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,210,DraftKings
Daniel Bellinger,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,550,DraftKings
New York Giants D/ST,N/A,New York Giants,Indianapolis Colts,2024,17,2024-12-29T18:01:00Z,500,DraftKings
Calvin Ridley,N/A,Jacksonville Jaguars,Tennessee Titans,2024,17,2024-12-29T18:01:00Z,200,DraftKings
Mason Rudolph,N/A,Jacksonville Jaguars,Tennessee Titans,2024,17,2024-12-29T18:01:00Z,650,DraftKings
Nick Westbrook-Ikhine,N/A,Jacksonville Jaguars,Tennessee Titans,2024,17,2024-12-29T18:01:00Z,295,DraftKings
Devin Duvernay,N/A,Jacksonville Jaguars,Tennessee Titans,2024,17,2024-12-29T18:01:00Z,900,DraftKings
Keilan Robinson,N/A,Jacksonville Jaguars,Tennessee Titans,2024,17,2024-12-29T18:01:00Z,1600,DraftKings
