Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Josh Jacobs,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,2.5,125,2.5,-165,DraftKings
Odell Beckham Jr.,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,1.5,100,1.5,-130,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,3.5,115,3.5,-150,DraftKings
Tyreek Hill,N/A,Green Bay Packers,Miami Dolphins,2024,13,2024-11-29T01:20:00Z,5.5,120,5.5,-155,DraftKings
Brock Bowers,N/A,Kansas City Chiefs,Las Vegas Raiders,2024,13,2024-11-29T20:00:00Z,6.5,100,6.5,-130,DraftKings
DeAndre Hopkins,N/A,Kansas City Chiefs,Las Vegas Raiders,2024,13,2024-11-29T20:00:00Z,3.5,-115,3.5,-115,DraftKings
Jakobi Meyers,N/A,Kansas City Chiefs,Las Vegas Raiders,2024,13,2024-11-29T20:00:00Z,5.5,105,5.5,-135,DraftKings
Travis Kelce,N/A,Kansas City Chiefs,Las Vegas Raiders,2024,13,2024-11-29T20:00:00Z,5.5,-150,5.5,115,DraftKings
Xavier Worthy,N/A,Kansas City Chiefs,Las Vegas Raiders,2024,13,2024-11-29T20:00:00Z,2.5,-145,2.5,110,DraftKings
Aaron Jones,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,2.5,-125,2.5,-105,DraftKings
James Conner,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,2.5,-170,2.5,130,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,3.5,-125,3.5,-105,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,5.5,-145,5.5,110,DraftKings
Marvin Harrison Jr.,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,3.5,-120,3.5,-110,DraftKings
Michael Wilson,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,2.5,-120,2.5,-110,DraftKings
T.J. Hockenson,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,4.5,135,4.5,-175,DraftKings
Trey McBride,N/A,Minnesota Vikings,Arizona Cardinals,2024,13,2024-12-01T18:00:00Z,5.5,-120,5.5,-110,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,Los Angeles Chargers,2024,13,2024-12-01T18:00:00Z,3.5,-145,3.5,110,DraftKings
Drake London,N/A,Atlanta Falcons,Los Angeles Chargers,2024,13,2024-12-01T18:00:00Z,5.5,-145,5.5,110,DraftKings
Joshua Palmer,N/A,Atlanta Falcons,Los Angeles Chargers,2024,13,2024-12-01T18:00:00Z,2.5,-185,2.5,140,DraftKings
Ladd McConkey,N/A,Atlanta Falcons,Los Angeles Chargers,2024,13,2024-12-01T18:00:00Z,5.5,100,5.5,-130,DraftKings
Quentin Johnston,N/A,Atlanta Falcons,Los Angeles Chargers,2024,13,2024-12-01T18:00:00Z,3.5,130,3.5,-170,DraftKings
Will Dissly,N/A,Atlanta Falcons,Los Angeles Chargers,2024,13,2024-12-01T18:00:00Z,4.5,110,4.5,-145,DraftKings
Calvin Austin III,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,2.5,145,2.5,-190,DraftKings
Chase Brown,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,4.5,115,4.5,-150,DraftKings
Darnell Washington,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,1.5,-150,1.5,115,DraftKings
George Pickens,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,4.5,-125,4.5,-105,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,6.5,105,6.5,-135,DraftKings
Jaylen Warren,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,2.5,-105,2.5,-125,DraftKings
Mike Gesicki,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,2.5,-115,2.5,-115,DraftKings
Najee Harris,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,1.5,-155,1.5,120,DraftKings
Pat Freiermuth,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,2.5,-120,2.5,-110,DraftKings
Tee Higgins,N/A,Cincinnati Bengals,Pittsburgh Steelers,2024,13,2024-12-01T18:00:00Z,5.5,-135,5.5,105,DraftKings
Dalton Schultz,N/A,Jacksonville Jaguars,Houston Texans,2024,13,2024-12-01T18:00:00Z,2.5,-135,2.5,105,DraftKings
Joe Mixon,N/A,Jacksonville Jaguars,Houston Texans,2024,13,2024-12-01T18:00:00Z,3.5,130,3.5,-170,DraftKings
John Metchie III,N/A,Jacksonville Jaguars,Houston Texans,2024,13,2024-12-01T18:00:00Z,2.5,140,2.5,-185,DraftKings
Nico Collins,N/A,Jacksonville Jaguars,Houston Texans,2024,13,2024-12-01T18:00:00Z,5.5,-155,5.5,120,DraftKings
Tank Dell,N/A,Jacksonville Jaguars,Houston Texans,2024,13,2024-12-01T18:00:00Z,4.5,115,4.5,-150,DraftKings
Jonathan Taylor,N/A,New England Patriots,Indianapolis Colts,2024,13,2024-12-01T18:00:00Z,1.5,-130,1.5,100,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Indianapolis Colts,2024,13,2024-12-01T18:00:00Z,2.5,-105,2.5,-125,DraftKings
Calvin Ridley,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,4.5,-110,4.5,-120,DraftKings
Chigoziem Okonkwo,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,2.5,120,2.5,-155,DraftKings
Nick Westbrook-Ikhine,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,2.5,-120,2.5,-110,DraftKings
Noah Brown,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,3.5,105,3.5,-135,DraftKings
Terry McLaurin,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,4.5,100,4.5,-130,DraftKings
Tony Pollard,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,2.5,-125,2.5,-105,DraftKings
Tyler Boyd,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,2.5,110,2.5,-145,DraftKings
Zach Ertz,N/A,Washington Commanders,Tennessee Titans,2024,13,2024-12-01T18:00:00Z,3.5,-170,3.5,130,DraftKings
Alvin Kamara,N/A,New Orleans Saints,Los Angeles Rams,2024,13,2024-12-01T21:05:00Z,4.5,-145,4.5,110,DraftKings
Cooper Kupp,N/A,New Orleans Saints,Los Angeles Rams,2024,13,2024-12-01T21:05:00Z,6.5,-125,6.5,-105,DraftKings
Foster Moreau,N/A,New Orleans Saints,Los Angeles Rams,2024,13,2024-12-01T21:05:00Z,1.5,-155,1.5,120,DraftKings
Juwan Johnson,N/A,New Orleans Saints,Los Angeles Rams,2024,13,2024-12-01T21:05:00Z,2.5,100,2.5,-130,DraftKings
Marquez Valdes-Scantling,N/A,New Orleans Saints,Los Angeles Rams,2024,13,2024-12-01T21:05:00Z,2.5,110,2.5,-145,DraftKings
Puka Nacua,N/A,New Orleans Saints,Los Angeles Rams,2024,13,2024-12-01T21:05:00Z,6.5,100,6.5,-130,DraftKings
AJ Brown,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,5.5,-135,5.5,105,DraftKings
Dallas Goedert,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,4.5,-120,4.5,-110,DraftKings
Derrick Henry,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,0.5,-200,0.5,150,DraftKings
Isaiah Likely,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,2.5,-105,2.5,-125,DraftKings
Justice Hill,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,2.5,110,2.5,-145,DraftKings
Mark Andrews,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,3.5,115,3.5,-150,DraftKings
Nelson Agholor,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,1.5,170,1.5,-220,DraftKings
Rashod Bateman,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,2.5,-175,2.5,135,DraftKings
Saquon Barkley,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,2.5,-120,2.5,-110,DraftKings
Zay Flowers,N/A,Baltimore Ravens,Philadelphia Eagles,2024,13,2024-12-01T21:25:00Z,5.5,115,5.5,-150,DraftKings
Courtland Sutton,N/A,Denver Broncos,Cleveland Browns,2024,13,2024-12-03T01:15:00Z,5.5,110,5.5,-145,DraftKings
David Njoku,N/A,Denver Broncos,Cleveland Browns,2024,13,2024-12-03T01:15:00Z,5.5,110,5.5,-145,DraftKings
Devaughn Vele,N/A,Denver Broncos,Cleveland Browns,2024,13,2024-12-03T01:15:00Z,3.5,125,3.5,-165,DraftKings
Javonte Williams,N/A,Denver Broncos,Cleveland Browns,2024,13,2024-12-03T01:15:00Z,2.5,-130,2.5,100,DraftKings
Jerry Jeudy,N/A,Denver Broncos,Cleveland Browns,2024,13,2024-12-03T01:15:00Z,4.5,-150,4.5,115,DraftKings
Lil'Jordan Humphrey,N/A,Denver Broncos,Cleveland Browns,2024,13,2024-12-03T01:15:00Z,2.5,120,2.5,-155,DraftKings
