Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Amon-Ra St. Brown,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,6.5,-105,6.5,-125,DraftKings
Christian Watson,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,3.5,115,3.5,-150,DraftKings
David Montgomery,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,2.5,145,2.5,-190,DraftKings
Dontayvion Wicks,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,3.5,110,3.5,-145,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,2.5,-135,2.5,105,DraftKings
Jameson Williams,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,3.5,-115,3.5,-115,DraftKings
Jayden Reed,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,4.5,100,4.5,-130,DraftKings
Josh Jacobs,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,2.5,-125,2.5,-105,DraftKings
Sam LaPorta,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,3.5,-115,3.5,-115,DraftKings
Tim Patrick,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,2.5,125,2.5,-165,DraftKings
Tucker Kraft,N/A,Detroit Lions,Green Bay Packers,2024,14,2024-12-06T01:15:00Z,3.5,-115,3.5,-115,DraftKings
Aaron Jones,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,2.5,-150,2.5,115,DraftKings
Bijan Robinson,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,4.5,115,4.5,-150,DraftKings
Darnell Mooney,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,4.5,105,4.5,-135,DraftKings
Drake London,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,5.5,-155,5.5,120,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,3.5,-120,3.5,-110,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,6.5,110,6.5,-145,DraftKings
Kyle Pitts,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,2.5,-165,2.5,125,DraftKings
Ray-Ray McCloud III,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,3.5,-115,3.5,-115,DraftKings
T.J. Hockenson,N/A,Minnesota Vikings,Atlanta Falcons,2024,14,2024-12-08T18:00:00Z,3.5,-135,3.5,105,DraftKings
AJ Brown,N/A,Philadelphia Eagles,Carolina Panthers,2024,14,2024-12-08T18:00:00Z,5.5,-110,5.5,-120,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Carolina Panthers,2024,14,2024-12-08T18:00:00Z,4.5,135,4.5,-175,DraftKings
Saquon Barkley,N/A,Philadelphia Eagles,Carolina Panthers,2024,14,2024-12-08T18:00:00Z,2.5,-105,2.5,-125,DraftKings
David Njoku,N/A,Pittsburgh Steelers,Cleveland Browns,2024,14,2024-12-08T18:00:00Z,5.5,110,5.5,-145,DraftKings
Elijah Moore,N/A,Pittsburgh Steelers,Cleveland Browns,2024,14,2024-12-08T18:00:00Z,4.5,105,4.5,-135,DraftKings
George Pickens,N/A,Pittsburgh Steelers,Cleveland Browns,2024,14,2024-12-08T18:00:00Z,4.5,-115,4.5,-115,DraftKings
Jerry Jeudy,N/A,Pittsburgh Steelers,Cleveland Browns,2024,14,2024-12-08T18:00:00Z,4.5,-130,4.5,100,DraftKings
Najee Harris,N/A,Pittsburgh Steelers,Cleveland Browns,2024,14,2024-12-08T18:00:00Z,1.5,-185,1.5,140,DraftKings
Pat Freiermuth,N/A,Pittsburgh Steelers,Cleveland Browns,2024,14,2024-12-08T18:00:00Z,3.5,-115,3.5,-115,DraftKings
Brian Thomas Jr,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,4.5,105,4.5,-135,DraftKings
Calvin Ridley,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,4.5,-135,4.5,105,DraftKings
Chigoziem Okonkwo,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,2.5,-105,2.5,-125,DraftKings
Evan Engram,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,5.5,100,5.5,-130,DraftKings
Nick Westbrook-Ikhine,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,2.5,-165,2.5,125,DraftKings
Parker Washington,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,2.5,-155,2.5,120,DraftKings
Tony Pollard,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,2.5,-130,2.5,100,DraftKings
Travis Etienne Jr.,N/A,Tennessee Titans,Jacksonville Jaguars,2024,14,2024-12-08T18:00:00Z,2.5,130,2.5,-170,DraftKings
Jakobi Meyers,N/A,Tampa Bay Buccaneers,Las Vegas Raiders,2024,14,2024-12-08T18:00:00Z,5.5,-130,5.5,100,DraftKings
Mike Evans,N/A,Tampa Bay Buccaneers,Las Vegas Raiders,2024,14,2024-12-08T18:00:00Z,4.5,-150,4.5,115,DraftKings
Davante Adams,N/A,Miami Dolphins,New York Jets,2024,14,2024-12-08T18:00:00Z,5.5,-115,5.5,-115,DraftKings
De'Von Achane,N/A,Miami Dolphins,New York Jets,2024,14,2024-12-08T18:00:00Z,4.5,100,4.5,-130,DraftKings
Garrett Wilson,N/A,Miami Dolphins,New York Jets,2024,14,2024-12-08T18:00:00Z,5.5,-110,5.5,-120,DraftKings
Jaylen Waddle,N/A,Miami Dolphins,New York Jets,2024,14,2024-12-08T18:00:00Z,3.5,-130,3.5,100,DraftKings
Jonnu Smith,N/A,Miami Dolphins,New York Jets,2024,14,2024-12-08T18:00:00Z,4.5,-155,4.5,120,DraftKings
Tyler Conklin,N/A,Miami Dolphins,New York Jets,2024,14,2024-12-08T18:00:00Z,2.5,100,2.5,-130,DraftKings
Tyreek Hill,N/A,Miami Dolphins,New York Jets,2024,14,2024-12-08T18:00:00Z,5.5,125,5.5,-165,DraftKings
Foster Moreau,N/A,New York Giants,New Orleans Saints,2024,14,2024-12-08T18:00:00Z,1.5,-165,1.5,125,DraftKings
DK Metcalf,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,4.5,-115,4.5,-115,DraftKings
James Conner,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,2.5,-145,2.5,110,DraftKings
Jaxon Smith-Njigba,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,5.5,-110,5.5,-120,DraftKings
Kenneth Walker III,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,3.5,130,3.5,-170,DraftKings
Marvin Harrison Jr.,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,4.5,125,4.5,-165,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,2.5,-145,2.5,110,DraftKings
Noah Fant,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,2.5,-110,2.5,-120,DraftKings
Trey McBride,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,6.5,-115,6.5,-115,DraftKings
Tyler Lockett,N/A,Arizona Cardinals,Seattle Seahawks,2024,14,2024-12-08T21:05:00Z,2.5,-135,2.5,105,DraftKings
Cooper Kupp,N/A,Los Angeles Rams,Buffalo Bills,2024,14,2024-12-08T21:25:00Z,6.5,-115,6.5,-115,DraftKings
Puka Nacua,N/A,Los Angeles Rams,Buffalo Bills,2024,14,2024-12-08T21:25:00Z,6.5,-125,6.5,-110,DraftKings
DeAndre Hopkins,N/A,Kansas City Chiefs,Los Angeles Chargers,2024,14,2024-12-09T01:20:00Z,3.5,-145,3.5,110,DraftKings
