Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Cole Kmet,N/A,Chicago Bears,Minnesota Vikings,2024,12,2024-11-24T18:00:00Z,2.5,-120,2.5,-110,DraftKings
DJ Moore,N/A,Chicago Bears,Minnesota Vikings,2024,12,2024-11-24T18:00:00Z,4.5,-120,4.5,-110,DraftKings
Jordan Addison,N/A,Chicago Bears,Minnesota Vikings,2024,12,2024-11-24T18:00:00Z,2.5,-175,2.5,135,DraftKings
Justin Jefferson,N/A,Chicago Bears,Minnesota Vikings,2024,12,2024-11-24T18:00:00Z,6.5,110,6.5,-145,DraftKings
Keenan Allen,N/A,Chicago Bears,Minnesota Vikings,2024,12,2024-11-24T18:00:00Z,3.5,-170,3.5,130,DraftKings
Rome Odunze,N/A,Chicago Bears,Minnesota Vikings,2024,12,2024-11-24T18:00:00Z,3.5,-120,3.5,-110,DraftKings
T.J. Hockenson,N/A,Chicago Bears,Minnesota Vikings,2024,12,2024-11-24T18:00:00Z,3.5,-130,3.5,100,DraftKings
Austin Ekeler,N/A,Washington Commanders,Dallas Cowboys,2024,12,2024-11-24T18:00:00Z,2.5,-120,2.5,-110,DraftKings
CeeDee Lamb,N/A,Washington Commanders,Dallas Cowboys,2024,12,2024-11-24T18:00:00Z,5.5,-155,5.5,120,DraftKings
Noah Brown,N/A,Washington Commanders,Dallas Cowboys,2024,12,2024-11-24T18:00:00Z,2.5,-165,2.5,125,DraftKings
Rico Dowdle,N/A,Washington Commanders,Dallas Cowboys,2024,12,2024-11-24T18:00:00Z,2.5,130,2.5,-170,DraftKings
Terry McLaurin,N/A,Washington Commanders,Dallas Cowboys,2024,12,2024-11-24T18:00:00Z,4.5,125,4.5,-165,DraftKings
Zach Ertz,N/A,Washington Commanders,Dallas Cowboys,2024,12,2024-11-24T18:00:00Z,3.5,-115,3.5,-115,DraftKings
Calvin Ridley,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,4.5,-130,4.5,100,DraftKings
Chigoziem Okonkwo,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,2.5,110,2.5,-145,DraftKings
Dalton Schultz,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,2.5,-150,2.5,115,DraftKings
Joe Mixon,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,2.5,-120,2.5,-110,DraftKings
John Metchie III,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,2.5,125,2.5,-165,DraftKings
Nick Westbrook-Ikhine,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,2.5,105,2.5,-135,DraftKings
Nico Collins,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,5.5,100,5.5,-130,DraftKings
Tank Dell,N/A,Houston Texans,Tennessee Titans,2024,12,2024-11-24T18:00:00Z,4.5,130,4.5,-170,DraftKings
Austin Hooper,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,2.5,125,2.5,-165,DraftKings
DeMario Douglas,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,4.5,130,4.5,-170,DraftKings
De'Von Achane,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,4.5,-125,4.5,-105,DraftKings
Hunter Henry,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,4.5,105,4.5,-135,DraftKings
Jaylen Waddle,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,3.5,105,3.5,-135,DraftKings
Jonnu Smith,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,3.5,-165,3.5,125,DraftKings
Kayshon Boutte,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,2.5,-145,2.5,110,DraftKings
Kendrick Bourne,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,2.5,110,2.5,-145,DraftKings
Rhamondre Stevenson,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,2.5,-130,2.5,100,DraftKings
Tyreek Hill,N/A,Miami Dolphins,New England Patriots,2024,12,2024-11-24T18:00:00Z,5.5,110,5.5,-145,DraftKings
Cade Otton,N/A,New York Giants,Tampa Bay Buccaneers,2024,12,2024-11-24T18:00:00Z,5.5,120,5.5,-155,DraftKings
Malik Nabers,N/A,New York Giants,Tampa Bay Buccaneers,2024,12,2024-11-24T18:00:00Z,6.5,120,6.5,-155,DraftKings
Mike Evans,N/A,New York Giants,Tampa Bay Buccaneers,2024,12,2024-11-24T18:00:00Z,4.5,120,4.5,-155,DraftKings
Rachaad White,N/A,New York Giants,Tampa Bay Buccaneers,2024,12,2024-11-24T18:00:00Z,3.5,120,3.5,-155,DraftKings
Wan'Dale Robinson,N/A,New York Giants,Tampa Bay Buccaneers,2024,12,2024-11-24T18:00:00Z,4.5,-105,4.5,-125,DraftKings
Brock Bowers,N/A,Las Vegas Raiders,Denver Broncos,2024,12,2024-11-24T21:05:00Z,6.5,110,6.5,-145,DraftKings
Courtland Sutton,N/A,Las Vegas Raiders,Denver Broncos,2024,12,2024-11-24T21:05:00Z,4.5,-120,4.5,-110,DraftKings
Devaughn Vele,N/A,Las Vegas Raiders,Denver Broncos,2024,12,2024-11-24T21:05:00Z,3.5,135,3.5,-175,DraftKings
Javonte Williams,N/A,Las Vegas Raiders,Denver Broncos,2024,12,2024-11-24T21:05:00Z,2.5,100,2.5,-130,DraftKings
Kyren Williams,N/A,Los Angeles Rams,Philadelphia Eagles,2024,12,2024-11-25T01:20:00Z,2.5,105,2.5,-135,DraftKings
Derrick Henry,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,0.5,-205,0.5,155,DraftKings
Isaiah Likely,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,2.5,-115,2.5,-115,DraftKings
J.K. Dobbins,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,2.5,100,2.5,-130,DraftKings
Joshua Palmer,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,2.5,-130,2.5,100,DraftKings
Ladd McConkey,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,5.5,105,5.5,-135,DraftKings
Mark Andrews,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,2.5,-175,2.5,135,DraftKings
Quentin Johnston,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,3.5,-135,3.5,105,DraftKings
Rashod Bateman,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,2.5,-175,2.5,135,DraftKings
Will Dissly,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,4.5,105,4.5,-135,DraftKings
Zay Flowers,N/A,Los Angeles Chargers,Baltimore Ravens,2024,12,2024-11-26T01:15:00Z,4.5,-165,4.5,125,DraftKings
