Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Kyren Williams,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,-225,DraftKings
Aaron Jones,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,-115,DraftKings
Justin Jefferson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,-120,DraftKings
Cooper Kupp,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,130,DraftKings
Puka Nacua,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,145,DraftKings
Jordan Addison,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,195,DraftKings
T.J. Hockenson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,205,DraftKings
Ty Chandler,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,280,DraftKings
Jalen Nailor,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,300,DraftKings
Tutu Atwell,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,330,DraftKings
Colby Parkinson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,320,DraftKings
Johnny Mundt,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,360,DraftKings
Sam Darnold,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,450,DraftKings
Demarcus Robinson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,400,DraftKings
Blake Corum,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,450,DraftKings
Minnesota Vikings D/ST,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,475,DraftKings
Tyler Johnson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,475,DraftKings
Los Angeles Rams D/ST,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,500,DraftKings
Trent Sherfield,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1000,DraftKings
Cam Akers,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1100,DraftKings
Josh Oliver,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1000,DraftKings
Hunter Long,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1300,DraftKings
Davis Allen,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1200,DraftKings
Ronnie Rivers,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1300,DraftKings
Matthew Stafford,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1200,DraftKings
C.J. Ham,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1400,DraftKings
Brandon Powell,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1300,DraftKings
Cody Schrader,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1800,DraftKings
Xavier Smith,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,1800,DraftKings
Robert Tonyan,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,2000,DraftKings
De'Von Achane,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,-120,DraftKings
James Conner,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,-110,DraftKings
Tyreek Hill,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,110,DraftKings
Raheem Mostert,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,135,DraftKings
Jaylen Waddle,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,155,DraftKings
Jonnu Smith,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,195,DraftKings
Kyler Murray,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,170,DraftKings
Marvin Harrison Jr.,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,190,DraftKings
Trey McBride,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,245,DraftKings
Michael Wilson,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,270,DraftKings
Jaylen Wright,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,425,DraftKings
Greg Dortch,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,320,DraftKings
Odell Beckham Jr.,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,450,DraftKings
Tua Tagovailoa,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,500,DraftKings
Miami Dolphins D/ST,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,425,DraftKings
Arizona Cardinals D/ST,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,475,DraftKings
Zay Jones,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,650,DraftKings
Elijah Higgins,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,650,DraftKings
Emari Demercado,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,700,DraftKings
Trey Benson,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,700,DraftKings
Jeff Wilson Jr.,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,1000,DraftKings
Malik Washington,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,1100,DraftKings
Julian Hill,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,1400,DraftKings
Durham Smythe,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,1400,DraftKings
Zach Pascal,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,1900,DraftKings
DeeJay Dallas,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,2200,DraftKings
Tip Reiman,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,2500,DraftKings
Bijan Robinson,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,-155,DraftKings
Rachaad White,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,-105,DraftKings
Drake London,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,100,DraftKings
Sean Tucker,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,195,DraftKings
Kyle Pitts,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,185,DraftKings
Tyler Allgeier,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,180,DraftKings
Cade Otton,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,170,DraftKings
Jalen McMillan,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,175,DraftKings
Darnell Mooney,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,185,DraftKings
Trey Palmer,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,230,DraftKings
Baker Mayfield,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,295,DraftKings
Ray-Ray McCloud III,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,265,DraftKings
Sterling Shepard,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,340,DraftKings
Ryan Miller,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,450,DraftKings
Rakim Jarrett,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,450,DraftKings
