Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Aaron Jones,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,3.5,-105.0,3.5,-125,DraftKings
Colby Parkinson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,3.5,110.0,3.5,-145,DraftKings
Cooper Kupp,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,6.5,-135.0,6.5,105,DraftKings
Demarcus Robinson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,2.5,140.0,2.5,-185,DraftKings
Jalen Nailor,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,2.5,140.0,2.5,-185,DraftKings
Jordan Addison,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,3.5,110.0,3.5,-145,DraftKings
Justin Jefferson,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,6.5,115.0,6.5,-150,DraftKings
Kyren Williams,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,2.5,120.0,2.5,-155,DraftKings
Tutu Atwell,N/A,Los Angeles Rams,Minnesota Vikings,2024,8,2024-10-25T00:15:00Z,2.5,-155.0,2.5,120,DraftKings
De'Von Achane,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,3.5,-125.0,3.5,-105,DraftKings
James Conner,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,2.5,145.0,2.5,-190,DraftKings
Jaylen Waddle,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,4.5,125.0,4.5,-165,DraftKings
Jonnu Smith,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,2.5,-145.0,2.5,110,DraftKings
Marvin Harrison Jr.,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,3.5,-165.0,3.5,125,DraftKings
Michael Wilson,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,2.5,-150.0,2.5,115,DraftKings
Trey McBride,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,5.5,120.0,5.5,-155,DraftKings
Tyreek Hill,N/A,Miami Dolphins,Arizona Cardinals,2024,8,2024-10-27T17:00:00Z,5.5,-155.0,5.5,120,DraftKings
Bijan Robinson,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,3.5,105.0,3.5,-135,DraftKings
Cade Otton,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,4.5,-115.0,4.5,-115,DraftKings
Darnell Mooney,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,4.5,115.0,4.5,-150,DraftKings
Drake London,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,5.5,-130.0,5.5,100,DraftKings
Kyle Pitts,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,3.5,-155.0,3.5,120,DraftKings
Rachaad White,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,3.5,120.0,3.5,-155,DraftKings
Ray-Ray McCloud III,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,3.5,-110.0,3.5,-120,DraftKings
Sean Tucker,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,1.5,-155.0,1.5,120,DraftKings
Trey Palmer,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,3.5,-110.0,3.5,-120,DraftKings
Tyler Allgeier,N/A,Tampa Bay Buccaneers,Atlanta Falcons,2024,8,2024-10-27T17:00:00Z,0.5,-215.0,0.5,165,DraftKings
Cedric Tillman,N/A,Cleveland Browns,Baltimore Ravens,2024,8,2024-10-27T17:00:00Z,3.5,115.0,3.5,-150,DraftKings
David Njoku,N/A,Cleveland Browns,Baltimore Ravens,2024,8,2024-10-27T17:00:00Z,5.5,125.0,5.5,-165,DraftKings
Derrick Henry,N/A,Cleveland Browns,Baltimore Ravens,2024,8,2024-10-27T17:00:00Z,0.5,-250.0,0.5,190,DraftKings
Nick Chubb,N/A,Cleveland Browns,Baltimore Ravens,2024,8,2024-10-27T17:00:00Z,1.5,-155.0,1.5,120,DraftKings
AJ Brown,N/A,Cincinnati Bengals,Philadelphia Eagles,2024,8,2024-10-27T17:00:00Z,5.5,-125.0,5.5,-105,DraftKings
DeVonta Smith,N/A,Cincinnati Bengals,Philadelphia Eagles,2024,8,2024-10-27T17:00:00Z,4.5,-135.0,4.5,105,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Philadelphia Eagles,2024,8,2024-10-27T17:00:00Z,5.5,-150.0,5.5,115,DraftKings
Saquon Barkley,N/A,Cincinnati Bengals,Philadelphia Eagles,2024,8,2024-10-27T17:00:00Z,2.5,100.0,2.5,-130,DraftKings
Tee Higgins,N/A,Cincinnati Bengals,Philadelphia Eagles,2024,8,2024-10-27T17:00:00Z,5.5,-130.0,5.5,100,DraftKings
Zack Moss,N/A,Cincinnati Bengals,Philadelphia Eagles,2024,8,2024-10-27T17:00:00Z,2.5,110.0,2.5,-145,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Tennessee Titans,2024,8,2024-10-27T17:00:00Z,6.5,105.0,6.5,-135,DraftKings
Chigoziem Okonkwo,N/A,Detroit Lions,Tennessee Titans,2024,8,2024-10-27T17:00:00Z,2.5,-125.0,2.5,-105,DraftKings
David Montgomery,N/A,Detroit Lions,Tennessee Titans,2024,8,2024-10-27T17:00:00Z,1.5,105.0,1.5,-135,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Tennessee Titans,2024,8,2024-10-27T17:00:00Z,2.5,-175.0,2.5,135,DraftKings
Sam LaPorta,N/A,Detroit Lions,Tennessee Titans,2024,8,2024-10-27T17:00:00Z,3.5,120.0,3.5,-165,DraftKings
Brian Thomas Jr,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,4.5,-115.0,4.5,-115,DraftKings
Christian Kirk,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,3.5,-130.0,3.5,100,DraftKings
Christian Watson,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,2.5,120.0,2.5,-155,DraftKings
Evan Engram,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,5.5,125.0,5.5,-165,DraftKings
Gabe Davis,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,2.5,-135.0,2.5,105,DraftKings
Jayden Reed,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,4.5,-125.0,4.5,-105,DraftKings
Josh Jacobs,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,2.5,105.0,2.5,-135,DraftKings
Romeo Doubs,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,3.5,-155.0,3.5,120,DraftKings
Tucker Kraft,N/A,Jacksonville Jaguars,Green Bay Packers,2024,8,2024-10-27T17:00:00Z,3.5,-105.0,3.5,-125,DraftKings
Dalton Schultz,N/A,Houston Texans,Indianapolis Colts,2024,8,2024-10-27T17:00:00Z,3.5,115.0,3.5,-150,DraftKings
