game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
81db991c5b34169eeeff8d734d8836d9,12/5/2025,FALSE,DraftKings,12/4/2025,Detroit Lions,Dallas Cowboys,spreads,Dallas Cowboys,,-120,3.5,55.5
81db991c5b34169eeeff8d734d8836d9,12/5/2025,FALSE,DraftKings,12/4/2025,Detroit Lions,Dallas Cowboys,spreads,Detroit Lions,,100,-3.5,55.5
f0bdd27bbed46dfc3d0657500c95a96c,12/7/2025,FALSE,DraftKings,12/4/2025,Atlanta Falcons,Seattle Seahawks,spreads,Atlanta Falcons,,-115,7,44.5
f0bdd27bbed46dfc3d0657500c95a96c,12/7/2025,FALSE,DraftKings,12/4/2025,Atlanta Falcons,Seattle Seahawks,spreads,Seattle Seahawks,,-105,-7,44.5
4fead7bd0592ec121cc3baf72e3e21e0,12/7/2025,FALSE,DraftKings,12/4/2025,Baltimore Ravens,Pittsburgh Steelers,spreads,Baltimore Ravens,,-115,-5.5,42.5
4fead7bd0592ec121cc3baf72e3e21e0,12/7/2025,FALSE,DraftKings,12/4/2025,Baltimore Ravens,Pittsburgh Steelers,spreads,Pittsburgh Steelers,,-105,5.5,42.5
c67c327076a98a3a1c4a5eb32e5a80c2,12/7/2025,FALSE,DraftKings,12/4/2025,Buffalo Bills,Cincinnati Bengals,spreads,Buffalo Bills,,-120,-5.5,53.5
c67c327076a98a3a1c4a5eb32e5a80c2,12/7/2025,FALSE,DraftKings,12/4/2025,Buffalo Bills,Cincinnati Bengals,spreads,Cincinnati Bengals,,100,5.5,53.5
f95be6b9bd8ce1208f766cbaae8a4822,12/7/2025,FALSE,DraftKings,12/4/2025,Cleveland Browns,Tennessee Titans,spreads,Cleveland Browns,,-105,-4.5,33.5
f95be6b9bd8ce1208f766cbaae8a4822,12/7/2025,FALSE,DraftKings,12/4/2025,Cleveland Browns,Tennessee Titans,spreads,Tennessee Titans,,-115,4.5,33.5
4e289ac7d9b5663fd5a06881f2b1424d,12/7/2025,FALSE,DraftKings,12/4/2025,Jacksonville Jaguars,Indianapolis Colts,spreads,Indianapolis Colts,,-112,-1.5,47.5
4e289ac7d9b5663fd5a06881f2b1424d,12/7/2025,FALSE,DraftKings,12/4/2025,Jacksonville Jaguars,Indianapolis Colts,spreads,Jacksonville Jaguars,,-108,1.5,47.5
c86a0783216d21040c87fce3aadd3336,12/7/2025,FALSE,DraftKings,12/4/2025,New York Jets,Miami Dolphins,spreads,Miami Dolphins,,-120,-2.5,41.5
c86a0783216d21040c87fce3aadd3336,12/7/2025,FALSE,DraftKings,12/4/2025,New York Jets,Miami Dolphins,spreads,New York Jets,,100,2.5,41.5
58b16c4033587f5662ff365bce2dbb92,12/7/2025,FALSE,DraftKings,12/4/2025,Minnesota Vikings,Washington Commanders,spreads,Minnesota Vikings,,-115,-1.5,42.5
58b16c4033587f5662ff365bce2dbb92,12/7/2025,FALSE,DraftKings,12/4/2025,Minnesota Vikings,Washington Commanders,spreads,Washington Commanders,,-105,1.5,42.5
15555b4c7283dc6553e011dd6c8aea8d,12/7/2025,FALSE,DraftKings,12/4/2025,Tampa Bay Buccaneers,New Orleans Saints,spreads,New Orleans Saints,,-112,8.5,41.5
15555b4c7283dc6553e011dd6c8aea8d,12/7/2025,FALSE,DraftKings,12/4/2025,Tampa Bay Buccaneers,New Orleans Saints,spreads,Tampa Bay Buccaneers,,-108,-8.5,41.5
d5fd126cbfea2ccd79962a17f0ef4463,12/7/2025,FALSE,DraftKings,12/4/2025,Las Vegas Raiders,Denver Broncos,spreads,Denver Broncos,,-108,-7.5,40.5
d5fd126cbfea2ccd79962a17f0ef4463,12/7/2025,FALSE,DraftKings,12/4/2025,Las Vegas Raiders,Denver Broncos,spreads,Las Vegas Raiders,,-112,7.5,40.5
12bbffdcd65d53436b56c68a811ca610,12/7/2025,FALSE,DraftKings,12/4/2025,Arizona Cardinals,Los Angeles Rams,spreads,Arizona Cardinals,,-115,8.5,47.5
12bbffdcd65d53436b56c68a811ca610,12/7/2025,FALSE,DraftKings,12/4/2025,Arizona Cardinals,Los Angeles Rams,spreads,Los Angeles Rams,,-105,-8.5,47.5
5b1211b476d0afa2b57133c9603583b6,12/7/2025,FALSE,DraftKings,12/4/2025,Green Bay Packers,Chicago Bears,spreads,Chicago Bears,,-105,6.5,44.5
5b1211b476d0afa2b57133c9603583b6,12/7/2025,FALSE,DraftKings,12/4/2025,Green Bay Packers,Chicago Bears,spreads,Green Bay Packers,,-115,-6.5,44.5
4727a6cfcd3d604dbfcb898c5a4d40a6,12/8/2025,FALSE,DraftKings,12/4/2025,Kansas City Chiefs,Houston Texans,spreads,Houston Texans,,-115,3.5,41.5
4727a6cfcd3d604dbfcb898c5a4d40a6,12/8/2025,FALSE,DraftKings,12/4/2025,Kansas City Chiefs,Houston Texans,spreads,Kansas City Chiefs,,-105,-3.5,41.5
5d7b12c34454df4ff2c59a15ca58e63f,12/9/2025,FALSE,DraftKings,12/4/2025,Los Angeles Chargers,Philadelphia Eagles,spreads,Los Angeles Chargers,,-105,2.5,41.5
5d7b12c34454df4ff2c59a15ca58e63f,12/9/2025,FALSE,DraftKings,12/4/2025,Los Angeles Chargers,Philadelphia Eagles,spreads,Philadelphia Eagles,,-115,-2.5,41.5
