game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
4a08b89f07a4a395620f6df5c1d239f4,9/26/2025,FALSE,DraftKings,9/25/2025,Arizona Cardinals,Seattle Seahawks,spreads,Arizona Cardinals,,-115,1.5,43.5
4a08b89f07a4a395620f6df5c1d239f4,9/26/2025,FALSE,DraftKings,9/25/2025,Arizona Cardinals,Seattle Seahawks,spreads,Seattle Seahawks,,-105,-1.5,43.5
4dd631102a977fd398f7ea594ed208f2,9/28/2025,FALSE,DraftKings,9/25/2025,Pittsburgh Steelers,Minnesota Vikings,spreads,Minnesota Vikings,,-115,-2.5,40.5
4dd631102a977fd398f7ea594ed208f2,9/28/2025,FALSE,DraftKings,9/25/2025,Pittsburgh Steelers,Minnesota Vikings,spreads,Pittsburgh Steelers,,-105,2.5,40.5
bcb1f89cf378a586097c50585e53acce,9/28/2025,FALSE,DraftKings,9/25/2025,Detroit Lions,Cleveland Browns,spreads,Cleveland Browns,,-115,10,44.5
bcb1f89cf378a586097c50585e53acce,9/28/2025,FALSE,DraftKings,9/25/2025,Detroit Lions,Cleveland Browns,spreads,Detroit Lions,,-105,-10,44.5
d921b1e86b0a30ad91000ffc360d302d,9/28/2025,FALSE,DraftKings,9/25/2025,New York Giants,Los Angeles Chargers,spreads,Los Angeles Chargers,,-110,-6,43.5
d921b1e86b0a30ad91000ffc360d302d,9/28/2025,FALSE,DraftKings,9/25/2025,New York Giants,Los Angeles Chargers,spreads,New York Giants,,-110,6,43.5
b7934d72587b62de0f563ac9acbaa770,9/28/2025,FALSE,DraftKings,9/25/2025,Atlanta Falcons,Washington Commanders,spreads,Atlanta Falcons,,-110,1.5,45.5
b7934d72587b62de0f563ac9acbaa770,9/28/2025,FALSE,DraftKings,9/25/2025,Atlanta Falcons,Washington Commanders,spreads,Washington Commanders,,-110,-1.5,45.5
d16a43752aaac66e9ff8768d8590b662,9/28/2025,FALSE,DraftKings,9/25/2025,Buffalo Bills,New Orleans Saints,spreads,Buffalo Bills,,-112,-15.5,47.5
d16a43752aaac66e9ff8768d8590b662,9/28/2025,FALSE,DraftKings,9/25/2025,Buffalo Bills,New Orleans Saints,spreads,New Orleans Saints,,-108,15.5,47.5
f8fe40924827231233dc10f6999d8ff7,9/28/2025,FALSE,DraftKings,9/25/2025,New England Patriots,Carolina Panthers,spreads,Carolina Panthers,,-110,5.5,42.5
f8fe40924827231233dc10f6999d8ff7,9/28/2025,FALSE,DraftKings,9/25/2025,New England Patriots,Carolina Panthers,spreads,New England Patriots,,-110,-5.5,42.5
