game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
7159d60c7a31c7d593167637723d7663,11/23/2025,FALSE,DraftKings,11/22/2025,Baltimore Ravens,New York Jets,spreads,Baltimore Ravens,,-112,-13.5,44.5
7159d60c7a31c7d593167637723d7663,11/23/2025,FALSE,DraftKings,11/22/2025,Baltimore Ravens,New York Jets,spreads,New York Jets,,-108,13.5,44.5
c8913b70b63ae247f23a4e1dec08c668,11/23/2025,FALSE,DraftKings,11/22/2025,Chicago Bears,Pittsburgh Steelers,spreads,Chicago Bears,,-115,-2.5,45.5
c8913b70b63ae247f23a4e1dec08c668,11/23/2025,FALSE,DraftKings,11/22/2025,Chicago Bears,Pittsburgh Steelers,spreads,Pittsburgh Steelers,,-105,2.5,45.5
1a8f3d70399a5cad83c95196795ed77b,11/23/2025,FALSE,DraftKings,11/22/2025,Cincinnati Bengals,New England Patriots,spreads,Cincinnati Bengals,,-112,7.5,49.5
1a8f3d70399a5cad83c95196795ed77b,11/23/2025,FALSE,DraftKings,11/22/2025,Cincinnati Bengals,New England Patriots,spreads,New England Patriots,,-108,-7.5,49.5
535bbe97d4e56494b039ade88459c338,11/23/2025,FALSE,DraftKings,11/22/2025,Detroit Lions,New York Giants,spreads,Detroit Lions,,-110,-12.5,50.5
535bbe97d4e56494b039ade88459c338,11/23/2025,FALSE,DraftKings,11/22/2025,Detroit Lions,New York Giants,spreads,New York Giants,,-110,12.5,50.5
91019a528f43cd28965fdc68a3f3ef85,11/23/2025,FALSE,DraftKings,11/22/2025,Green Bay Packers,Minnesota Vikings,spreads,Green Bay Packers,,-115,-6,41.5
91019a528f43cd28965fdc68a3f3ef85,11/23/2025,FALSE,DraftKings,11/22/2025,Green Bay Packers,Minnesota Vikings,spreads,Minnesota Vikings,,-105,6,41.5
8b39d8dc550ced94f9faa91878ebf6b6,11/23/2025,FALSE,DraftKings,11/22/2025,Kansas City Chiefs,Indianapolis Colts,spreads,Indianapolis Colts,,-115,3.5,50.5
8b39d8dc550ced94f9faa91878ebf6b6,11/23/2025,FALSE,DraftKings,11/22/2025,Kansas City Chiefs,Indianapolis Colts,spreads,Kansas City Chiefs,,-105,-3.5,50.5
0ff4e68cf39cc57ca7cf1276e4a44d2f,11/23/2025,FALSE,DraftKings,11/22/2025,Tennessee Titans,Seattle Seahawks,spreads,Seattle Seahawks,,-102,-13.5,40.5
0ff4e68cf39cc57ca7cf1276e4a44d2f,11/23/2025,FALSE,DraftKings,11/22/2025,Tennessee Titans,Seattle Seahawks,spreads,Tennessee Titans,,-118,13.5,40.5
e32e0030899c06fdf2c74745ca27d85a,11/23/2025,FALSE,DraftKings,11/22/2025,Arizona Cardinals,Jacksonville Jaguars,spreads,Arizona Cardinals,,-105,2.5,47.5
e32e0030899c06fdf2c74745ca27d85a,11/23/2025,FALSE,DraftKings,11/22/2025,Arizona Cardinals,Jacksonville Jaguars,spreads,Jacksonville Jaguars,,-115,-2.5,47.5
27f50ddbc4c3fbad10398c5187a28dc7,11/23/2025,FALSE,DraftKings,11/22/2025,Las Vegas Raiders,Cleveland Browns,spreads,Cleveland Browns,,-108,3.5,36.5
27f50ddbc4c3fbad10398c5187a28dc7,11/23/2025,FALSE,DraftKings,11/22/2025,Las Vegas Raiders,Cleveland Browns,spreads,Las Vegas Raiders,,-112,-3.5,36.5
8c2d6a56aa63f42227f18a18fc3d2146,11/23/2025,FALSE,DraftKings,11/22/2025,New Orleans Saints,Atlanta Falcons,spreads,Atlanta Falcons,,-115,2.5,40.5
8c2d6a56aa63f42227f18a18fc3d2146,11/23/2025,FALSE,DraftKings,11/22/2025,New Orleans Saints,Atlanta Falcons,spreads,New Orleans Saints,,-105,-2.5,40.5
4553ba763cb3cfcfc33fd62672a2057f,11/23/2025,FALSE,DraftKings,11/22/2025,Dallas Cowboys,Philadelphia Eagles,spreads,Dallas Cowboys,,100,3,47.5
4553ba763cb3cfcfc33fd62672a2057f,11/23/2025,FALSE,DraftKings,11/22/2025,Dallas Cowboys,Philadelphia Eagles,spreads,Philadelphia Eagles,,-120,-3,47.5
9e7119f5a24471c39145663b84f100b2,11/24/2025,FALSE,DraftKings,11/22/2025,Los Angeles Rams,Tampa Bay Buccaneers,spreads,Los Angeles Rams,,-115,-6.5,49.5
9e7119f5a24471c39145663b84f100b2,11/24/2025,FALSE,DraftKings,11/22/2025,Los Angeles Rams,Tampa Bay Buccaneers,spreads,Tampa Bay Buccaneers,,-105,6.5,49.5
90391be251d876bb41d36978a43c7ac2,11/25/2025,FALSE,DraftKings,11/22/2025,San Francisco 49ers,Carolina Panthers,spreads,Carolina Panthers,,-115,7.5,49.5
90391be251d876bb41d36978a43c7ac2,11/25/2025,FALSE,DraftKings,11/22/2025,San Francisco 49ers,Carolina Panthers,spreads,San Francisco 49ers,,-105,-7.5,49.5
