game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
265f0188945bb81ec64751571eb724cb,11/16/2025,FALSE,DraftKings,11/15/2025,Miami Dolphins,Washington Commanders,spreads,Miami Dolphins,,-115,-2.5,47.5
265f0188945bb81ec64751571eb724cb,11/16/2025,FALSE,DraftKings,11/15/2025,Miami Dolphins,Washington Commanders,spreads,Washington Commanders,,-105,2.5,47.5
0ae85bbc3711ad0cb94475a40e2364f0,11/16/2025,FALSE,DraftKings,11/15/2025,Atlanta Falcons,Carolina Panthers,spreads,Atlanta Falcons,,-108,-3.5,41.5
0ae85bbc3711ad0cb94475a40e2364f0,11/16/2025,FALSE,DraftKings,11/15/2025,Atlanta Falcons,Carolina Panthers,spreads,Carolina Panthers,,-112,3.5,41.5
96377d2fb55e3cef733cecccdecaed5f,11/16/2025,FALSE,DraftKings,11/15/2025,Buffalo Bills,Tampa Bay Buccaneers,spreads,Buffalo Bills,,-115,-5.5,46.5
96377d2fb55e3cef733cecccdecaed5f,11/16/2025,FALSE,DraftKings,11/15/2025,Buffalo Bills,Tampa Bay Buccaneers,spreads,Tampa Bay Buccaneers,,-105,5.5,46.5
229a5e9ce60dcb344a8cc3c97121154e,11/16/2025,FALSE,DraftKings,11/15/2025,Minnesota Vikings,Chicago Bears,spreads,Chicago Bears,,-118,3,48.5
229a5e9ce60dcb344a8cc3c97121154e,11/16/2025,FALSE,DraftKings,11/15/2025,Minnesota Vikings,Chicago Bears,spreads,Minnesota Vikings,,-102,-3,48.5
7147476b5d96c0ee874b838de3910ee3,11/16/2025,FALSE,DraftKings,11/15/2025,Pittsburgh Steelers,Cincinnati Bengals,spreads,Cincinnati Bengals,,-108,5.5,48.5
7147476b5d96c0ee874b838de3910ee3,11/16/2025,FALSE,DraftKings,11/15/2025,Pittsburgh Steelers,Cincinnati Bengals,spreads,Pittsburgh Steelers,,-112,-5.5,48.5
5c06e82838fcfade9adf1e89b8bd3081,11/16/2025,FALSE,DraftKings,11/15/2025,New York Giants,Green Bay Packers,spreads,Green Bay Packers,,-112,-7,42.5
5c06e82838fcfade9adf1e89b8bd3081,11/16/2025,FALSE,DraftKings,11/15/2025,New York Giants,Green Bay Packers,spreads,New York Giants,,-108,7,42.5
fd2f29289d6437a7c07d4780c5f04936,11/16/2025,FALSE,DraftKings,11/15/2025,Tennessee Titans,Houston Texans,spreads,Houston Texans,,-112,-5.5,37.5
fd2f29289d6437a7c07d4780c5f04936,11/16/2025,FALSE,DraftKings,11/15/2025,Tennessee Titans,Houston Texans,spreads,Tennessee Titans,,-108,5.5,37.5
591fd7cff37201a14cbdfbd457592445,11/16/2025,FALSE,DraftKings,11/15/2025,Jacksonville Jaguars,Los Angeles Chargers,spreads,Jacksonville Jaguars,,-115,3,43.5
591fd7cff37201a14cbdfbd457592445,11/16/2025,FALSE,DraftKings,11/15/2025,Jacksonville Jaguars,Los Angeles Chargers,spreads,Los Angeles Chargers,,-105,-3,43.5
91630b9c62640117918fa30d2a62d2db,11/16/2025,FALSE,DraftKings,11/15/2025,Arizona Cardinals,San Francisco 49ers,spreads,Arizona Cardinals,,-102,3,48.5
91630b9c62640117918fa30d2a62d2db,11/16/2025,FALSE,DraftKings,11/15/2025,Arizona Cardinals,San Francisco 49ers,spreads,San Francisco 49ers,,-118,-3,48.5
e926e654cedeb65fcfcc389a5158ef4e,11/16/2025,FALSE,DraftKings,11/15/2025,Los Angeles Rams,Seattle Seahawks,spreads,Los Angeles Rams,,-102,-3.5,48.5
e926e654cedeb65fcfcc389a5158ef4e,11/16/2025,FALSE,DraftKings,11/15/2025,Los Angeles Rams,Seattle Seahawks,spreads,Seattle Seahawks,,-118,3.5,48.5
cc60225b5a907bd9ba7c27c23131fc5c,11/16/2025,FALSE,DraftKings,11/15/2025,Cleveland Browns,Baltimore Ravens,spreads,Baltimore Ravens,,-112,-7.5,38.5
cc60225b5a907bd9ba7c27c23131fc5c,11/16/2025,FALSE,DraftKings,11/15/2025,Cleveland Browns,Baltimore Ravens,spreads,Cleveland Browns,,-108,7.5,38.5
96ce7785b0980b03282c7e10d4c58d4a,11/16/2025,FALSE,DraftKings,11/15/2025,Denver Broncos,Kansas City Chiefs,spreads,Denver Broncos,,-105,3.5,44.5
96ce7785b0980b03282c7e10d4c58d4a,11/16/2025,FALSE,DraftKings,11/15/2025,Denver Broncos,Kansas City Chiefs,spreads,Kansas City Chiefs,,-115,-3.5,44.5
6d209e0e637f3b116ec958e0634f2a02,11/17/2025,FALSE,DraftKings,11/15/2025,Philadelphia Eagles,Detroit Lions,spreads,Detroit Lions,,-102,2.5,46.5
6d209e0e637f3b116ec958e0634f2a02,11/17/2025,FALSE,DraftKings,11/15/2025,Philadelphia Eagles,Detroit Lions,spreads,Philadelphia Eagles,,-118,-2.5,46.5
80d04ba917883a6438580ebae9fb0f22,11/18/2025,FALSE,DraftKings,11/15/2025,Las Vegas Raiders,Dallas Cowboys,spreads,Dallas Cowboys,,-108,-3.5,50.5
80d04ba917883a6438580ebae9fb0f22,11/18/2025,FALSE,DraftKings,11/15/2025,Las Vegas Raiders,Dallas Cowboys,spreads,Las Vegas Raiders,,-112,3.5,50.5
