game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
a360e4c43576d22057ff90d818928066,12/14/2025,FALSE,DraftKings,12/12/2025,Houston Texans,Arizona Cardinals,spreads,Arizona Cardinals,,-105,9.5,42.5
a360e4c43576d22057ff90d818928066,12/14/2025,FALSE,DraftKings,12/12/2025,Houston Texans,Arizona Cardinals,spreads,Houston Texans,,-115,-9.5,42.5
1aa1fb046f11dadb32dad77d5baf552e,12/14/2025,FALSE,DraftKings,12/12/2025,Cincinnati Bengals,Baltimore Ravens,spreads,Baltimore Ravens,,-115,-2.5,51.5
1aa1fb046f11dadb32dad77d5baf552e,12/14/2025,FALSE,DraftKings,12/12/2025,Cincinnati Bengals,Baltimore Ravens,spreads,Cincinnati Bengals,,-105,2.5,51.5
c127c7a2426ec655e18ca9c394068f6c,12/14/2025,FALSE,DraftKings,12/12/2025,New England Patriots,Buffalo Bills,spreads,Buffalo Bills,,-108,-1.5,49.5
c127c7a2426ec655e18ca9c394068f6c,12/14/2025,FALSE,DraftKings,12/12/2025,New England Patriots,Buffalo Bills,spreads,New England Patriots,,-112,1.5,49.5
8261541e6b9b32537bd0821ef2c0a05d,12/14/2025,FALSE,DraftKings,12/12/2025,Chicago Bears,Cleveland Browns,spreads,Chicago Bears,,-110,-7.5,38.5
8261541e6b9b32537bd0821ef2c0a05d,12/14/2025,FALSE,DraftKings,12/12/2025,Chicago Bears,Cleveland Browns,spreads,Cleveland Browns,,-110,7.5,38.5
0f0601c020a478f5d9f81f06a141c2c8,12/14/2025,FALSE,DraftKings,12/12/2025,Jacksonville Jaguars,New York Jets,spreads,Jacksonville Jaguars,,-108,-13.5,41.5
0f0601c020a478f5d9f81f06a141c2c8,12/14/2025,FALSE,DraftKings,12/12/2025,Jacksonville Jaguars,New York Jets,spreads,New York Jets,,-112,13.5,41.5
cd5151f8a1e7fcba4901929e77b94acd,12/14/2025,FALSE,DraftKings,12/12/2025,Kansas City Chiefs,Los Angeles Chargers,spreads,Kansas City Chiefs,,-108,-6,40.5
cd5151f8a1e7fcba4901929e77b94acd,12/14/2025,FALSE,DraftKings,12/12/2025,Kansas City Chiefs,Los Angeles Chargers,spreads,Los Angeles Chargers,,-112,6,40.5
813dab51d999b87c7968ac4890965f73,12/14/2025,FALSE,DraftKings,12/12/2025,Philadelphia Eagles,Las Vegas Raiders,spreads,Las Vegas Raiders,,-112,12.5,38.5
813dab51d999b87c7968ac4890965f73,12/14/2025,FALSE,DraftKings,12/12/2025,Philadelphia Eagles,Las Vegas Raiders,spreads,Philadelphia Eagles,,-108,-12.5,38.5
3aba4bb1fe41ecd45f934116fcc90c3f,12/14/2025,FALSE,DraftKings,12/12/2025,New York Giants,Washington Commanders,spreads,New York Giants,,-115,-2.5,46.5
3aba4bb1fe41ecd45f934116fcc90c3f,12/14/2025,FALSE,DraftKings,12/12/2025,New York Giants,Washington Commanders,spreads,Washington Commanders,,-105,2.5,46.5
f3fd2782d4d03bd12a177fbbad17005b,12/14/2025,FALSE,DraftKings,12/12/2025,New Orleans Saints,Carolina Panthers,spreads,Carolina Panthers,,-120,-2.5,40.5
f3fd2782d4d03bd12a177fbbad17005b,12/14/2025,FALSE,DraftKings,12/12/2025,New Orleans Saints,Carolina Panthers,spreads,New Orleans Saints,,100,2.5,40.5
2ec8a387d0c337aeffac3f956c292e87,12/14/2025,FALSE,DraftKings,12/12/2025,Denver Broncos,Green Bay Packers,spreads,Denver Broncos,,-110,2.5,42.5
2ec8a387d0c337aeffac3f956c292e87,12/14/2025,FALSE,DraftKings,12/12/2025,Denver Broncos,Green Bay Packers,spreads,Green Bay Packers,,-110,-2.5,42.5
bd299b70476643cff05f2be58e12301a,12/14/2025,FALSE,DraftKings,12/12/2025,Los Angeles Rams,Detroit Lions,spreads,Detroit Lions,,-110,6,54.5
bd299b70476643cff05f2be58e12301a,12/14/2025,FALSE,DraftKings,12/12/2025,Los Angeles Rams,Detroit Lions,spreads,Los Angeles Rams,,-110,-6,54.5
f7343baf47dcf23e672799d00788173d,12/14/2025,FALSE,DraftKings,12/12/2025,Seattle Seahawks,Indianapolis Colts,spreads,Indianapolis Colts,,100,13.5,42.5
f7343baf47dcf23e672799d00788173d,12/14/2025,FALSE,DraftKings,12/12/2025,Seattle Seahawks,Indianapolis Colts,spreads,Seattle Seahawks,,-120,-13.5,42.5
7ba03312d1012d9872de9999e496558f,12/14/2025,FALSE,DraftKings,12/12/2025,San Francisco 49ers,Tennessee Titans,spreads,San Francisco 49ers,,-108,-12.5,44.5
7ba03312d1012d9872de9999e496558f,12/14/2025,FALSE,DraftKings,12/12/2025,San Francisco 49ers,Tennessee Titans,spreads,Tennessee Titans,,-112,12.5,44.5
3c74ebd1d005a7346c182daf6f7279dd,12/15/2025,FALSE,DraftKings,12/12/2025,Dallas Cowboys,Minnesota Vikings,spreads,Dallas Cowboys,,-112,-5.5,48.5
3c74ebd1d005a7346c182daf6f7279dd,12/15/2025,FALSE,DraftKings,12/12/2025,Dallas Cowboys,Minnesota Vikings,spreads,Minnesota Vikings,,-108,5.5,48.5
ba5d065a7e9ea9afe54642036f2ec83a,12/16/2025,FALSE,DraftKings,12/12/2025,Pittsburgh Steelers,Miami Dolphins,spreads,Miami Dolphins,,-110,3,42.5
ba5d065a7e9ea9afe54642036f2ec83a,12/16/2025,FALSE,DraftKings,12/12/2025,Pittsburgh Steelers,Miami Dolphins,spreads,Pittsburgh Steelers,,-110,-3,42.5
