game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label,description,price,point,over/under
0c6e5d9821ce0d3e82f3e792879776a6,9/12/2025,FALSE,DraftKings,9/9/2025,Green Bay Packers,Washington Commanders,spreads,Green Bay Packers,,-105,-3.5,48.5
0c6e5d9821ce0d3e82f3e792879776a6,9/12/2025,FALSE,DraftKings,9/9/2025,Green Bay Packers,Washington Commanders,spreads,Washington Commanders,,-115,3.5,48.5
1ee9ea2c8256bc6be5dd92e60f6c17de,9/14/2025,FALSE,DraftKings,9/9/2025,Detroit Lions,Chicago Bears,spreads,Chicago Bears,,-108,5.5,46.5
1ee9ea2c8256bc6be5dd92e60f6c17de,9/14/2025,FALSE,DraftKings,9/9/2025,Detroit Lions,Chicago Bears,spreads,Detroit Lions,,-112,-5.5,46.5
ec75e45d75691f810f347e0c5ff25d6e,9/14/2025,FALSE,DraftKings,9/9/2025,Cincinnati Bengals,Jacksonville Jaguars,spreads,Cincinnati Bengals,,-118,-3,49.5
ec75e45d75691f810f347e0c5ff25d6e,9/14/2025,FALSE,DraftKings,9/9/2025,Cincinnati Bengals,Jacksonville Jaguars,spreads,Jacksonville Jaguars,,-102,3,49.5
05a5b084f4e19535b2d3f91ef5c00169,9/14/2025,FALSE,DraftKings,9/9/2025,Dallas Cowboys,New York Giants,spreads,Dallas Cowboys,,-110,-5.5,44.5
05a5b084f4e19535b2d3f91ef5c00169,9/14/2025,FALSE,DraftKings,9/9/2025,Dallas Cowboys,New York Giants,spreads,New York Giants,,-110,5.5,44.5
575c1b169aab675ec72372ccb0f4c55f,9/14/2025,FALSE,DraftKings,9/9/2025,Miami Dolphins,New England Patriots,spreads,Miami Dolphins,,100,-1.5,44.5
575c1b169aab675ec72372ccb0f4c55f,9/14/2025,FALSE,DraftKings,9/9/2025,Miami Dolphins,New England Patriots,spreads,New England Patriots,,-120,1.5,44.5
553edb8bf2452482b37dde58e832a6fb,9/14/2025,FALSE,DraftKings,9/9/2025,Baltimore Ravens,Cleveland Browns,spreads,Baltimore Ravens,,-110,-11.5,45.5
