Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Amon-Ra St. Brown,N/A,Kansas City Chiefs,Detroit Lions,2023,1,2023-09-08T00:20:00Z,6.5,-125,6.5,-105,DraftKings
David Montgomery,N/A,Kansas City Chiefs,Detroit Lions,2023,1,2023-09-08T00:20:00Z,2.5,145,2.5,-190,DraftKings
Jahmyr Gibbs,N/A,Kansas City Chiefs,Detroit Lions,2023,1,2023-09-08T00:20:00Z,3.5,-130,3.5,100,DraftKings
Marvin Jones Jr.,N/A,Kansas City Chiefs,Detroit Lions,2023,1,2023-09-08T00:20:00Z,2.5,124,2.5,-160,DraftKings
Sam LaPorta,N/A,Kansas City Chiefs,Detroit Lions,2023,1,2023-09-08T00:20:00Z,3.5,140,3.5,-180,DraftKings
Dalton Schultz,N/A,Baltimore Ravens,Houston Texans,2023,1,2023-09-10T17:00:00Z,3.5,-105,3.5,-125,DraftKings
Dameon Pierce,N/A,Baltimore Ravens,Houston Texans,2023,1,2023-09-10T17:00:00Z,2.5,110,2.5,-140,DraftKings
Nico Collins,N/A,Baltimore Ravens,Houston Texans,2023,1,2023-09-10T17:00:00Z,3.5,-110,3.5,-120,DraftKings
Robert Woods,N/A,Baltimore Ravens,Houston Texans,2023,1,2023-09-10T17:00:00Z,2.5,-135,2.5,105,DraftKings
Amari Cooper,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,4.5,105,4.5,-135,DraftKings
David Njoku,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,3.5,100,3.5,-130,DraftKings
Donovan Peoples-Jones,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,2.5,-145,2.5,114,DraftKings
Elijah Moore,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,2.5,-130,2.5,100,DraftKings
Irv Smith Jr.,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,2.5,-160,2.5,124,DraftKings
Ja'Marr Chase,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,6.5,-115,6.5,-115,DraftKings
Joe Mixon,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,3.5,120,3.5,-150,DraftKings
Nick Chubb,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,2.5,130,2.5,-166,DraftKings
Tee Higgins,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,4.5,-125,4.5,-105,DraftKings
Tyler Boyd,N/A,Cleveland Browns,Cincinnati Bengals,2023,1,2023-09-10T17:00:00Z,3.5,124,3.5,-160,DraftKings
