Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
David Montgomery,N/A,New Orleans Saints,Detroit Lions,2023,13,2023-12-03T18:01:00Z,1.5,130,1.5,-166,DraftKings
Jahmyr Gibbs,N/A,New Orleans Saints,Detroit Lions,2023,13,2023-12-03T18:01:00Z,3.5,-135,3.5,105,DraftKings
Jameson Williams,N/A,New Orleans Saints,Detroit Lions,2023,13,2023-12-03T18:01:00Z,2.5,145,2.5,-190,DraftKings
Josh Reynolds,N/A,New Orleans Saints,Detroit Lions,2023,13,2023-12-03T18:01:00Z,1.5,-130,1.5,100,DraftKings
Sam LaPorta,N/A,New Orleans Saints,Detroit Lions,2023,13,2023-12-03T18:01:00Z,3.5,-166,3.5,130,DraftKings
Alec Pierce,N/A,Tennessee Titans,Indianapolis Colts,2023,13,2023-12-03T18:01:00Z,2.5,110,2.5,-140,DraftKings
DeAndre Hopkins,N/A,Tennessee Titans,Indianapolis Colts,2023,13,2023-12-03T18:01:00Z,4.5,110,4.5,-140,DraftKings
Josh Downs,N/A,Tennessee Titans,Indianapolis Colts,2023,13,2023-12-03T18:01:00Z,4.5,-140,4.5,110,DraftKings
Michael Pittman Jr.,N/A,Tennessee Titans,Indianapolis Colts,2023,13,2023-12-03T18:01:00Z,6.5,-115,6.5,-115,DraftKings
Austin Ekeler,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,3.5,-160,3.5,124,DraftKings
DeVante Parker,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,2.5,-160,2.5,124,DraftKings
Ezekiel Elliott,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,1.5,-110,1.5,-120,DraftKings
Gerald Everett,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,2.5,-145,2.5,114,DraftKings
Hunter Henry,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,2.5,-140,2.5,105,DraftKings
Jalen Guyton,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,2.5,100,2.5,-130,DraftKings
JuJu Smith-Schuster,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,2.5,-135,2.5,105,DraftKings
Keenan Allen,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,8.5,114,8.5,-145,DraftKings
Mike Gesicki,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,1.5,105,1.5,-135,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Los Angeles Chargers,2023,13,2023-12-03T18:01:00Z,3.5,100,3.5,-130,DraftKings
Antonio Gibson,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,2.5,-150,2.5,120,DraftKings
Brian Robinson Jr.,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,2.5,120,2.5,-150,DraftKings
Curtis Samuel,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,3.5,-145,3.5,114,DraftKings
Jahan Dotson,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,3.5,124,3.5,-160,DraftKings
Jaylen Waddle,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,4.5,-145,4.5,114,DraftKings
Logan Thomas,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,3.5,-130,3.5,100,DraftKings
Terry McLaurin,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,4.5,-150,4.5,120,DraftKings
Tyreek Hill,N/A,Washington Commanders,Miami Dolphins,2023,13,2023-12-03T18:01:00Z,6.5,-145,6.5,114,DraftKings
Adam Thielen,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,5.5,-115,5.5,-115,DraftKings
Cade Otton,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,3.5,110,3.5,-140,DraftKings
Chris Godwin,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,4.5,-130,4.5,100,DraftKings
DJ Chark Jr.,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,2.5,145,2.5,-190,DraftKings
Jonathan Mingo,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,2.5,-150,2.5,120,DraftKings
Mike Evans,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,4.5,-115,4.5,-115,DraftKings
Rachaad White,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,3.5,-130,3.5,100,DraftKings
Trey Palmer,N/A,Tampa Bay Buccaneers,Carolina Panthers,2023,13,2023-12-03T21:06:00Z,2.5,-115,2.5,-115,DraftKings
A.J. Brown,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,5.5,-145,5.5,114,DraftKings
Brandon Aiyuk,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,4.5,120,4.5,-150,DraftKings
Christian McCaffrey,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,4.5,-105,4.5,-125,DraftKings
D'Andre Swift,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,2.5,-130,2.5,100,DraftKings
Deebo Samuel,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,4.5,-110,4.5,-120,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,4.5,-150,4.5,120,DraftKings
George Kittle,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,3.5,-150,3.5,120,DraftKings
Jauan Jennings,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,1.5,124,1.5,-160,DraftKings
Kenneth Gainwell,N/A,Philadelphia Eagles,San Francisco 49ers,2023,13,2023-12-03T21:26:00Z,1.5,-110,1.5,-120,DraftKings
Rashee Rice,N/A,Green Bay Packers,Kansas City Chiefs,2023,13,2023-12-04T01:21:00Z,4.5,100,4.5,-130,DraftKings
Skyy Moore,N/A,Green Bay Packers,Kansas City Chiefs,2023,13,2023-12-04T01:21:00Z,1.5,-175,1.5,135,DraftKings
Travis Kelce,N/A,Green Bay Packers,Kansas City Chiefs,2023,13,2023-12-04T01:21:00Z,6.5,-115,6.5,-115,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Kansas City Chiefs,2023,13,2023-12-04T01:21:00Z,2.5,-140,2.5,110,DraftKings
Calvin Ridley,N/A,Jacksonville Jaguars,Cincinnati Bengals,2023,13,2023-12-05T01:16:00Z,4.5,130,4.5,-166,DraftKings
Christian Kirk,N/A,Jacksonville Jaguars,Cincinnati Bengals,2023,13,2023-12-05T01:16:00Z,3.5,-166,3.5,130,DraftKings
Evan Engram,N/A,Jacksonville Jaguars,Cincinnati Bengals,2023,13,2023-12-05T01:16:00Z,4.5,100,4.5,-130,DraftKings
Travis Etienne Jr.,N/A,Jacksonville Jaguars,Cincinnati Bengals,2023,13,2023-12-05T01:16:00Z,2.5,-105,2.5,-125,DraftKings
Zay Jones,N/A,Jacksonville Jaguars,Cincinnati Bengals,2023,13,2023-12-05T01:16:00Z,2.5,-115,2.5,-115,DraftKings
