Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Travis Kelce,N/A,New England Patriots,Kansas City Chiefs,2023,15,2023-12-17T18:03:00Z,6.5,105,6.5,-135,DraftKings
Breece Hall,N/A,Miami Dolphins,New York Jets,2023,15,2023-12-17T18:03:00Z,4.5,110,4.5,-140,DraftKings
Garrett Wilson,N/A,Miami Dolphins,New York Jets,2023,15,2023-12-17T18:03:00Z,4.5,-130,4.5,100,DraftKings
Tyler Conklin,N/A,Miami Dolphins,New York Jets,2023,15,2023-12-17T18:03:00Z,2.5,-160,2.5,124,DraftKings
Isaiah Hodgins,N/A,New Orleans Saints,New York Giants,2023,15,2023-12-17T18:03:00Z,1.5,185,1.5,-245,DraftKings
Brandon Aiyuk,N/A,Arizona Cardinals,San Francisco 49ers,2023,15,2023-12-17T21:08:00Z,4.5,100,4.5,-130,DraftKings
Christian McCaffrey,N/A,Arizona Cardinals,San Francisco 49ers,2023,15,2023-12-17T21:08:00Z,3.5,-135,3.5,105,DraftKings
Deebo Samuel,N/A,Arizona Cardinals,San Francisco 49ers,2023,15,2023-12-17T21:08:00Z,4.5,-150,4.5,120,DraftKings
George Kittle,N/A,Arizona Cardinals,San Francisco 49ers,2023,15,2023-12-17T21:08:00Z,3.5,-145,3.5,114,DraftKings
Jauan Jennings,N/A,Arizona Cardinals,San Francisco 49ers,2023,15,2023-12-17T21:08:00Z,1.5,-110,1.5,-120,DraftKings
Trey McBride,N/A,Arizona Cardinals,San Francisco 49ers,2023,15,2023-12-17T21:08:00Z,5.5,100,5.5,-130,DraftKings
Cooper Kupp,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,5.5,-150,5.5,120,DraftKings
Curtis Samuel,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,3.5,-160,3.5,124,DraftKings
Demarcus Robinson,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,3.5,140,3.5,-180,DraftKings
Jahan Dotson,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,3.5,135,3.5,-175,DraftKings
Kyren Williams,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,3.5,105,3.5,-135,DraftKings
Logan Thomas,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,3.5,100,3.5,-130,DraftKings
Puka Nacua,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,5.5,-110,5.5,-120,DraftKings
Terry McLaurin,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,4.5,-115,4.5,-115,DraftKings
Tyler Higbee,N/A,Los Angeles Rams,Washington Commanders,2023,15,2023-12-17T21:08:00Z,2.5,-145,2.5,114,DraftKings
Brandin Cooks,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,3.5,124,3.5,-160,DraftKings
CeeDee Lamb,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,7.5,110,7.5,-140,DraftKings
Gabriel Davis,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,2.5,-125,2.5,-105,DraftKings
Jake Ferguson,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,4.5,120,4.5,-150,DraftKings
James Cook,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,3.5,130,3.5,-166,DraftKings
Michael Gallup,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,1.5,100,1.5,-130,DraftKings
Stefon Diggs,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,6.5,120,6.5,-150,DraftKings
Tony Pollard,N/A,Buffalo Bills,Dallas Cowboys,2023,15,2023-12-17T21:28:00Z,3.5,105,3.5,-135,DraftKings
Calvin Ridley,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,4.5,110,4.5,-140,DraftKings
Evan Engram,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,5.5,-140,5.5,110,DraftKings
Gus Edwards,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,0.5,-130,0.5,100,DraftKings
Isaiah Likely,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,3.5,110,3.5,-140,DraftKings
Keaton Mitchell,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,1.5,-105,1.5,-125,DraftKings
Odell Beckham Jr.,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,3.5,130,3.5,-166,DraftKings
Parker Washington,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,2.5,-110,2.5,-120,DraftKings
Travis Etienne Jr.,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,3.5,105,3.5,-135,DraftKings
Zay Flowers,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,4.5,-195,4.5,150,DraftKings
Zay Jones,N/A,Jacksonville Jaguars,Baltimore Ravens,2023,15,2023-12-18T01:23:00Z,3.5,-160,3.5,124,DraftKings
A.J. Brown,N/A,Seattle Seahawks,Philadelphia Eagles,2023,15,2023-12-19T01:18:00Z,6.5,-110,6.5,-120,DraftKings
D'Andre Swift,N/A,Seattle Seahawks,Philadelphia Eagles,2023,15,2023-12-19T01:18:00Z,2.5,120,2.5,-150,DraftKings
Dallas Goedert,N/A,Seattle Seahawks,Philadelphia Eagles,2023,15,2023-12-19T01:18:00Z,4.5,124,4.5,-160,DraftKings
DeVonta Smith,N/A,Seattle Seahawks,Philadelphia Eagles,2023,15,2023-12-19T01:18:00Z,4.5,-125,4.5,-105,DraftKings
