Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Jaylen Warren,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,3.5,114,3.5,-145,DraftKings
Joe Mixon,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,2.5,-175,2.5,135,DraftKings
Najee Harris,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,1.5,-120,1.5,-110,DraftKings
Pat Freiermuth,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,2.5,-140,2.5,110,DraftKings
Tanner Hudson,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,2.5,-180,2.5,140,DraftKings
Tee Higgins,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,4.5,120,4.5,-150,DraftKings
Trenton Irwin,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,1.5,140,1.5,-180,DraftKings
Tyler Boyd,N/A,Pittsburgh Steelers,Cincinnati Bengals,2023,16,2023-12-23T21:31:00Z,3.5,100,3.5,-130,DraftKings
Austin Ekeler,N/A,Los Angeles Chargers,Buffalo Bills,2023,16,2023-12-24T01:01:00Z,3.5,-160,3.5,124,DraftKings
Dalton Kincaid,N/A,Los Angeles Chargers,Buffalo Bills,2023,16,2023-12-24T01:01:00Z,3.5,110,3.5,-140,DraftKings
Gabriel Davis,N/A,Los Angeles Chargers,Buffalo Bills,2023,16,2023-12-24T01:01:00Z,2.5,105,2.5,-135,DraftKings
James Cook,N/A,Los Angeles Chargers,Buffalo Bills,2023,16,2023-12-24T01:01:00Z,3.5,120,3.5,-150,DraftKings
Stefon Diggs,N/A,Los Angeles Chargers,Buffalo Bills,2023,16,2023-12-24T01:01:00Z,6.5,110,6.5,-140,DraftKings
Alec Pierce,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,2.5,140,2.5,-180,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,2.5,-135,2.5,105,DraftKings
Drake London,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,3.5,-166,3.5,130,DraftKings
Jonnu Smith,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,2.5,120,2.5,-150,DraftKings
Josh Downs,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,3.5,-145,3.5,114,DraftKings
KhaDarel Hodge,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,0.5,-230,0.5,175,DraftKings
Kyle Pitts,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,3.5,130,3.5,-166,DraftKings
Michael Pittman Jr.,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,6.5,105,6.5,-135,DraftKings
Tyler Allgeier,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,0.5,100,0.5,-130,DraftKings
Van Jefferson,N/A,Atlanta Falcons,Indianapolis Colts,2023,16,2023-12-24T18:01:00Z,0.5,-195,0.5,150,DraftKings
Adam Thielen,N/A,Carolina Panthers,Green Bay Packers,2023,16,2023-12-24T18:01:00Z,4.5,-110,4.5,-120,DraftKings
Chuba Hubbard,N/A,Carolina Panthers,Green Bay Packers,2023,16,2023-12-24T18:01:00Z,1.5,-175,1.5,135,DraftKings
DJ Chark Jr.,N/A,Carolina Panthers,Green Bay Packers,2023,16,2023-12-24T18:01:00Z,2.5,145,2.5,-190,DraftKings
Jonathan Mingo,N/A,Carolina Panthers,Green Bay Packers,2023,16,2023-12-24T18:01:00Z,3.5,110,3.5,-140,DraftKings
Tucker Kraft,N/A,Carolina Panthers,Green Bay Packers,2023,16,2023-12-24T18:01:00Z,3.5,-135,3.5,105,DraftKings
Amon-Ra St. Brown,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,7.5,120,7.5,-150,DraftKings
David Montgomery,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,1.5,130,1.5,-166,DraftKings
Jahmyr Gibbs,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,3.5,120,3.5,-150,DraftKings
Jameson Williams,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,2.5,120,2.5,-150,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,3.5,-150,3.5,120,DraftKings
Josh Reynolds,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,1.5,-125,1.5,-105,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,6.5,100,6.5,-130,DraftKings
K.J. Osborn,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,1.5,-166,1.5,130,DraftKings
Kalif Raymond,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,1.5,145,1.5,-190,DraftKings
Sam LaPorta,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,4.5,-120,4.5,-110,DraftKings
T.J. Hockenson,N/A,Minnesota Vikings,Detroit Lions,2023,16,2023-12-24T18:01:00Z,5.5,-105,5.5,-125,DraftKings
Breece Hall,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,3.5,-160,3.5,124,DraftKings
Curtis Samuel,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,3.5,-166,3.5,130,DraftKings
Garrett Wilson,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,5.5,124,5.5,-160,DraftKings
Jahan Dotson,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,2.5,-115,2.5,-115,DraftKings
Jeremy Ruckert,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,1.5,120,1.5,-150,DraftKings
Logan Thomas,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,2.5,-160,2.5,124,DraftKings
Terry McLaurin,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,4.5,120,4.5,-150,DraftKings
Tyler Conklin,N/A,New York Jets,Washington Commanders,2023,16,2023-12-24T18:01:00Z,3.5,124,3.5,-160,DraftKings
Chigoziem Okonkwo,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,3.5,120,3.5,-150,DraftKings
Chris Moore,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,1.5,-115,1.5,-115,DraftKings
DeAndre Hopkins,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,4.5,-160,4.5,124,DraftKings
Derrick Henry,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,1.5,-130,1.5,100,DraftKings
DK Metcalf,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,4.5,-130,4.5,100,DraftKings
Jaxon Smith-Njigba,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,3.5,-160,3.5,124,DraftKings
Noah Fant,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,2.5,124,2.5,-160,DraftKings
Treylon Burks,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,2.5,-145,2.5,114,DraftKings
Tyjae Spears,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,2.5,105,2.5,-135,DraftKings
Tyler Lockett,N/A,Tennessee Titans,Seattle Seahawks,2023,16,2023-12-24T18:01:00Z,4.5,120,4.5,-150,DraftKings
Cade Otton,N/A,Tampa Bay Buccaneers,Jacksonville Jaguars,2023,16,2023-12-24T21:06:00Z,2.5,-105,2.5,-125,DraftKings
Chris Godwin,N/A,Tampa Bay Buccaneers,Jacksonville Jaguars,2023,16,2023-12-24T21:06:00Z,5.5,-115,5.5,-115,DraftKings
Mike Evans,N/A,Tampa Bay Buccaneers,Jacksonville Jaguars,2023,16,2023-12-24T21:06:00Z,4.5,-125,4.5,-105,DraftKings
Rachaad White,N/A,Tampa Bay Buccaneers,Jacksonville Jaguars,2023,16,2023-12-24T21:06:00Z,3.5,114,3.5,-145,DraftKings
Cole Kmet,N/A,Chicago Bears,Arizona Cardinals,2023,16,2023-12-24T21:26:00Z,3.5,-160,3.5,124,DraftKings
D.J. Moore,N/A,Chicago Bears,Arizona Cardinals,2023,16,2023-12-24T21:26:00Z,4.5,-160,4.5,124,DraftKings
Darnell Mooney,N/A,Chicago Bears,Arizona Cardinals,2023,16,2023-12-24T21:26:00Z,2.5,110,2.5,-140,DraftKings
James Conner,N/A,Chicago Bears,Arizona Cardinals,2023,16,2023-12-24T21:26:00Z,1.5,-140,1.5,110,DraftKings
Trey McBride,N/A,Chicago Bears,Arizona Cardinals,2023,16,2023-12-24T21:26:00Z,5.5,-145,5.5,114,DraftKings
Brandin Cooks,N/A,Miami Dolphins,Dallas Cowboys,2023,16,2023-12-24T21:26:00Z,3.5,120,3.5,-150,DraftKings
CeeDee Lamb,N/A,Miami Dolphins,Dallas Cowboys,2023,16,2023-12-24T21:26:00Z,7.5,100,7.5,-130,DraftKings
Jake Ferguson,N/A,Miami Dolphins,Dallas Cowboys,2023,16,2023-12-24T21:26:00Z,4.5,114,4.5,-145,DraftKings
Jalen Tolbert,N/A,Miami Dolphins,Dallas Cowboys,2023,16,2023-12-24T21:26:00Z,1.5,150,1.5,-195,DraftKings
Michael Gallup,N/A,Miami Dolphins,Dallas Cowboys,2023,16,2023-12-24T21:26:00Z,1.5,-130,1.5,100,DraftKings
Tony Pollard,N/A,Miami Dolphins,Dallas Cowboys,2023,16,2023-12-24T21:26:00Z,3.5,120,3.5,-150,DraftKings
Courtland Sutton,N/A,Denver Broncos,New England Patriots,2023,16,2023-12-25T01:16:00Z,3.5,-166,3.5,130,DraftKings
Javonte Williams,N/A,Denver Broncos,New England Patriots,2023,16,2023-12-25T01:16:00Z,2.5,-110,2.5,-120,DraftKings
Jerry Jeudy,N/A,Denver Broncos,New England Patriots,2023,16,2023-12-25T01:16:00Z,3.5,120,3.5,-150,DraftKings
Lil'Jordan Humphrey,N/A,Denver Broncos,New England Patriots,2023,16,2023-12-25T01:16:00Z,1.5,130,1.5,-166,DraftKings
Marvin Mims,N/A,Denver Broncos,New England Patriots,2023,16,2023-12-25T01:16:00Z,1.5,-110,1.5,-120,DraftKings
Isiah Pacheco,N/A,Kansas City Chiefs,Las Vegas Raiders,2023,16,2023-12-25T18:01:00Z,3.5,-105,3.5,-125,DraftKings
Justin Watson,N/A,Kansas City Chiefs,Las Vegas Raiders,2023,16,2023-12-25T18:01:00Z,1.5,-135,1.5,105,DraftKings
Marquez Valdes-Scantling,N/A,Kansas City Chiefs,Las Vegas Raiders,2023,16,2023-12-25T18:01:00Z,1.5,-110,1.5,-120,DraftKings
Noah Gray,N/A,Kansas City Chiefs,Las Vegas Raiders,2023,16,2023-12-25T18:01:00Z,1.5,100,1.5,-130,DraftKings
Rashee Rice,N/A,Kansas City Chiefs,Las Vegas Raiders,2023,16,2023-12-25T18:01:00Z,6.5,-115,6.5,-115,DraftKings
Travis Kelce,N/A,Kansas City Chiefs,Las Vegas Raiders,2023,16,2023-12-25T18:01:00Z,5.5,-150,5.5,120,DraftKings
A.J. Brown,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,6.5,114,6.5,-145,DraftKings
D'Andre Swift,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,2.5,140,2.5,-180,DraftKings
Dallas Goedert,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,4.5,120,4.5,-150,DraftKings
Daniel Bellinger,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,1.5,150,1.5,-195,DraftKings
Darius Slayton,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,2.5,-105,2.5,-125,DraftKings
Darren Waller,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,3.5,-120,3.5,-110,DraftKings
Jalin Hyatt,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,1.5,-150,1.5,120,DraftKings
Kenneth Gainwell,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,1.5,124,1.5,-160,DraftKings
Saquon Barkley,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,2.5,-160,2.5,124,DraftKings
Wan'Dale Robinson,N/A,Philadelphia Eagles,New York Giants,2023,16,2023-12-25T21:31:00Z,3.5,-166,3.5,130,DraftKings
Brandon Aiyuk,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,4.5,110,4.5,-140,DraftKings
Christian McCaffrey,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,3.5,-150,3.5,120,DraftKings
Deebo Samuel,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,4.5,-150,4.5,120,DraftKings
Gus Edwards,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,0.5,-190,0.5,145,DraftKings
Isaiah Likely,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,3.5,-150,3.5,120,DraftKings
Nelson Agholor,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,1.5,114,1.5,-145,DraftKings
Odell Beckham Jr.,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,3.5,130,3.5,-166,DraftKings
Rashod Bateman,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,2.5,124,2.5,-160,DraftKings
Zay Flowers,N/A,San Francisco 49ers,Baltimore Ravens,2023,16,2023-12-26T01:16:00Z,4.5,120,4.5,-150,DraftKings
