Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Jahmyr Gibbs,N/A,Chicago Bears,Detroit Lions,2023,14,2023-12-10T18:03:00Z,3.5,-120,3.5,-110,DraftKings
Jameson Williams,N/A,Chicago Bears,Detroit Lions,2023,14,2023-12-10T18:03:00Z,1.5,-160,1.5,124,DraftKings
Josh Reynolds,N/A,Chicago Bears,Detroit Lions,2023,14,2023-12-10T18:03:00Z,1.5,-120,1.5,-110,DraftKings
Sam LaPorta,N/A,Chicago Bears,Detroit Lions,2023,14,2023-12-10T18:03:00Z,4.5,-115,4.5,-115,DraftKings
Alec Pierce,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,2.5,-105,2.5,-125,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,5.5,-145,5.5,114,DraftKings
Joe Mixon,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,3.5,105,3.5,-135,DraftKings
Josh Downs,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,4.5,124,4.5,-160,DraftKings
Michael Pittman Jr.,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,6.5,-140,6.5,110,DraftKings
Tee Higgins,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,3.5,124,3.5,-160,DraftKings
Tyler Boyd,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,3.5,-105,3.5,-125,DraftKings
Zack Moss,N/A,Cincinnati Bengals,Indianapolis Colts,2023,14,2023-12-10T18:03:00Z,2.5,-115,2.5,-115,DraftKings
Garrett Wilson,N/A,New York Jets,Houston Texans,2023,14,2023-12-10T18:03:00Z,4.5,-115,4.5,-115,DraftKings
Nico Collins,N/A,New York Jets,Houston Texans,2023,14,2023-12-10T18:03:00Z,5.5,100,5.5,-130,DraftKings
Tyler Conklin,N/A,New York Jets,Houston Texans,2023,14,2023-12-10T18:03:00Z,2.5,-150,2.5,120,DraftKings
Alexander Mattison,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,1.5,-150,1.5,120,DraftKings
Davante Adams,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,5.5,-140,5.5,110,DraftKings
Hunter Renfrow,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,2.5,110,2.5,-140,DraftKings
Jakobi Meyers,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,3.5,-130,3.5,100,DraftKings
Jordan Addison,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,3.5,120,3.5,-150,DraftKings
Justin Jefferson,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,5.5,-120,5.5,-110,DraftKings
K.J. Osborn,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,2.5,145,2.5,-190,DraftKings
Michael Mayer,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,2.5,-140,2.5,110,DraftKings
T.J. Hockenson,N/A,Las Vegas Raiders,Minnesota Vikings,2023,14,2023-12-10T21:08:00Z,5.5,-110,5.5,-120,DraftKings
Brandon Aiyuk,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,4.5,-125,4.5,-105,DraftKings
Christian McCaffrey,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,4.5,130,4.5,-166,DraftKings
Deebo Samuel,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,4.5,114,4.5,-145,DraftKings
DK Metcalf,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,4.5,-140,4.5,110,DraftKings
George Kittle,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,3.5,-166,3.5,130,DraftKings
Jauan Jennings,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,1.5,105,1.5,-135,DraftKings
Jaxon Smith-Njigba,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,4.5,114,4.5,-145,DraftKings
Tyler Lockett,N/A,San Francisco 49ers,Seattle Seahawks,2023,14,2023-12-10T21:08:00Z,4.5,-110,4.5,-120,DraftKings
Gabriel Davis,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,2.5,-180,2.5,140,DraftKings
James Cook,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,2.5,-130,2.5,100,DraftKings
Justin Watson,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,1.5,-160,1.5,124,DraftKings
Khalil Shakir,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,2.5,-135,2.5,105,DraftKings
Marquez Valdes-Scantling,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,1.5,110,1.5,-140,DraftKings
Noah Gray,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,1.5,100,1.5,-130,DraftKings
Rashee Rice,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,5.5,105,5.5,-135,DraftKings
Skyy Moore,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,1.5,-140,1.5,110,DraftKings
Stefon Diggs,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,6.5,-105,6.5,-125,DraftKings
Travis Kelce,N/A,Kansas City Chiefs,Buffalo Bills,2023,14,2023-12-10T21:28:00Z,6.5,-115,6.5,-115,DraftKings
Courtland Sutton,N/A,Los Angeles Chargers,Denver Broncos,2023,14,2023-12-10T21:28:00Z,4.5,-105,4.5,-125,DraftKings
Javonte Williams,N/A,Los Angeles Chargers,Denver Broncos,2023,14,2023-12-10T21:28:00Z,2.5,-145,2.5,114,DraftKings
Jerry Jeudy,N/A,Los Angeles Chargers,Denver Broncos,2023,14,2023-12-10T21:28:00Z,3.5,-110,3.5,-120,DraftKings
Keenan Allen,N/A,Los Angeles Chargers,Denver Broncos,2023,14,2023-12-10T21:28:00Z,7.5,-110,7.5,-120,DraftKings
Marvin Mims,N/A,Los Angeles Chargers,Denver Broncos,2023,14,2023-12-10T21:28:00Z,1.5,-115,1.5,-115,DraftKings
Quentin Johnston,N/A,Los Angeles Chargers,Denver Broncos,2023,14,2023-12-10T21:28:00Z,2.5,-120,2.5,-110,DraftKings
Samaje Perine,N/A,Los Angeles Chargers,Denver Broncos,2023,14,2023-12-10T21:28:00Z,2.5,-105,2.5,-125,DraftKings
A.J. Brown,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,6.5,110,6.5,-140,DraftKings
Brandin Cooks,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,3.5,-140,3.5,110,DraftKings
CeeDee Lamb,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,7.5,-105,7.5,-125,DraftKings
D'Andre Swift,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,2.5,105,2.5,-135,DraftKings
Dallas Goedert,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,3.5,100,3.5,-130,DraftKings
DeVonta Smith,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,4.5,-135,4.5,105,DraftKings
Jake Ferguson,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,4.5,-105,4.5,-125,DraftKings
Tony Pollard,N/A,Dallas Cowboys,Philadelphia Eagles,2023,14,2023-12-11T01:23:00Z,3.5,105,3.5,-135,DraftKings
Saquon Barkley,N/A,New York Giants,Green Bay Packers,2023,14,2023-12-12T01:18:00Z,3.5,120,3.5,-150,DraftKings
Chigoziem Okonkwo,N/A,Miami Dolphins,Tennessee Titans,2023,14,2023-12-12T01:18:00Z,3.5,120,3.5,-150,DraftKings
DeAndre Hopkins,N/A,Miami Dolphins,Tennessee Titans,2023,14,2023-12-12T01:18:00Z,4.5,100,4.5,-130,DraftKings
Derrick Henry,N/A,Miami Dolphins,Tennessee Titans,2023,14,2023-12-12T01:18:00Z,1.5,-120,1.5,-110,DraftKings
DeVon Achane,N/A,Miami Dolphins,Tennessee Titans,2023,14,2023-12-12T01:18:00Z,2.5,150,2.5,-195,DraftKings
Jaylen Waddle,N/A,Miami Dolphins,Tennessee Titans,2023,14,2023-12-12T01:18:00Z,4.5,-160,4.5,124,DraftKings
Tyjae Spears,N/A,Miami Dolphins,Tennessee Titans,2023,14,2023-12-12T01:18:00Z,2.5,-110,2.5,-120,DraftKings
Tyreek Hill,N/A,Miami Dolphins,Tennessee Titans,2023,14,2023-12-12T01:18:00Z,7.5,120,7.5,-150,DraftKings
