Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Allen Robinson,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,1.5,-130,1.5,100,DraftKings
Chigoziem Okonkwo,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,2.5,-130,2.5,-110,DraftKings
Connor Heyward,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,2.5,-115,2.5,-115,DraftKings
DeAndre Hopkins,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,3.5,-166,3.5,130,DraftKings
Derrick Henry,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,1.5,-150,1.5,120,DraftKings
Diontae Johnson,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,5.5,124,5.5,-160,DraftKings
George Pickens,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,3.5,-166,3.5,130,DraftKings
Jaylen Warren,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,2.5,-166,2.5,130,DraftKings
Najee Harris,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,1.5,-145,1.5,114,DraftKings
Nick Westbrook-Ikhine,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,1.5,100,1.5,-130,DraftKings
Treylon Burks,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,1.5,-160,1.5,124,DraftKings
Tyjae Spears,N/A,Pittsburgh Steelers,Tennessee Titans,2023,9,2023-11-03T00:15:00Z,2.5,140,2.5,-180,DraftKings
Isiah Pacheco,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,3.5,135,3.5,-175,DraftKings
Jaylen Waddle,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,5.5,105,5.5,-135,DraftKings
Jerick McKinnon,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,2.5,105,2.5,-135,DraftKings
