Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Gus Edwards,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,100,DraftKings
Joe Mixon,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,-105,DraftKings
Ja'Marr Chase,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,110,DraftKings
Lamar Jackson (BAL),N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,130,DraftKings
Mark Andrews,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,145,DraftKings
Zay Flowers,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,205,DraftKings
Keaton Mitchell,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,200,DraftKings
Tyler Boyd,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,220,DraftKings
Odell Beckham Jr.,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,310,DraftKings
Rashod Bateman,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,425,DraftKings
Justice Hill,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,500,DraftKings
Nelson Agholor,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,550,DraftKings
Trenton Irwin,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,390,DraftKings
Joe Burrow,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,475,DraftKings
Irv Smith Jr.,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,550,DraftKings
Tanner Hudson,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,500,DraftKings
Isaiah Likely,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,700,DraftKings
Trayveon Williams,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,700,DraftKings
Drew Sample,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,750,DraftKings
Andrei Iosivas,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,900,DraftKings
Devin Duvernay,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,1200,DraftKings
Stanley Morgan,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,1100,DraftKings
Chris Evans,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,1700,DraftKings
Mitchell Wilcox,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,2500,DraftKings
Patrick Ricard,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,2200,DraftKings
Charlie Kolar,N/A,Baltimore Ravens,Cincinnati Bengals,2023,11,2023-11-17T01:16:00Z,2200,DraftKings
Devin Singletary,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,-125,DraftKings
Tank Dell,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,110,DraftKings
James Conner,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,105,DraftKings
Nico Collins,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,145,DraftKings
Dalton Schultz,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,155,DraftKings
Noah Brown,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,170,DraftKings
Marquise Brown,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,170,DraftKings
Robert Woods,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,310,DraftKings
C.J. Stroud,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,310,DraftKings
Kyler Murray,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,230,DraftKings
Trey McBride,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,220,DraftKings
Rondale Moore,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,255,DraftKings
Michael Wilson,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,300,DraftKings
Mike Boone,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,550,DraftKings
John Metchie III,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,550,DraftKings
Emari Demercado,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,550,DraftKings
Xavier Hutchinson,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,750,DraftKings
Keaontay Ingram,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,600,DraftKings
Brevin Jordan,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1100,DraftKings
Andrew Beck,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1100,DraftKings
Michael Carter,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,950,DraftKings
Geoff Swaim,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1200,DraftKings
Eric Saubert,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1400,DraftKings
Dare Ogunbowale,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1100,DraftKings
Greg Dortch,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1200,DraftKings
Zach Pascal,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1200,DraftKings
Elijah Higgins,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,1700,DraftKings
Dalton Keene,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,2200,DraftKings
Blake Whiteheart,N/A,Houston Texans,Arizona Cardinals,2023,11,2023-11-19T18:01:00Z,2200,DraftKings
CeeDee Lamb,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,-130,DraftKings
Tony Pollard,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,-120,DraftKings
Jake Ferguson,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,165,DraftKings
Adam Thielen,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,180,DraftKings
Brandin Cooks,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,240,DraftKings
Chuba Hubbard,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,215,DraftKings
Rico Dowdle,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,250,DraftKings
Dak Prescott,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,390,DraftKings
Jonathan Mingo,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,425,DraftKings
Miles Sanders,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,425,DraftKings
Michael Gallup,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,475,DraftKings
Jalen Tolbert,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,500,DraftKings
DJ Chark Jr.,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,450,DraftKings
Tommy Tremble,N/A,Carolina Panthers,Dallas Cowboys,2023,11,2023-11-19T18:01:00Z,475,DraftKings
