Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Amari Cooper,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,4.5,124,4.5,-160.0,DraftKings
David Njoku,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,3.5,-125,3.5,-105.0,DraftKings
Elijah Moore,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,2.5,-175,2.5,135.0,DraftKings
Jerome Ford,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,2.5,100,2.5,-130.0,DraftKings
Kareem Hunt,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,1.5,140,1.5,-180.0,DraftKings
Mark Andrews,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,4.5,124,4.5,-160.0,DraftKings
Odell Beckham Jr.,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,2.5,-125,2.5,-105.0,DraftKings
Rashod Bateman,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,1.5,-166,1.5,130.0,DraftKings
Zay Flowers,N/A,Baltimore Ravens,Cleveland Browns,2023,10,2023-11-12T18:03:00Z,4.5,124,4.5,-160.0,DraftKings
Aaron Jones,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,3.5,110,3.5,-140.0,DraftKings
AJ Dillon,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,1.5,160,1.5,-210.0,DraftKings
Christian Watson,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,2.5,-145,2.5,114.0,DraftKings
Connor Heyward,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,2.5,105,2.5,-135.0,DraftKings
Diontae Johnson,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,5.5,-110,5.5,-120.0,DraftKings
Dontayvion Wicks,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,1.5,130,1.5,-166.0,DraftKings
George Pickens,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,3.5,114,3.5,-145.0,DraftKings
Jayden Reed,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,2.5,110,2.5,-140.0,DraftKings
Jaylen Warren,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,2.5,-150,2.5,120.0,DraftKings
Luke Musgrave,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,2.5,-140,2.5,110.0,DraftKings
Najee Harris,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,2.5,145,2.5,-190.0,DraftKings
Romeo Doubs,N/A,Pittsburgh Steelers,Green Bay Packers,2023,10,2023-11-12T18:03:00Z,3.5,130,3.5,-166.0,DraftKings
Brandon Aiyuk,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,4.5,-130,4.5,100.0,DraftKings
Calvin Ridley,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,4.5,-110,4.5,-120.0,DraftKings
Christian Kirk,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,4.5,-160,4.5,124.0,DraftKings
Christian McCaffrey,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,4.5,120,4.5,-150.0,DraftKings
Deebo Samuel,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,4.5,120,4.5,-150.0,DraftKings
Evan Engram,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,5.5,124,5.5,-160.0,DraftKings
George Kittle,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,3.5,-105,3.5,-125.0,DraftKings
Jauan Jennings,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,1.5,-110,1.5,-120.0,DraftKings
Travis Etienne Jr.,N/A,Jacksonville Jaguars,San Francisco 49ers,2023,10,2023-11-12T18:03:00Z,3.5,-110,3.5,-120.0,DraftKings
Cade Otton,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,3.5,-135,3.5,105.0,DraftKings
Chigoziem Okonkwo,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,3.5,135,3.5,-175.0,DraftKings
Chris Godwin,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,5.5,-110,5.5,-120.0,DraftKings
DeAndre Hopkins,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,4.5,-120,4.5,-110.0,DraftKings
Derrick Henry,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,2.5,150,2.5,-195.0,DraftKings
Kyle Philips,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,1.5,-195,1.5,150.0,DraftKings
Mike Evans,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,4.5,120,4.5,-150.0,DraftKings
Nick Westbrook-Ikhine,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,1.5,-150,1.5,120.0,DraftKings
Rachaad White,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,3.5,-120,3.5,-110.0,DraftKings
Trey Palmer,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,1.5,-166,1.5,130.0,DraftKings
Tyjae Spears,N/A,Tampa Bay Buccaneers,Tennessee Titans,2023,10,2023-11-12T18:03:00Z,2.5,100,2.5,-130.0,DraftKings
Bijan Robinson,N/A,Arizona Cardinals,Atlanta Falcons,2023,10,2023-11-12T21:08:00Z,3.5,135,3.5,-175.0,DraftKings
Drake London,N/A,Arizona Cardinals,Atlanta Falcons,2023,10,2023-11-12T21:08:00Z,3.5,-160,3.5,124.0,DraftKings
Jonnu Smith,N/A,Arizona Cardinals,Atlanta Falcons,2023,10,2023-11-12T21:08:00Z,2.5,-140,2.5,110.0,DraftKings
Kyle Pitts,N/A,Arizona Cardinals,Atlanta Falcons,2023,10,2023-11-12T21:08:00Z,3.5,124,3.5,-160.0,DraftKings
Marquise Brown,N/A,Arizona Cardinals,Atlanta Falcons,2023,10,2023-11-12T21:08:00Z,4.5,-115,4.5,-115.0,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Atlanta Falcons,2023,10,2023-11-12T21:08:00Z,3.5,130,3.5,-166.0,DraftKings
Trey McBride,N/A,Arizona Cardinals,Atlanta Falcons,2023,10,2023-11-12T21:08:00Z,3.5,-160,3.5,124.0,DraftKings
Amon-Ra St. Brown,N/A,Los Angeles Chargers,Detroit Lions,2023,10,2023-11-12T21:08:00Z,6.5,-125,6.5,-105.0,DraftKings
Donald Parham Jr.,N/A,Los Angeles Chargers,Detroit Lions,2023,10,2023-11-12T21:08:00Z,1.5,-166,1.5,130.0,DraftKings
Gerald Everett,N/A,Los Angeles Chargers,Detroit Lions,2023,10,2023-11-12T21:08:00Z,2.5,-145,2.5,114.0,DraftKings
Josh Reynolds,N/A,Los Angeles Chargers,Detroit Lions,2023,10,2023-11-12T21:08:00Z,2.5,140,2.5,-180.0,DraftKings
Keenan Allen,N/A,Los Angeles Chargers,Detroit Lions,2023,10,2023-11-12T21:08:00Z,6.5,-130,6.5,100.0,DraftKings
Quentin Johnston,N/A,Los Angeles Chargers,Detroit Lions,2023,10,2023-11-12T21:08:00Z,2.5,-135,,,DraftKings
Sam LaPorta,N/A,Los Angeles Chargers,Detroit Lions,2023,10,2023-11-12T21:08:00Z,4.5,-140,4.5,110.0,DraftKings
Brandin Cooks,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,2.5,-130,2.5,100.0,DraftKings
CeeDee Lamb,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,5.5,-145,5.5,114.0,DraftKings
Daniel Bellinger,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,1.5,-175,1.5,135.0,DraftKings
Darius Slayton,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,2.5,124,2.5,-160.0,DraftKings
Jake Ferguson,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,3.5,-140,3.5,110.0,DraftKings
Jalin Hyatt,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,1.5,114,1.5,-145.0,DraftKings
Saquon Barkley,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,3.5,-110,3.5,-120.0,DraftKings
Tony Pollard,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,2.5,-175,2.5,135.0,DraftKings
Wan'Dale Robinson,N/A,Dallas Cowboys,New York Giants,2023,10,2023-11-12T21:28:00Z,3.5,-105,3.5,-125.0,DraftKings
Brian Robinson Jr.,N/A,Seattle Seahawks,Washington Commanders,2023,10,2023-11-12T21:28:00Z,1.5,-125,1.5,-105.0,DraftKings
DK Metcalf,N/A,Seattle Seahawks,Washington Commanders,2023,10,2023-11-12T21:28:00Z,4.5,-150,4.5,120.0,DraftKings
Jahan Dotson,N/A,Seattle Seahawks,Washington Commanders,2023,10,2023-11-12T21:28:00Z,3.5,-130,3.5,100.0,DraftKings
Jaxon Smith-Njigba,N/A,Seattle Seahawks,Washington Commanders,2023,10,2023-11-12T21:28:00Z,3.5,-130,3.5,100.0,DraftKings
Logan Thomas,N/A,Seattle Seahawks,Washington Commanders,2023,10,2023-11-12T21:28:00Z,3.5,-105,3.5,-125.0,DraftKings
Terry McLaurin,N/A,Seattle Seahawks,Washington Commanders,2023,10,2023-11-12T21:28:00Z,4.5,-160,4.5,124.0,DraftKings
Tyler Lockett,N/A,Seattle Seahawks,Washington Commanders,2023,10,2023-11-12T21:28:00Z,5.5,124,5.5,-160.0,DraftKings
Allen Lazard,N/A,Las Vegas Raiders,New York Jets,2023,10,2023-11-13T01:20:00Z,2.5,105,2.5,-135.0,DraftKings
Breece Hall,N/A,Las Vegas Raiders,New York Jets,2023,10,2023-11-13T01:20:00Z,2.5,-150,2.5,120.0,DraftKings
Garrett Wilson,N/A,Las Vegas Raiders,New York Jets,2023,10,2023-11-13T01:20:00Z,5.5,110,5.5,-140.0,DraftKings
Tyler Conklin,N/A,Las Vegas Raiders,New York Jets,2023,10,2023-11-13T01:20:00Z,2.5,-135,2.5,105.0,DraftKings
Dalton Kincaid,N/A,Buffalo Bills,Denver Broncos,2023,10,2023-11-14T01:15:00Z,5.5,124,5.5,-160.0,DraftKings
Gabriel Davis,N/A,Buffalo Bills,Denver Broncos,2023,10,2023-11-14T01:15:00Z,2.5,-175,2.5,135.0,DraftKings
James Cook,N/A,Buffalo Bills,Denver Broncos,2023,10,2023-11-14T01:15:00Z,2.5,-115,2.5,-115.0,DraftKings
Khalil Shakir,N/A,Buffalo Bills,Denver Broncos,2023,10,2023-11-14T01:15:00Z,3.5,135,3.5,-175.0,DraftKings
Stefon Diggs,N/A,Buffalo Bills,Denver Broncos,2023,10,2023-11-14T01:15:00Z,6.5,-135,6.5,105.0,DraftKings
