Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Justin Watson,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,650,DraftKings
Durham Smythe,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,550,DraftKings
Salvon Ahmed,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,600,DraftKings
Robbie Chosen,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,700,DraftKings
Cedrick Wilson,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,850,DraftKings
Chase Claypool,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,800,DraftKings
Blake Bell,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,900,DraftKings
Julian Hill,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,850,DraftKings
Alec Ingold,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,1500,DraftKings
Tyler Kroft,N/A,Kansas City Chiefs,Miami Dolphins,2023,9,2023-11-05T14:33:00Z,2000,DraftKings
Amari Cooper,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,160,DraftKings
Kareem Hunt,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,145,DraftKings
Jerome Ford,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,160,DraftKings
Pierre Strong Jr.,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,205,DraftKings
Elijah Moore,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,275,DraftKings
Emari Demercado,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,250,DraftKings
David Njoku,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,295,DraftKings
Marquise Brown,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,285,DraftKings
P.J. Walker,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,370,DraftKings
Trey McBride,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,380,DraftKings
Marquise Goodwin,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,475,DraftKings
Keaontay Ingram,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,400,DraftKings
Harrison Bryant,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,500,DraftKings
Rondale Moore,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,425,DraftKings
Michael Wilson,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,500,DraftKings
Clayton Tune,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,600,DraftKings
David Bell,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,750,DraftKings
Cedric Tillman,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,800,DraftKings
Geoff Swaim,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,1300,DraftKings
Jordan Akins,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,1700,DraftKings
Zach Pascal,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,1500,DraftKings
Elijah Higgins,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,1800,DraftKings
Blake Whiteheart,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,3500,DraftKings
Greg Dortch,N/A,Cleveland Browns,Arizona Cardinals,2023,9,2023-11-05T18:03:00Z,3500,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,120,DraftKings
Drake London,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,180,DraftKings
Tyler Allgeier,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,240,DraftKings
Alexander Mattison,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,210,DraftKings
T.J. Hockenson,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,260,DraftKings
Kyle Pitts,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,290,DraftKings
Jordan Addison,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,280,DraftKings
Van Jefferson,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,330,DraftKings
Cam Akers,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,285,DraftKings
Jonnu Smith,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,400,DraftKings
Taylor Heinicke,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,475,DraftKings
Mack Hollins,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,550,DraftKings
K.J. Osborn,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,425,DraftKings
Jaren Hall,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,500,DraftKings
Scott Miller,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,700,DraftKings
Cordarrelle Patterson,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,750,DraftKings
KhaDarel Hodge,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,850,DraftKings
Brandon Powell,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,750,DraftKings
Josh Oliver,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,1200,DraftKings
MyCole Pruitt,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,1600,DraftKings
John FitzPatrick,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,3000,DraftKings
Johnny Mundt,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,3500,DraftKings
Ty Chandler,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,3500,DraftKings
Trishton Jackson,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,2500,DraftKings
C.J. Ham,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,3000,DraftKings
Keith Smith,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,2800,DraftKings
N'Keal Harry,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,2800,DraftKings
Kene Nwangwu,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,3500,DraftKings
Nick Muse,N/A,Atlanta Falcons,Minnesota Vikings,2023,9,2023-11-05T18:03:00Z,3000,DraftKings
Lamar Jackson (BAL),N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,110,DraftKings
Gus Edwards,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,115,DraftKings
Mark Andrews,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,125,DraftKings
Kenneth Walker III,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,115,DraftKings
Zay Flowers,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,150,DraftKings
DK Metcalf,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,200,DraftKings
Justice Hill,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,260,DraftKings
Odell Beckham Jr.,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,275,DraftKings
Tyler Lockett,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,240,DraftKings
Zach Charbonnet,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,320,DraftKings
Jaxon Smith-Njigba,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,350,DraftKings
Nelson Agholor,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,475,DraftKings
Rashod Bateman,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,475,DraftKings
Noah Fant,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,550,DraftKings
Jake Bobo,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,550,DraftKings
Geno Smith,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,700,DraftKings
DeeJay Dallas,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,1000,DraftKings
Isaiah Likely,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,1200,DraftKings
Devin Duvernay,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,1300,DraftKings
Colby Parkinson,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,1000,DraftKings
Will Dissly,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,1200,DraftKings
Patrick Ricard,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,1500,DraftKings
Keaton Mitchell,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,1500,DraftKings
Charlie Kolar,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,2000,DraftKings
Tylan Wallace,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,2200,DraftKings
Brady Russell,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,2500,DraftKings
Dee Eskridge,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,2800,DraftKings
Nick Bellore,N/A,Baltimore Ravens,Seattle Seahawks,2023,9,2023-11-05T18:03:00Z,2500,DraftKings
Alvin Kamara,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,-130,DraftKings
Chris Olave,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,145,DraftKings
Taysom Hill,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,165,DraftKings
Michael Thomas (NO),N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,195,DraftKings
Rashid Shaheed,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,265,DraftKings
D.J. Moore,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,230,DraftKings
D'Onta Foreman,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,275,DraftKings
Roschon Johnson,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,320,DraftKings
Juwan Johnson,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,330,DraftKings
Cole Kmet,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,320,DraftKings
Darrynton Evans,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,450,DraftKings
Foster Moreau,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,550,DraftKings
Tyson Bagent,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,475,DraftKings
Jamaal Williams,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,600,DraftKings
Darnell Mooney,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,600,DraftKings
Lynn Bowden Jr.,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,850,DraftKings
Derek Carr,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,850,DraftKings
Kendre Miller,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,850,DraftKings
Jimmy Graham,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,850,DraftKings
A.T. Perry,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,1100,DraftKings
Tyler Scott,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,850,DraftKings
Keith Kirkwood,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,1200,DraftKings
Trent Taylor,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,1300,DraftKings
Marcedes Lewis,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,1300,DraftKings
Robert Tonyan,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,1200,DraftKings
Khari Blasingame,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,1600,DraftKings
Velus Jones Jr.,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,2000,DraftKings
Travis Homer,N/A,New Orleans Saints,Chicago Bears,2023,9,2023-11-05T18:03:00Z,2000,DraftKings
Aaron Jones,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,145,DraftKings
AJ Dillon,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,175,DraftKings
Cooper Kupp,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,160,DraftKings
Christian Watson,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,205,DraftKings
Darrell Henderson Jr.,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,220,DraftKings
Romeo Doubs,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,280,DraftKings
Royce Freeman,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,250,DraftKings
Puka Nacua,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,240,DraftKings
Jayden Reed,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,330,DraftKings
Luke Musgrave,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,370,DraftKings
Tyler Higbee,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,425,DraftKings
Jordan Love,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,475,DraftKings
Tutu Atwell,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,450,DraftKings
Ben Skowronek,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,600,DraftKings
Dontayvion Wicks,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,700,DraftKings
Brett Rypien,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,700,DraftKings
Emanuel Wilson,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,950,DraftKings
Myles Gaskin,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,1100,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,1100,DraftKings
Josiah Deguara,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,1600,DraftKings
Brycen Hopkins,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,1200,DraftKings
Demarcus Robinson,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,1400,DraftKings
Samori Toure,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,1600,DraftKings
Austin Trammell,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,1400,DraftKings
Ben Sims,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,2000,DraftKings
Davis Allen,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,2500,DraftKings
Zach Evans,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,2500,DraftKings
Malik Heath,N/A,Green Bay Packers,Los Angeles Rams,2023,9,2023-11-05T18:03:00Z,2800,DraftKings
Devin Singletary,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,110,DraftKings
Nico Collins,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,150,DraftKings
Rachaad White,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,135,DraftKings
Dameon Pierce,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,180,DraftKings
Mike Evans,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,160,DraftKings
Dalton Schultz,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,245,DraftKings
Tank Dell,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,260,DraftKings
Chris Godwin,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,235,DraftKings
Robert Woods,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,370,DraftKings
Noah Brown,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,370,DraftKings
Cade Otton,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,425,DraftKings
Trey Palmer,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,425,DraftKings
Mike Boone,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,550,DraftKings
C.J. Stroud,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,600,DraftKings
Baker Mayfield,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,600,DraftKings
Deven Thompkins,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,600,DraftKings
Chase Edmonds,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,650,DraftKings
Andrew Beck,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,900,DraftKings
Ke'Shawn Vaughn,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,800,DraftKings
John Metchie III,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,850,DraftKings
Xavier Hutchinson,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,1300,DraftKings
Payne Durham,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,1000,DraftKings
Brevin Jordan,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,950,DraftKings
Ko Kieft,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,1300,DraftKings
Rakim Jarrett,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,1500,DraftKings
David Wells,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,1800,DraftKings
Dare Ogunbowale,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,1700,DraftKings
Sean Tucker,N/A,Houston Texans,Tampa Bay Buccaneers,2023,9,2023-11-05T18:03:00Z,2200,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,105,DraftKings
Ezekiel Elliott,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,200,DraftKings
Demario Douglas,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,210,DraftKings
Brian Robinson Jr.,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,190,DraftKings
Terry McLaurin,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,200,DraftKings
Jalen Reagor,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,285,DraftKings
Jahan Dotson,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,270,DraftKings
Logan Thomas,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,290,DraftKings
Hunter Henry,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,320,DraftKings
JuJu Smith-Schuster,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,425,DraftKings
Mike Gesicki,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,500,DraftKings
Kayshon Boutte,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,500,DraftKings
Antonio Gibson,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,360,DraftKings
Curtis Samuel,N/A,New England Patriots,Washington Commanders,2023,9,2023-11-05T18:03:00Z,400,DraftKings
