Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Hayden Hurst,N/A,Carolina Panthers,Minnesota Vikings,2023,4,2023-10-01T17:01:00Z,2.5,-175,2.5,135,DraftKings
Jordan Addison,N/A,Carolina Panthers,Minnesota Vikings,2023,4,2023-10-01T17:01:00Z,3.5,105,3.5,-135,DraftKings
Josh Oliver,N/A,Carolina Panthers,Minnesota Vikings,2023,4,2023-10-01T17:01:00Z,1.5,145,1.5,-190,DraftKings
Justin Jefferson,N/A,Carolina Panthers,Minnesota Vikings,2023,4,2023-10-01T17:01:00Z,6.5,-150,6.5,120,DraftKings
K.J. Osborn,N/A,Carolina Panthers,Minnesota Vikings,2023,4,2023-10-01T17:01:00Z,2.5,-145,2.5,114,DraftKings
Miles Sanders,N/A,Carolina Panthers,Minnesota Vikings,2023,4,2023-10-01T17:01:00Z,2.5,-166,2.5,130,DraftKings
T.J. Hockenson,N/A,Carolina Panthers,Minnesota Vikings,2023,4,2023-10-01T17:01:00Z,4.5,-175,4.5,135,DraftKings
Adam Trautman,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,1.5,-150,1.5,120,DraftKings
Cole Kmet,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,2.5,-150,2.5,120,DraftKings
Courtland Sutton,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,4.5,130,4.5,-166,DraftKings
D.J. Moore,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,3.5,-110,3.5,-120,DraftKings
Darnell Mooney,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,2.5,-115,2.5,-115,DraftKings
Javonte Williams,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,2.5,145,2.5,-190,DraftKings
Jerry Jeudy,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,4.5,114,4.5,-145,DraftKings
Khalil Herbert,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,1.5,-135,1.5,105,DraftKings
Roschon Johnson,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,2.5,130,2.5,-175,DraftKings
Samaje Perine,N/A,Chicago Bears,Denver Broncos,2023,4,2023-10-01T17:01:00Z,2.5,114,2.5,-145,DraftKings
Chigoziem Okonkwo,N/A,Tennessee Titans,Cincinnati Bengals,2023,4,2023-10-01T17:01:00Z,3.5,140,3.5,-180,DraftKings
Derrick Henry,N/A,Tennessee Titans,Cincinnati Bengals,2023,4,2023-10-01T17:01:00Z,1.5,-175,1.5,135,DraftKings
Ja'Marr Chase,N/A,Tennessee Titans,Cincinnati Bengals,2023,4,2023-10-01T17:01:00Z,6.5,-150,6.5,120,DraftKings
Joe Mixon,N/A,Tennessee Titans,Cincinnati Bengals,2023,4,2023-10-01T17:01:00Z,3.5,120,3.5,-150,DraftKings
Tee Higgins,N/A,Tennessee Titans,Cincinnati Bengals,2023,4,2023-10-01T17:01:00Z,4.5,-125,4.5,-105,DraftKings
Tyjae Spears,N/A,Tennessee Titans,Cincinnati Bengals,2023,4,2023-10-01T17:01:00Z,2.5,135,2.5,-175,DraftKings
Tyler Boyd,N/A,Tennessee Titans,Cincinnati Bengals,2023,4,2023-10-01T17:01:00Z,3.5,-115,3.5,-115,DraftKings
Dalton Schultz,N/A,Houston Texans,Pittsburgh Steelers,2023,4,2023-10-01T17:01:00Z,2.5,-150,2.5,120,DraftKings
Dameon Pierce,N/A,Houston Texans,Pittsburgh Steelers,2023,4,2023-10-01T17:01:00Z,2.5,140,2.5,-180,DraftKings
George Pickens,N/A,Houston Texans,Pittsburgh Steelers,2023,4,2023-10-01T17:01:00Z,3.5,-175,3.5,135,DraftKings
Nico Collins,N/A,Houston Texans,Pittsburgh Steelers,2023,4,2023-10-01T17:01:00Z,3.5,-150,3.5,120,DraftKings
Robert Woods,N/A,Houston Texans,Pittsburgh Steelers,2023,4,2023-10-01T17:01:00Z,3.5,100,3.5,-130,DraftKings
Tank Dell,N/A,Houston Texans,Pittsburgh Steelers,2023,4,2023-10-01T17:01:00Z,3.5,-120,3.5,-110,DraftKings
Alec Pierce,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,2.5,105,2.5,-135,DraftKings
Josh Downs,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,3.5,-120,3.5,-110,DraftKings
Kyren Williams,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,4.5,154,4.5,-200,DraftKings
Michael Pittman Jr.,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,5.5,-120,5.5,-110,DraftKings
Puka Nacua,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,6.5,-105,6.5,-125,DraftKings
Tutu Atwell,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,4.5,105,4.5,-135,DraftKings
Tyler Higbee,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,4.5,130,4.5,-166,DraftKings
Van Jefferson,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,2.5,100,2.5,-130,DraftKings
Zack Moss,N/A,Indianapolis Colts,Los Angeles Rams,2023,4,2023-10-01T17:01:00Z,2.5,-115,2.5,-115,DraftKings
Cade Otton,N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,2.5,-160,2.5,124,DraftKings
Chris Godwin,N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,5.5,124,5.5,-160,DraftKings
Chris Olave,N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,5.5,105,5.5,-135,DraftKings
Juwan Johnson,N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,2.5,105,2.5,-135,DraftKings
Michael Thomas (NO),N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,4.5,-130,4.5,100,DraftKings
Mike Evans,N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,4.5,-120,4.5,-110,DraftKings
Rachaad White,N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,3.5,135,3.5,-175,DraftKings
Rashid Shaheed,N/A,New Orleans Saints,Tampa Bay Buccaneers,2023,4,2023-10-01T17:01:00Z,2.5,-145,2.5,114,DraftKings
A.J. Brown,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,5.5,105,5.5,-135,DraftKings
Antonio Gibson,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,2.5,-105,2.5,-125,DraftKings
Brian Robinson Jr.,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,1.5,140,1.5,-180,DraftKings
Curtis Samuel,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,2.5,-175,2.5,135,DraftKings
Dallas Goedert,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,3.5,-120,3.5,-110,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,4.5,-140,4.5,110,DraftKings
Jahan Dotson,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,3.5,-105,3.5,-125,DraftKings
Logan Thomas,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,2.5,-120,2.5,-110,DraftKings
Terry McLaurin,N/A,Philadelphia Eagles,Washington Commanders,2023,4,2023-10-01T17:01:00Z,4.5,105,4.5,-135,DraftKings
Keenan Allen,N/A,Los Angeles Chargers,Las Vegas Raiders,2023,4,2023-10-01T20:06:00Z,7.5,114,7.5,-145,DraftKings
James Conner,N/A,San Francisco 49ers,Arizona Cardinals,2023,4,2023-10-01T20:25:00Z,2.5,-120,2.5,-110,DraftKings
Marquise Brown,N/A,San Francisco 49ers,Arizona Cardinals,2023,4,2023-10-01T20:25:00Z,4.5,130,4.5,-166,DraftKings
Michael Wilson,N/A,San Francisco 49ers,Arizona Cardinals,2023,4,2023-10-01T20:25:00Z,2.5,100,2.5,-130,DraftKings
Rondale Moore,N/A,San Francisco 49ers,Arizona Cardinals,2023,4,2023-10-01T20:25:00Z,3.5,114,3.5,-145,DraftKings
Zach Ertz,N/A,San Francisco 49ers,Arizona Cardinals,2023,4,2023-10-01T20:25:00Z,3.5,-130,3.5,100,DraftKings
Brandin Cooks,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,3.5,-120,3.5,-110,DraftKings
CeeDee Lamb,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,5.5,-130,5.5,100,DraftKings
DeVante Parker,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,2.5,-175,2.5,135,DraftKings
Ezekiel Elliott,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,1.5,105,1.5,-135,DraftKings
Hunter Henry,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,3.5,120,3.5,-150,DraftKings
Jake Ferguson,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,3.5,130,3.5,-166,DraftKings
JuJu Smith-Schuster,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,3.5,124,3.5,-160,DraftKings
Kendrick Bourne,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,2.5,-166,2.5,130,DraftKings
Michael Gallup,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,2.5,100,2.5,-130,DraftKings
Mike Gesicki,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,1.5,-166,1.5,130,DraftKings
Rhamondre Stevenson,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,3.5,114,3.5,-145,DraftKings
Tony Pollard,N/A,Dallas Cowboys,New England Patriots,2023,4,2023-10-01T20:25:00Z,3.5,140,3.5,-180,DraftKings
Allen Lazard,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,3.5,130,3.5,-166,DraftKings
Breece Hall,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,1.5,110,1.5,-140,DraftKings
Garrett Wilson,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,4.5,-125,4.5,-105,DraftKings
Isiah Pacheco,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,1.5,-166,1.5,130,DraftKings
Jerick McKinnon,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,2.5,140,2.5,-180,DraftKings
Noah Gray,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,1.5,-110,1.5,-120,DraftKings
Rashee Rice,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,2.5,-115,2.5,-115,DraftKings
Skyy Moore,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,3.5,140,3.5,-180,DraftKings
Travis Kelce,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,6.5,-110,6.5,-120,DraftKings
Tyler Conklin,N/A,New York Jets,Kansas City Chiefs,2023,4,2023-10-02T00:20:00Z,3.5,124,3.5,-160,DraftKings
DK Metcalf,N/A,New York Giants,Seattle Seahawks,2023,4,2023-10-03T00:15:00Z,4.5,-150,4.5,120,DraftKings
Jaxon Smith-Njigba,N/A,New York Giants,Seattle Seahawks,2023,4,2023-10-03T00:15:00Z,2.5,-125,2.5,-105,DraftKings
Kenneth Walker III,N/A,New York Giants,Seattle Seahawks,2023,4,2023-10-03T00:15:00Z,1.5,-175,1.5,135,DraftKings
Tyler Lockett,N/A,New York Giants,Seattle Seahawks,2023,4,2023-10-03T00:15:00Z,4.5,110,4.5,-140,DraftKings
