player_name,team,opponent_team,position,predicted_touchdown_probability,price,market_implied_prob,model_edge
Ashton Dulin,IND,MIA,WR,0.12479215533494435,1000.0,0.09090909090909091,0.03388306442585344
Devin Singletary,NYG,WAS,RB,0.12435299893953962,750.0,0.11764705882352941,0.006705940116010209
Allen Lazard,NYJ,PIT,WR,0.12412759813574553,500.0,0.16666666666666666,-0.042539068530921126
Kavontae Turpin,DAL,PHI,WR,0.1240718650736852,950.0,0.09523809523809523,0.028833769835589967
Cade Stover,HOU,LA,TE,0.12398473477483858,500.0,0.16666666666666666,-0.042681931891828076
Clyde Edwards-Helaire,NO,ARI,RB,0.12380031326713607,1700.0,0.05555555555555555,0.06824475771158052
Laviska Shenault,BUF,BAL,WR,0.12317273799731998,1000.0,0.09090909090909091,0.03226364708822907
Adam Trautman,DEN,TEN,TE,0.12298215142987212,900.0,0.1,0.022982151429872116
Kaden Prather,BUF,BAL,WR,0.12263758121718936,1100.0,0.08333333333333333,0.03930424788385603
Reggie Gilliam,BUF,BAL,RB,0.12263758121718936,1200.0,0.07692307692307693,0.04571450429411243
Jackson Hawes,BUF,BAL,TE,0.12263758121718936,1100.0,0.08333333333333333,0.03930424788385603
Jaylin Lane,WAS,NYG,WR,0.12263063411354294,295.0,0.25316455696202533,-0.1305339228484824
Jacory Croskey-Merritt,WAS,NYG,RB,0.12263063411354294,950.0,0.09523809523809523,0.02739253887544771
Luke Musgrave,GB,DET,TE,0.12231756001164618,750.0,0.11764705882352941,0.004670501188116766
Justyn Ross,KC,LAC,WR,0.12224348033303142,1000.0,0.09090909090909091,0.03133438942394051
Trent Sherfield,DEN,TEN,WR,0.12198762089585802,900.0,0.1,0.021987620895858012
Will Dissly,LAC,KC,TE,0.12197993531246613,400.0,0.2,-0.07802006468753388
Kameron Johnson,TB,ATL,WR,0.12189980888000201,1500.0,0.0625,0.059399808880002014
John Bates,WAS,NYG,TE,0.12163054364741034,900.0,0.1,0.021630543647410336
Josiah Deguara,ARI,NO,TE,0.12156205960473007,1700.0,0.05555555555555555,0.06600650404917452
Dare Ogunbowale,HOU,LA,RB,0.12149633224093408,2000.0,0.047619047619047616,0.07387728462188646
Deuce Vaughn,DAL,PHI,RB,0.12121176919805485,1700.0,0.05555555555555555,0.0656562136424993
Baker Mayfield,TB,ATL,QB,0.12107579106495439,285.0,0.2597402597402597,-0.13866446867530532
Scott Miller,PIT,NYJ,WR,0.12098887000277676,950.0,0.09523809523809523,0.02575077476468153
Will Mallory,IND,MIA,TE,0.1206102368610903,1300.0,0.07142857142857142,0.04918166543251888
MarShawn Lloyd,GB,DET,RB,0.12030481999241727,425.0,0.19047619047619047,-0.0701713704837732
Bo Melton,GB,DET,WR,0.12018448057520663,1100.0,0.08333333333333333,0.0368511472418733
Skyy Moore,KC,LAC,WR,0.11995926268513293,1400.0,0.06666666666666667,0.05329259601846627
Emari Demercado,ARI,NO,RB,0.1198519576690314,950.0,0.09523809523809523,0.024613862430936162
Demarcus Robinson,SF,SEA,WR,0.11953709585039668,475.0,0.17391304347826086,-0.054375947627864185
Connor Heyward,PIT,NYJ,TE,0.11939366935995914,2200.0,0.043478260869565216,0.07591540849039392
Diontae Johnson,CLE,CIN,WR,0.11938446701901642,425.0,0.19047619047619047,-0.07109172345717404
Luke Schoonmaker,DAL,PHI,TE,0.11930039303843612,900.0,0.1,0.019300393038436114
Charlie Kolar,BAL,BUF,TE,0.11929507787800908,1000.0,0.09090909090909091,0.02838598696891817
A.J. Barner,SEA,SF,TE,0.11917314828208468,850.0,0.10526315789473684,0.013909990387347845
Caleb Williams,CHI,MIN,QB,0.11905823986685773,360.0,0.21739130434782608,-0.09833306448096835
Trey Benson,ARI,NO,RB,0.11898820802072928,310.0,0.24390243902439024,-0.12491423100366096
C.J. Stroud,HOU,LA,QB,0.11897417919530485,400.0,0.2,-0.08102582080469516
Ty Chandler,MIN,CHI,RB,0.11855985859129448,850.0,0.10526315789473684,0.01329670069655764
Tim Jones,MIN,CHI,WR,0.11849811168472801,1700.0,0.05555555555555555,0.06294255612917246
Tylan Wallace,BAL,BUF,WR,0.11849400857867064,850.0,0.10526315789473684,0.0132308506839338
Nikko Remigio,KC,LAC,WR,0.11848102861788014,950.0,0.09523809523809523,0.023242933379784905
Tez Johnson,TB,ATL,WR,0.11841539840840345,1300.0,0.07142857142857142,0.04698682697983203
Emeka Egbuka,TB,ATL,WR,0.11841539840840345,240.0,0.29411764705882354,-0.17570224865042008
Tyler Warren,IND,MIA,TE,0.11827805688993138,225.0,0.3076923076923077,-0.18941425080237634
JuJu Smith-Schuster,KC,LAC,WR,0.11826241753166764,500.0,0.16666666666666666,-0.04840424913499902
Elijah Dotson,ATL,TB,RB,0.11812235967858514,1600.0,0.058823529411764705,0.05929883026682044
Brock Purdy,SF,SEA,QB,0.11784889801576436,425.0,0.19047619047619047,-0.07262729246042611
Dominic Lovett,DET,GB,WR,0.11749267517961977,1700.0,0.05555555555555555,0.061937119624064216
Isaac TeSlaa,DET,GB,WR,0.11749267517961977,750.0,0.11764705882352941,-0.00015438364390964188
Xavier Weaver,ARI,NO,WR,0.11746079238381074,950.0,0.09523809523809523,0.02222269714571551
Casey Washington,ATL,TB,WR,0.11723246364976836,1300.0,0.07142857142857142,0.045803892221196935
Joe Burrow,CIN,CLE,QB,0.11719331217678733,340.0,0.22727272727272727,-0.11007941509593994
Nate Adkins,DEN,TEN,TE,0.11702100775854,1100.0,0.08333333333333333,0.033687674425206676
Zay Jones,ARI,NO,WR,0.11688382524605255,340.0,0.22727272727272727,-0.11038890202667472
Davis Allen,LA,HOU,TE,0.11679754855928803,1300.0,0.07142857142857142,0.04536897713071661
Ben Skowronek,PIT,NYJ,WR,0.11672936654710318,1200.0,0.07692307692307693,0.039806289624026256
Julian Hill,MIA,IND,TE,0.11662359608184612,750.0,0.11764705882352941,-0.001023462741683287
Trishton Jackson,ARI,NO,WR,0.11657357057017226,1600.0,0.058823529411764705,0.05775004115840755
Devontez Walker,BAL,BUF,WR,0.11652498464973406,1000.0,0.09090909090909091,0.025615893740643145
Justin Herbert,LAC,KC,QB,0.11647425251655444,425.0,0.19047619047619047,-0.07400193795963603
Elijah Higgins,ARI,NO,TE,0.11598353506015652,800.0,0.1111111111111111,0.004872423949045412
Jared Wiley,KC,LAC,TE,0.11570712261786952,4000.0,0.024390243902439025,0.09131687871543048
Savion Williams,GB,DET,WR,0.11554804155995076,700.0,0.125,-0.009451958440049243
Matthew Golden,GB,DET,WR,0.11554804155995076,230.0,0.30303030303030304,-0.1874822614703523
Johnny Mundt,JAX,CAR,TE,0.11553443493969505,600.0,0.14285714285714285,-0.0273227079174478
Jordan Love,GB,DET,QB,0.11541510484394193,550.0,0.15384615384615385,-0.03843104900221192
Alec Ingold,MIA,IND,RB,0.11533983587347091,1200.0,0.07692307692307693,0.03841675895039398
Pharaoh Brown,MIA,IND,TE,0.11517697230859206,800.0,0.1111111111111111,0.004065861197480952
Craig Reynolds,DET,GB,RB,0.11517338524945468,1200.0,0.07692307692307693,0.038250308326377755
Travis Homer,CHI,MIN,RB,0.11508796923969858,1200.0,0.07692307692307693,0.03816489231662165
Drake Maye,NE,LV,QB,0.11508624711326008,370.0,0.2127659574468085,-0.09767971033354843
Teagan Quitoriano,ATL,TB,TE,0.11502884657942207,1300.0,0.07142857142857142,0.043600275150850645
Austin Trammell,JAX,CAR,WR,0.11498981319626558,1300.0,0.07142857142857142,0.04356124176769416
Chris Blair,ATL,TB,WR,0.11473355420075519,1300.0,0.07142857142857142,0.04330498277218377
Durham Smythe,CHI,MIN,TE,0.11460316213130252,1500.0,0.0625,0.05210316213130252
Samaje Perine,CIN,CLE,RB,0.11460290686972502,950.0,0.09523809523809523,0.019364811631629786
Colston Loveland,CHI,MIN,TE,0.11421506074061692,300.0,0.25,-0.13578493925938306
Kyle Monangai,CHI,MIN,RB,0.11421506074061692,550.0,0.15384615384615385,-0.03963109310553693
Justin Watson,HOU,LA,WR,0.11404367108088535,1600.0,0.058823529411764705,0.05522014166912065
Brayden Willis,SF,SEA,TE,0.11378331970220315,1400.0,0.06666666666666667,0.047116653035536485
Tejhaun Palmer,ARI,NO,WR,0.11374922969764638,1800.0,0.05263157894736842,0.06111765075027796
Tip Reiman,ARI,NO,TE,0.11360930866063648,1300.0,0.07142857142857142,0.04218073723206506
Quintin Morris,JAX,CAR,TE,0.11358584828600428,1000.0,0.09090909090909091,0.022676757376913367
Van Jefferson,TEN,DEN,WR,0.1135553615673397,850.0,0.10526315789473684,0.00829220367260286
Bryce Ford-Wheaton,NYG,WAS,WR,0.11352246903562875,2200.0,0.043478260869565216,0.07004420816606353
Sione Vaki,DET,GB,RB,0.11343898729749212,2200.0,0.043478260869565216,0.0699607264279269
Tanner Conner,MIA,IND,WR,0.11337046274851362,1000.0,0.09090909090909091,0.022461371839422706
Jack Stoll,NO,ARI,TE,0.11320839344384881,1300.0,0.07142857142857142,0.041779822015277385
Carlos Washington,ATL,TB,RB,0.1132057617893035,1300.0,0.07142857142857142,0.041777190360732075
Derius Davis,LAC,KC,WR,0.11299775289744748,750.0,0.11764705882352941,-0.004649305926081926
Josh Oliver,MIN,CHI,TE,0.112454570996609,1000.0,0.09090909090909091,0.021545480087518082
Feleipe Franks,ATL,TB,TE,0.11243306972021774,1800.0,0.05263157894736842,0.059801490772849325
Justin Fields,NYJ,PIT,QB,0.11238863355897766,195.0,0.3389830508474576,-0.22659441728847995
Tyquan Thornton,KC,LAC,WR,0.11230455501577444,1400.0,0.06666666666666667,0.04563788834910777
Darnell Washington,PIT,NYJ,TE,0.11225508869595127,1000.0,0.09090909090909091,0.02134599778686036
Oronde Gadsden,LAC,KC,TE,0.11213574411976233,600.0,0.14285714285714285,-0.030721398737380515
KeAndre Lambert-Smith,LAC,KC,WR,0.11213574411976233,850.0,0.10526315789473684,0.006872586225025498
Omarion Hampton,LAC,KC,RB,0.11213574411976233,130.0,0.43478260869565216,-0.3226468645758898
Donovan Peoples-Jones,NO,ARI,WR,0.11204513514848663,1800.0,0.05263157894736842,0.05941355620111821
Javon Baker,NE,LV,WR,0.11193401090194537,750.0,0.11764705882352941,-0.005713047921584044
Josh Whyle,TEN,DEN,TE,0.11109377000675053,1100.0,0.08333333333333333,0.027760436673417196
Charlie Woerner,ATL,TB,TE,0.11102866172222804,700.0,0.125,-0.013971338277771958
Cam Skattebo,NYG,WAS,RB,0.11098659696018612,245.0,0.2898550724637681,-0.178868475503582
Tai Felton,MIN,CHI,WR,0.11093413777772364,750.0,0.11764705882352941,-0.0067129210458057725
Gavin Bartholomew,MIN,CHI,TE,0.11093413777772364,1500.0,0.0625,0.04843413777772364
J.J. McCarthy,MIN,CHI,QB,0.11093413777772364,400.0,0.2,-0.08906586222227637
Lucky Jackson,MIN,CHI,WR,0.11093413777772364,1700.0,0.05555555555555555,0.055378582222168085
C.J. Ham,MIN,CHI,RB,0.11093413777772364,1500.0,0.0625,0.04843413777772364
Jaheim Bell,NE,LV,TE,0.1109140837660699,1000.0,0.09090909090909091,0.020004992856978987
Braelon Allen,NYJ,PIT,RB,0.11076951488217733,340.0,0.22727272727272727,-0.11650321239054993
Ja'Tavion Sanders,CAR,JAX,TE,0.1107477298500159,350.0,0.2222222222222222,-0.11147449237220632
Aaron Rodgers,PIT,NYJ,QB,0.11063349053085485,1300.0,0.07142857142857142,0.03920491910228342
Brashard Smith,KC,LAC,RB,0.11062430821998805,330.0,0.23255813953488372,-0.12193383131489567
Jalen Royals,KC,LAC,WR,0.11062430821998805,500.0,0.16666666666666666,-0.05604235844667861
Cam Akers,NO,ARI,RB,0.11035950871864969,1100.0,0.08333333333333333,0.02702617538531636
Brevin Jordan,HOU,LA,TE,0.11034985209099837,950.0,0.09523809523809523,0.015111756852903141
Patrick Ricard,BAL,BUF,RB,0.11033867040999316,1200.0,0.07692307692307693,0.03341559348691624
LaJohntay Wester,BAL,BUF,WR,0.11033867040999316,1100.0,0.08333333333333333,0.027005337076659836
Tucker Fisk,LAC,KC,TE,0.11033594397826917,950.0,0.09523809523809523,0.015097848740173933
Jaylen Wright,MIA,IND,RB,0.1102672453636804,350.0,0.2222222222222222,-0.1119549768585418
Michael Burton,DEN,TEN,RB,0.10990975925182547,1400.0,0.06666666666666667,0.04324309258515881
Pat Bryant,DEN,TEN,WR,0.10990975925182547,450.0,0.18181818181818182,-0.07190842256635635
Josh Reynolds,NYJ,PIT,WR,0.10956595990915755,550.0,0.15384615384615385,-0.04428019393699631
Kyle Williams,NE,LV,WR,0.10951121336611243,550.0,0.15384615384615385,-0.044334940480041427
Jack Westover,NE,LV,TE,0.10951121336611243,1200.0,0.07692307692307693,0.0325881364430355
Brock Lampe,NE,LV,RB,0.10951121336611243,1500.0,0.0625,0.04701121336611243
Hunter Luepke,DAL,PHI,RB,0.1094957310272176,1000.0,0.09090909090909091,0.01858664011812669
Jaydon Blue,DAL,PHI,RB,0.1094957310272176,310.0,0.24390243902439024,-0.13440670799717264
John Stephens,DAL,PHI,TE,0.1094957310272176,2000.0,0.047619047619047616,0.061876683408169986
Phil Mafah,DAL,PHI,RB,0.1094957310272176,550.0,0.15384615384615385,-0.04435042281893625
Luke Farrell,SF,SEA,TE,0.10949328840126496,1400.0,0.06666666666666667,0.042826621734598294
Kyle Philips,LV,NE,WR,0.10940427956192829,1500.0,0.0625,0.04690427956192829
Hunter Long,JAX,CAR,TE,0.1093678611168965,1300.0,0.07142857142857142,0.03793928968832508
Tutu Atwell,LA,HOU,WR,0.10911065524448178,340.0,0.22727272727272727,-0.11816207202824548
Travis Hunter,JAX,CAR,WR,0.10905826924667018,155.0,0.39215686274509803,-0.28309859349842786
LeQuint Allen,JAX,CAR,RB,0.10905826924667018,850.0,0.10526315789473684,0.0037951113519333474
Bhayshul Tuten,JAX,CAR,RB,0.10905826924667018,205.0,0.32786885245901637,-0.2188105832123462
Joshua Cephus,JAX,CAR,WR,0.10905826924667018,1300.0,0.07142857142857142,0.03762969781809876
Jordan Watkins,SF,SEA,WR,0.1089217273162772,1000.0,0.09090909090909091,0.018012636407186283
Kyle Juszczyk,SF,SEA,RB,0.1089217273162772,850.0,0.10526315789473684,0.0036585694215403586
Junior Bergen,SF,SEA,WR,0.1089217273162772,1400.0,0.06666666666666667,0.04225506064961053
Sam Darnold,SEA,SF,QB,0.1089086771208988,600.0,0.14285714285714285,-0.03394846573624405
Xavier Hutchinson,HOU,LA,WR,0.10890749485503888,1500.0,0.0625,0.04640749485503888
Tetairoa McMillan,CAR,JAX,WR,0.10862226463629276,175.0,0.36363636363636365,-0.2550140990000709
Trevor Etienne,CAR,JAX,RB,0.10862226463629276,650.0,0.13333333333333333,-0.024711068697040567
Mitchell Evans,CAR,JAX,TE,0.10862226463629276,800.0,0.1111111111111111,-0.0024888464748183403
Jimmy Horn,CAR,JAX,WR,0.10862226463629276,750.0,0.11764705882352941,-0.009024794187236646
Dareke Young,SEA,SF,WR,0.10861689800110698,1200.0,0.07692307692307693,0.03169382107803005
Dylan Sampson,CLE,CIN,RB,0.10853034934416524,255.0,0.28169014084507044,-0.1731597915009052
Harold Fannin,CLE,CIN,TE,0.10853034934416524,550.0,0.15384615384615385,-0.04531580450198862
Tahj Brooks,CIN,CLE,RB,0.10844053038554703,1000.0,0.09090909090909091,0.01753143947645612
Charlie Jones,CIN,CLE,WR,0.1079994700114916,1200.0,0.07692307692307693,0.031076393088414672
Ryan Flournoy,DAL,PHI,WR,0.10793763940849926,1100.0,0.08333333333333333,0.024604306075165935
Jared Goff,DET,GB,QB,0.10782850461315208,1200.0,0.07692307692307693,0.03090542769007515
Cody White,SEA,SF,WR,0.10728758814191447,900.0,0.1,0.007287588141914464
Kaleb Johnson,PIT,NYJ,RB,0.10724736773261247,175.0,0.36363636363636365,-0.2563889959037512
Roman Wilson,PIT,NYJ,WR,0.10724736773261247,600.0,0.14285714285714285,-0.03560977512453038
Tory Horton,SEA,SF,WR,0.10692423239958652,750.0,0.11764705882352941,-0.010722826423942886
Damien Martinez,SEA,SF,RB,0.10692423239958652,850.0,0.10526315789473684,0.0016610745048496883
Robbie Ouzts,SEA,SF,RB,0.10692423239958652,1200.0,0.07692307692307693,0.030001155476509597
Ricky White,SEA,SF,WR,0.10692423239958652,750.0,0.11764705882352941,-0.010722826423942886
Jayden Higgins,HOU,LA,WR,0.10659650726755511,330.0,0.23255813953488372,-0.1259616322673286
Jared Wayne,HOU,LA,WR,0.10659650726755511,2500.0,0.038461538461538464,0.06813496880601665
Woody Marks,HOU,LA,RB,0.10659650726755511,750.0,0.11764705882352941,-0.0110505515559743
Jaylin Noel,HOU,LA,WR,0.10659650726755511,700.0,0.125,-0.01840349273244489
Luke Lachey,HOU,LA,TE,0.10659650726755511,1500.0,0.0625,0.04409650726755511
Kevin Austin,NO,ARI,WR,0.10647744801685813,1700.0,0.05555555555555555,0.050921892461302576
Zach Pascal,NYG,WAS,WR,0.10633112413527705,2000.0,0.047619047619047616,0.058712076516229436
Jalin Hyatt,NYG,WAS,WR,0.1062433104700371,800.0,0.1111111111111111,-0.004867800641074005
Cam Grandy,CIN,CLE,TE,0.10581690535012502,1200.0,0.07692307692307693,0.028893828427048088
Trayveon Williams,NE,LV,RB,0.10557422192602008,1500.0,0.0625,0.043074221926020076
Michael Penix,ATL,TB,QB,0.10556402018676218,850.0,0.10526315789473684,0.0003008622920253473
Chris Manhertz,NYG,WAS,TE,0.1051259466015244,1600.0,0.058823529411764705,0.04630241718975969
Jamari Thrash,CLE,CIN,WR,0.1046994302548884,800.0,0.1111111111111111,-0.006411680856222707
Xavier Gipson,NYJ,PIT,WR,0.10457801008569317,1300.0,0.07142857142857142,0.03314943865712175
Steven Sims,SEA,SF,WR,0.1045608107618388,1000.0,0.09090909090909091,0.013651719852747893
Kenny McIntosh,SEA,SF,RB,0.10451914731823987,750.0,0.11764705882352941,-0.013127911505289538
Carson Steele,KC,LAC,RB,0.10442879898824817,700.0,0.125,-0.020571201011751833
Tua Tagovailoa,MIA,IND,QB,0.1043317713133972,700.0,0.125,-0.0206682286866028
George Holani,SEA,SF,RB,0.10426099860441457,1100.0,0.08333333333333333,0.02092766527108124
Cordarrelle Patterson,PIT,NYJ,RB,0.10416057995048994,900.0,0.1,0.004160579950489934
Ihmir Smith-Marsette,NYG,WAS,WR,0.10378214877468372,2200.0,0.043478260869565216,0.06030388790511851
Devin Duvernay,CHI,MIN,WR,0.10368259678535031,1000.0,0.09090909090909091,0.012773505876259403
Drew Sample,CIN,CLE,TE,0.1034822039501762,1200.0,0.07692307692307693,0.02655912702709927
Kalif Raymond,DET,GB,WR,0.10326306554306555,700.0,0.125,-0.021736934456934448
Jake Bobo,SEA,SF,WR,0.10279476444145913,750.0,0.11764705882352941,-0.01485229438207028
Trey Sermon,PIT,NYJ,RB,0.10116536928239092,1400.0,0.06666666666666667,0.034498702615724255
Dak Prescott,DAL,PHI,QB,0.10096232627497462,750.0,0.11764705882352941,-0.016684732548554793
Dameon Pierce,HOU,LA,RB,0.10091497453072291,1200.0,0.07692307692307693,0.023991897607645987
Jeremy Ruckert,NYJ,PIT,TE,0.10089415828772966,750.0,0.11764705882352941,-0.016752900535799753
Pierre Strong,CLE,CIN,RB,0.10074877294961405,650.0,0.13333333333333333,-0.03258456038371928
Devin Neal,NO,ARI,RB,0.10047799651933503,1100.0,0.08333333333333333,0.017144663186001705
Blake Whiteheart,CLE,CIN,TE,0.09945768262414388,1700.0,0.05555555555555555,0.04390212706858833
Arian Smith,NYJ,PIT,WR,0.09942367669633047,900.0,0.1,-0.0005763233036695375
Eric Saubert,SEA,SF,TE,0.09916126611830603,1200.0,0.07692307692307693,0.022238189195229102
Braxton Berrios,HOU,LA,WR,0.09902316208849785,1700.0,0.05555555555555555,0.04346760653294229
Cedrick Wilson,NO,ARI,WR,0.09844469402442775,1300.0,0.07142857142857142,0.027016122595856326
Ian Thomas,LV,NE,TE,0.09730129561562458,1700.0,0.05555555555555555,0.04174574006006902
Gunnar Helm,TEN,DEN,TE,0.09657272998890755,1000.0,0.09090909090909091,0.0056636390798166375
Elic Ayomanor,TEN,DEN,WR,0.09657272998890755,950.0,0.09523809523809523,0.0013346347508123163
Cameron Ward,TEN,DEN,QB,0.09657272998890755,340.0,0.22727272727272727,-0.1306999972838197
Xavier Restrepo,TEN,DEN,WR,0.09657272998890755,1400.0,0.06666666666666667,0.029906063322240883
Chimere Dike,TEN,DEN,WR,0.09657272998890755,1000.0,0.09090909090909091,0.0056636390798166375
Treylon Burks,TEN,DEN,WR,0.09623331047604523,950.0,0.09523809523809523,0.0009952152379500007
Joe Flacco,CLE,CIN,QB,0.09602133606900919,950.0,0.09523809523809523,0.0007832408309139532
Kene Nwangwu,NYJ,PIT,RB,0.09567892870718939,2500.0,0.038461538461538464,0.05721739024565092
James Proche,TEN,DEN,WR,0.09551219468561785,1800.0,0.05263157894736842,0.04288061573824943
Cody Schrader,LA,HOU,RB,0.09508590609348384,1400.0,0.06666666666666667,0.028419239426817178
Jha'Quan Jackson,TEN,DEN,WR,0.09483778943676123,1800.0,0.05263157894736842,0.04220621048939281
David Martin-Robinson,TEN,DEN,TE,0.09440147813547287,2500.0,0.038461538461538464,0.0559399396739344
Erik Ezukanma,MIA,IND,WR,0.09437785830091787,1200.0,0.07692307692307693,0.01745478137784094
Konata Mumpfield,LA,HOU,WR,0.09324205872869995,1400.0,0.06666666666666667,0.026575392062033285
Jarquez Hunter,LA,HOU,RB,0.09324205872869995,550.0,0.15384615384615385,-0.060604095117453904
Jalen Reagor,LAC,KC,WR,0.09311183133784576,1000.0,0.09090909090909091,0.0022027404287548458
Dylan Laube,LV,NE,RB,0.09294328730771602,1700.0,0.05555555555555555,0.037387731752160466
Darius Slayton,NYG,WAS,WR,0.09283016842913869,350.0,0.2222222222222222,-0.12939205379308352
Michael Mayer,LV,NE,TE,0.09176988522553325,650.0,0.13333333333333333,-0.04156344810780008
Xavier Smith,LA,HOU,WR,0.09155343103890767,1800.0,0.05263157894736842,0.038921852091539255
Collin Johnson,LV,NE,WR,0.09145032562871003,1300.0,0.07142857142857142,0.020021754200138603
Ronnie Rivers,LA,HOU,RB,0.09141714895765657,1100.0,0.08333333333333333,0.00808381562432324
Dont'e Thornton,LV,NE,WR,0.09115806510721895,600.0,0.14285714285714285,-0.0516990777499239
Ashton Jeanty,LV,NE,RB,0.09115806510721895,100.0,0.5,-0.40884193489278103
Tommy Mellott,LV,NE,WR,0.09115806510721895,1300.0,0.07142857142857142,0.019729493678647528
Qadir Ismail,LV,NE,WR,0.09115806510721895,2000.0,0.047619047619047616,0.043539017488171336
Justin Shorter,LV,NE,TE,0.09115806510721895,1800.0,0.05263157894736842,0.038526486159850534
Eric Gray,NYG,WAS,RB,0.09038884995875608,2000.0,0.047619047619047616,0.042769802339708465
Geno Smith,LV,NE,QB,0.08949930769263074,500.0,0.16666666666666666,-0.07716735897403591
Malachi Corley,NYJ,PIT,WR,0.08736917729278124,1500.0,0.0625,0.024869177292781236
Blake Corum,LA,HOU,RB,0.08610488789136915,400.0,0.2,-0.11389511210863086
Matthew Stafford,LA,HOU,QB,0.0846056610576297,1000.0,0.09090909090909091,-0.006303429851461206
