player_id,player_display_name_x,position,recent_team,season,week,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,opponent_team,wopr,rushing_epa,receiving_epa,target_share,receiving_air_yards,air_yards_share,racr,scored_touchdown,redzone_carry_share,redzone_target_share,redzone_trips,redzone_tds,redzone_td_rate,endzone_targets,endzone_target_share,team,spread_line,total_line,implied_total,inside_5_carry_share,inside_5_target_share,rushing_tds_allowed_to_DB,rushing_tds_allowed_to_QB,rushing_tds_allowed_to_RB,rushing_tds_allowed_to_TE,rushing_tds_allowed_to_WR,passing_tds_allowed_to_DB,passing_tds_allowed_to_DL,passing_tds_allowed_to_LB,passing_tds_allowed_to_OL,passing_tds_allowed_to_QB,passing_tds_allowed_to_RB,passing_tds_allowed_to_TE,passing_tds_allowed_to_WR,depth_chart_rank,offense_snap_share,player_display_name_y,rush_yards_over_expected_per_att,rush_pct_over_expected,avg_time_to_los,percent_attempts_gte_eight_defenders,player_display_name,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,avg_carries,avg_rushing_yards,avg_receptions,avg_receiving_yards,avg_wopr,avg_rushing_epa,avg_receiving_epa,avg_target_share,avg_receiving_air_yards,avg_racr,avg_scored_touchdown,avg_redzone_carry_share,avg_redzone_target_share,avg_endzone_targets,avg_endzone_target_share,avg_inside_5_carry_share,avg_inside_5_target_share,avg_offense_snap_share,avg_rush_yards_over_expected_per_att,avg_rush_pct_over_expected,avg_avg_time_to_los,avg_percent_attempts_gte_eight_defenders,avg_avg_cushion,avg_avg_separation,avg_avg_intended_air_yards,avg_percent_share_of_intended_air_yards,avg_catch_percentage,avg_avg_expected_yac,avg_avg_yac_above_expectation,team_continuity,rush_matchup_value,pass_matchup_value,position_encoded,opponent_encoded
00-0035685,David Montgomery,RB,DET,2024,8,9,33.0,1,1,1,5.0,0,TEN,0.12512438,1.5993553,0.47645435,0.055555556,4.0,0.05970149,1.25,1,0.5714286,0.0,6.0,5.0,0.4530230147129985,0.0,0.0,DET,-12.0,45.0,28.5,0.6666667,0.0,0.0,0.3969836482955417,0.4592419359636951,0.0,0.0,0.0,0.00052242776064,0.0,2.437438960046237e-05,0.0,0.544717663421218,0.4567798622594467,0.7967628872536708,1,0.48,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.294208186708776,51.07686375916517,2.209115986342898,26.18565884244648,0.1717624416676191,-3.188335846766293,0.8993769115375079,0.1050855660496561,2.82064238383492,9.650725619077216,0.5573839416098285,0.4002773654720765,0.0095644283149943,0.0089823584121691,0.000396468954059,0.4318080533648498,0.0022420099247171,0.4003871700195174,0.4431533709013625,0.2555810592885376,1.5179613544935064,22.626348105091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1838241522418439,0.0052099130437034,1,30
00-0035685,David Montgomery,RB,DET,2024,9,17,73.0,0,3,3,23.0,0,GB,0.19939025,-1.6105951,1.4251578,0.15,-3.0,-0.036585364,-7.6666665,0,0.5833333,0.0,4.0,2.0,0.6051471421611325,0.0,0.0,DET,-2.5,48.5,25.5,0.0,0.0,0.0,0.2362277528852276,1.338065830288388,1.9831804425083215e-07,9.710148073254815e-10,0.0,0.0,0.0,0.0,0.0,0.0319043215682581,0.4058423721275939,0.8097161817419866,1,0.56,David Montgomery,0.2461975915136207,0.4117647058823529,2.8663333333333325,23.52941176470588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.376524912025266,43.84611825549911,1.725469591805739,17.71139530546789,0.1531072169975654,-1.2732593720581886,0.7302078858713268,0.0852735620175843,3.292385430300952,6.29043537144633,0.7344303649658973,0.4687378580726136,0.0057386569889965,0.0053894150473014,0.0002378813724354,0.5257515066328626,0.0013452059548302,0.4322323020117105,0.2658920225408175,0.1533486355731225,0.9107768126961036,13.575808863055103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6272021112495323,0.0001830879579468,1,11
00-0035685,David Montgomery,RB,DET,2024,10,12,32.0,1,1,2,24.0,0,HOU,0.12204641,-1.3628162,0.9228617,0.083333336,-1.0,-0.004219409,-24.0,1,1.0,0.0,4.0,3.0,0.5630882852966795,0.0,0.0,DET,-4.0,49.0,26.5,1.0,0.0,0.0,0.0686670766618635,1.452305535974694,2.5626532516859928e-17,0.0075891769344,0.0,0.0,0.0,0.0,0.0,0.0081696528152533,0.501065984592338,1.076444854427674,1,0.4,David Montgomery,-1.5441570357365244,0.25,2.9952727272727278,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.025914947215162,55.507670953299474,2.235281755083444,19.826837183280738,0.1716204291842113,-1.4081936660663343,1.008187845689056,0.1111641395947364,0.7754312581805706,0.7075946197794176,0.4406582189795384,0.5145760402296157,0.0034431941933979,0.0032336490283808,0.0001427288234612,0.3154509039797175,0.0008071235728981,0.4833393812070263,0.2580142501299388,0.2567150636968147,1.6929994209509955,17.557250023715415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7473216319054078,2.8129701135557607e-05,1,12
00-0035685,David Montgomery,RB,DET,2024,11,15,75.0,2,3,3,20.0,0,JAX,0.15330082,2.514874,1.2250708,0.09677419,3.0,0.011627907,6.6666665,1,0.5555556,0.16666667,8.0,5.0,0.6378529711780078,0.0,0.0,DET,-13.5,47.5,30.5,0.33333334,0.0,0.0,0.826537322611347,1.911526871372487,7.037809629219212e-15,5.030833345702388e-05,0.0,3.1481778814342287e-71,0.0,1.895352535328643e-06,0.0,0.2404350758329387,0.973240544270378,0.4897487851034446,1,0.39,David Montgomery,0.1769327014660603,0.5333333333333333,2.4451333333333336,13.333333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6155489683291,46.10460257197969,1.7411690530500663,21.49610230996845,0.1517908219255048,-1.3900426854643857,0.9740573855292785,0.1000318180835859,0.0652587549083421,-9.175443228132352,0.6643949313877232,0.7087456241377695,0.0020659165160387,0.0019401894170285,8.563729407676051e-05,0.5892705423878306,0.0004842741437389,0.4500036287242158,-0.4628542642166467,0.2540290382180888,2.2139087434796885,20.53435001422925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.354786305507011,0.0004967187941983,1,14
00-0035685,David Montgomery,RB,DET,2024,12,8,37.0,1,3,3,36.0,0,IND,0.13984622,-1.0589845,2.3868136,0.09090909,1.0,0.0049751243,36.0,1,0.33333334,0.0,4.0,3.0,0.6327117827068047,0.0,0.0,DET,-7.0,50.5,28.75,0.0,0.0,0.0,0.2984972986304406,0.1925592765240041,0.0311039999999999,2.780193715593976e-39,0.0,0.0,0.0,0.0,0.0,0.137235355717226,0.1769915686294879,1.2121488798662745,1,0.29,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56932938099746,57.66276154318782,2.24470143183004,20.897661385981067,0.1523948218677663,0.171923981311701,1.0744627649815075,0.0987287671158681,1.2391552529450056,-2.838599333791032,0.7986369588326341,0.6474696073012653,0.0679062185631114,0.0011641136502171,5.1382376446056304e-05,0.4868956627396746,0.0002905644862433,0.4260021772345295,-0.2069394779435638,0.3657507562641867,2.306398579421147,17.653943341870885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1246762791532127,0.0093191340599203,1,13
00-0035685,David Montgomery,RB,DET,2024,13,21,88.0,0,3,3,36.0,0,CHI,0.11652493,-1.4011785,2.8186867,0.09677419,-9.0,-0.04090909,-4.0,0,0.75,0.1,5.0,2.0,0.6796270696240829,0.0,0.0,DET,-10.0,48.0,29.0,0.5,0.0,0.0,0.4320513164089415,0.989103068254942,8.774895751303946e-06,2.0365056472762873e-24,0.0,0.0,0.0,0.0,1.5084468944746165e-13,1.0728648604254172e-05,0.2163653514667926,1.2053823097298502,1,0.54,David Montgomery,-0.0804005647686025,0.45,2.91275,14.285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.341597628598477,49.3976569259127,2.5468208590980246,26.93859683158864,0.1473753813656701,-0.3204394184334385,1.599403115226698,0.095600897716878,1.1434931517670035,12.696840399725389,0.8791821752995804,0.5218151016877355,0.0407437311378668,0.0006984681901302,3.082942586763378e-05,0.2921373976438048,0.000174338691746,0.3716013063407177,-0.1241636867661382,0.219450453758512,1.383839147652688,10.59236600512253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5161289181411036,4.371251742043826e-07,1,5
00-0035685,David Montgomery,RB,DET,2024,14,14,51.0,1,5,5,33.0,0,GB,0.178125,0.17862682,1.7209696,0.125,-3.0,-0.013392857,-11.0,1,0.45454547,0.0,5.0,4.0,0.5677762417744499,0.0,0.0,DET,-3.5,52.5,28.0,0.6666667,0.0,0.0,0.1417366517311365,1.2028394981730328,1.1899082655049929e-07,5.826088843952888e-10,0.0,0.0,0.0,0.0,0.0,0.0191425929409549,0.2435054232765563,0.885829709045192,1,0.45,David Montgomery,0.5573777484015932,0.3076923076923077,2.520692307692308,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.20495857715909,64.83859415554763,2.728092515458815,30.563158098953185,0.1350351997466405,-0.7527350427379197,2.0871165586196616,0.0960702148958434,-2.913904108939799,6.018104239835231,0.5275093051797481,0.6130890610126414,0.0644462392787665,0.0004190809140781,1.8497655520580264e-05,0.3752824385862829,0.0001046032150476,0.4389607838044307,-0.106658437967124,0.3116702722551072,1.995403488591613,12.069705317359231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7374477384838215,0.0012336681250888,1,11
00-0035685,David Montgomery,RB,DET,2024,15,5,4.0,0,4,4,31.0,0,BUF,0.093698174,-4.011362,1.2159864,0.074074075,-10.0,-0.024875622,-3.1,0,0.0,0.0,6.0,5.0,0.66066574506467,0.0,0.0,DET,-2.0,55.5,28.75,0.0,0.0,0.0,0.7547154535744561,0.6559572389874079,0.0,5.388541849765168e-12,1.5319779685015068e-17,0.0,0.0,2.980755630264371e-57,0.0,0.0112031259172664,0.1844789190300839,1.3406387990495918,1,0.3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.722975146295454,59.30315649332858,3.6368555092752897,31.537894859371917,0.1522711174637985,-0.3801902974647274,1.9406577582766555,0.107642128937506,-2.94834246536388,-0.7891374560988633,0.716505583107849,0.5496716238443707,0.0386677435672599,0.0002514485484468,1.1098593312348156e-05,0.4918361377657225,6.276192902856173e-05,0.4433764702826584,0.1589560365803629,0.3100790864299874,2.2055190162318907,27.24182319041555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3605610807266785,0.0004331996001205,1,3
00-0035700,Josh Jacobs,RB,GB,2024,1,16,84.0,0,2,3,20.0,0,PHI,0.11322287,2.0765023,0.8317928,0.09375,-11.0,-0.03914591,-1.8181819,0,1.0,0.0,6.0,1.0,0.6399204190910764,0.0,0.0,GB,2.0,49.5,23.75,1.0,0.0,0.0,0.0519027428901424,1.3623151624876553,2.823563532855647e-43,0.1507184640019414,0.0,0.0,0.0,0.0,0.0,0.2400146628769649,0.914539151773764,0.9230544432729848,1,0.73,Josh Jacobs,2.372322953227238,0.375,3.337769230769231,6.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141496752066562,0.0485621339110996,1.481775073060183,18.313443644119065,0.2015592407793781,-0.0023935798549617,0.4988958909114064,0.0894102662097665,21.658707541915536,0.7253305791881474,0.0045925620109036,0.0004307455732985,0.1259037941148418,0.0107497394455531,0.0003648416515016,0.0003854232780821,4.918286105375712e-08,0.5802988608737595,0.0001245645693463,0.0002429908841173,0.0017283365410484,0.0213478270276793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.000586811225679,0.0302187566994045,1,25
00-0035700,Josh Jacobs,RB,GB,2024,2,32,151.0,0,0,0,0.0,0,IND,0.0,-8.329082,0.0,0.0,0.0,0.0,0.0,0,0.6666667,0.0,3.0,1.0,0.4506189181213125,0.0,0.0,GB,2.5,41.5,19.5,1.0,0.0,0.0,0.2851800083873646,0.7632265764179815,0.0005224277606399,4.669657847811088e-41,0.0,0.0,0.0,0.0,0.0,0.0023050269922834,0.5967391787053521,0.9578058465300548,1,0.67,Josh Jacobs,0.7398630205911711,0.4375,2.8953103448275863,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408489805123995,33.62913728034667,1.68906504383611,18.98806618647144,0.1662246913678039,0.8291647813472772,0.6320546432733454,0.0911461597258599,8.59522452514932,-0.2920744014342554,0.0027555372065421,0.4002584473439792,0.0755422764689051,0.0064498436673318,0.000218904990901,0.4002312539668494,2.950971663225427e-08,0.6401793165242557,0.9490039200325034,0.1501457945304705,1.336144694232322,2.5128086962166085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3054878844487222,0.0001741269863193,1,13
00-0035700,Josh Jacobs,RB,GB,2024,3,14,43.0,0,1,1,5.0,0,TEN,0.078947365,-5.1389203,-0.2515462,0.05263158,0.0,0.0,0.0,0,0.5,0.0,4.0,1.0,0.4037046842061208,0.0,0.0,GB,3.0,37.0,17.0,0.6666667,0.0,0.0,0.0185216690948767,0.5636343917643223,0.0,0.0,0.0,2.4374389600419828e-05,0.0,1.1372115211991716e-06,0.0,0.4612543473045805,0.3139195212535767,1.7960217692677076,1,0.52,Josh Jacobs,-0.8810089699013014,0.3076923076923077,2.603090909090909,21.428571428571427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.645093883074402,80.57748236820802,1.013439026301666,11.392839711882862,0.0997348148206823,-2.8341337453273767,0.3792327859640071,0.0546876958355159,5.157134715089591,-0.1752446408605532,0.0016533223239253,0.5068217430203402,0.045325365881343,0.0038699062003991,0.0001313429945406,0.6401387523801098,1.7705829979352558e-08,0.6521075899145535,0.8653475602559705,0.2650874767182823,1.959810954470428,11.507685217729968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2856621648602031,0.0209065220559401,1,30
00-0035700,Josh Jacobs,RB,GB,2024,4,9,51.0,0,4,6,27.0,0,MIN,0.18373984,1.2566752,-0.062889315,0.11111111,14.0,0.024390243,1.9285715,0,1.0,0.2,5.0,4.0,0.3422228105236725,1.0,0.0185185185185185,GB,-2.5,44.5,23.5,0.0,0.0,0.0,0.0077397235922612,1.1576254147058058,2.0164155046298305e-22,0.0311092648681537,0.0,0.0,0.0,0.0,0.0,0.0302606111886867,0.1243374415213468,0.6984217201423966,1,0.61,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.587056329844645,65.54648942092481,1.0080634157809996,8.835703827129718,0.0914198350059958,-3.756048370060196,0.1269211899423568,0.0538652492371112,3.0942808290537545,-0.1051467845163319,0.0009919933943551,0.5040930458122042,0.0271952195288058,0.0023219437202394,7.880579672436579e-05,0.6507499260420185,1.0623497987611533e-08,0.5992645539487322,0.1668049481930615,0.2821294091078925,2.2171229363186207,15.476039702066554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5835509212086656,0.0008229439643521,1,20
00-0035700,Josh Jacobs,RB,GB,2024,5,19,73.0,1,1,1,21.0,0,LA,0.043568075,-1.4176828,2.0021007,0.04,-5.0,-0.02347418,-4.2,1,0.5,0.0,4.0,2.0,0.5253336863142036,0.0,0.0,GB,-3.0,49.5,26.25,1.0,0.0,0.0,0.9381038703430068,0.6873642611866707,0.0,4.099308474125786e-07,0.0,0.0,0.0,6.339538113819204e-54,0.0,0.2400018202817904,0.0181662350689869,1.0230607112224082,1,0.75,Josh Jacobs,0.32695403860394,0.3684210526315789,2.997777777777778,15.789473684210526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.952233797906784,59.72789365255489,2.2048380494686,16.101422296277835,0.1283478373973353,-1.750958924685043,0.0509969878902416,0.0767635943178481,7.456568497432255,0.7083405143426914,0.0005951960366131,0.7024558274873226,0.0963171329093764,0.4013931662321439,0.007454690885442,0.3904499556252111,6.374098792566918e-09,0.6035587323692394,0.1000829689158369,0.1692776454647355,1.3302737617911724,9.285623821239932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4828430308770949,0.0231162872225734,1,16
00-0035700,Josh Jacobs,RB,GB,2024,6,18,62.0,0,3,3,28.0,0,ARI,0.14516129,-4.3208833,2.0125532,0.09677419,0.0,0.0,0.0,0,0.25,0.0,6.0,3.0,0.5152002117885222,0.0,0.0,GB,-5.5,47.0,26.25,0.0,0.0,0.0,0.5313758563641939,0.1556374041011226,0.0,0.0040329737525353,0.0,0.0,3.183464443978554e-08,0.0,0.1440000000089809,0.0005312462736726,0.4843951882411889,1.4790092877115757,1,0.63,Josh Jacobs,-0.0313493305720299,0.5555555555555556,2.491533333333334,5.555555555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.371340278744071,65.03673619153294,1.7229028296811597,18.0608533777667,0.0944359323196878,-1.617648461576773,0.8314384751743309,0.062058156233081,2.473941098459352,-1.2549956151004404,0.400357117621968,0.6214734964923936,0.0577902797456258,0.2408358997392863,0.0044728145312652,0.6342699733751268,3.82445927554015e-09,0.6621352394215437,0.1908313967910782,0.2489350083314729,1.997275368185815,11.887163766428172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0967245217117242,3.070087076936541e-05,1,0
00-0035700,Josh Jacobs,RB,GB,2024,7,12,76.0,0,5,5,16.0,1,HOU,0.1942761,0.8839754,-1.0911255,0.15151516,-14.0,-0.047138046,-1.1428572,1,0.5,0.4,3.0,2.0,0.5091201270731134,0.0,0.0,GB,-3.0,48.0,25.5,0.0,1.0,0.0,0.2548320885589626,1.8976979957705349,5.5353310236417434e-18,0.0016392622178304,0.0,0.0,0.0,0.0,0.0,0.0017646450080947,0.7322302526719452,0.7765120885563775,1,0.67,Josh Jacobs,1.7126926505184674,0.4166666666666667,2.6015454545454544,16.666666666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.422804167246444,63.82204171491976,2.233741697808696,22.036512026660024,0.1147260737903875,-2.698942386577412,1.303884371115341,0.0759445700055651,1.4843646590756112,-0.7529973690602642,0.2402142705731808,0.4728840978954361,0.0346741678473755,0.1445015398435717,0.0026836887187591,0.380561984025076,2.2946755653240904e-09,0.6492811436529262,0.1019591058458349,0.371583227221106,2.194978554244823,9.354520482079124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8973912048079264,6.118759720170979e-05,1,12
00-0035700,Josh Jacobs,RB,GB,2024,8,25,127.0,2,1,2,-2.0,0,JAX,0.14384492,2.465385,-2.641633,0.074074075,13.0,0.04676259,-0.15384616,1,0.5,0.0,7.0,2.0,0.5721387429105347,0.0,0.0,GB,-3.5,49.0,26.25,0.5,0.0,0.0,0.2511192370104306,0.9869338825298744,9.121001279468096e-16,6.519960016030291e-06,0.0,4.080038534338759e-72,0.0,2.45637688578592e-07,0.0,0.2711603858279489,0.452531974537441,1.8906714425494069,1,0.64,Josh Jacobs,1.4472828746759336,0.5,2.5277826086956514,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.653682500347866,68.69322502895186,3.340245018685218,19.621907215996018,0.1465460820488907,-1.2657752772986195,0.3458804273567044,0.106172804415601,-4.709381204554635,-0.908941299014894,0.5441285623439086,0.4837304587372618,0.1808045030926111,0.086700923906143,0.0016102132312554,0.2283371904150456,0.4000000013768054,0.6575686861917558,0.7462525237148883,0.3896166029993303,2.3576053143650757,12.279378955914142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4774099797395229,0.049027018818023,1,14
00-0035700,Josh Jacobs,RB,GB,2024,9,13,95.0,0,2,3,13.0,0,DET,0.09527753,0.04785718,-8.032231,0.08108108,-14.0,-0.03763441,-0.9285714,0,0.2857143,0.0,4.0,1.0,0.4575689600320351,0.0,0.0,GB,2.5,48.5,23.0,0.0,0.0,0.0,0.7365636939921727,0.9877490154672396,2.0674269566794347e-15,0.0111993353525548,0.0,0.0,0.0,0.0,0.0,0.2445181958658911,0.240824693511158,0.5505378211133398,1,0.55,Josh Jacobs,4.012307015945949,0.5384615384615384,2.758538461538462,23.07692307692308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.792209500208724,92.01593501737112,2.4041470112111307,10.97314432959761,0.1454656161959634,0.2266888176906528,-0.8491249570869543,0.0933333124997482,2.374371277267221,-0.6069032432398842,0.7264771374063452,0.4902382752423572,0.1084827018555666,0.0520205543436858,0.0009661279387532,0.3370023142490274,0.2400000008260832,0.6505412117150535,1.026664664099307,0.4337699617995982,2.425676232097306,16.96762737354849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.484232373714996,0.0265259945403805,1,10
00-0035700,Josh Jacobs,RB,GB,2024,11,18,76.0,1,4,5,58.0,0,CHI,0.4362469,0.3292661,2.9439895,0.29411766,-1.0,-0.0070422534,-58.0,1,0.5555556,0.0,5.0,3.0,0.3745413760192211,0.0,0.0,GB,-6.0,41.0,23.5,0.5,0.0,0.0,0.1999938506065988,0.6561877576458405,1.137226489368991e-06,2.6393113188700665e-25,0.0,0.0,0.0,0.0,1.9549471752391023e-14,1.3904328591113403e-06,0.3448409495500964,0.7002175473409887,1,0.8,Josh Jacobs,0.1345783886569699,0.4444444444444444,2.566266666666666,16.666666666666664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.475325700125232,93.20956101042268,2.2424882067266787,11.783886597758569,0.1253903828916351,0.1551561627094997,-3.7223675066008064,0.0884324184824386,-4.1753772336396695,-0.735570507154563,0.435886282443807,0.4084286845400981,0.06508962111334,0.0312123326062114,0.0005796767632519,0.2022013885494164,0.1440000004956499,0.6103247270290322,2.2209216048379643,0.4756465924643743,2.5588211238737686,19.411345654898327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2680059026666073,9.05027479830952e-08,1,5
00-0035700,Josh Jacobs,RB,GB,2024,12,26,106.0,3,0,1,0.0,0,SF,0.06818182,4.010248,-0.7005796,0.045454547,0.0,0.0,0.0,1,0.53846157,0.0,5.0,5.0,0.4647248256115327,0.0,0.0,GB,-6.0,44.5,25.25,1.0,0.0,0.0,0.3030374572640305,1.000490816950549,0.0,2.475461954258507e-09,0.0,0.0,0.0,0.0,0.0,6.876284790514889e-09,0.5667268311579695,2.041045779418743,1,0.53,Josh Jacobs,0.7839329823717591,0.6153846153846154,2.650458333333334,30.76923076923077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08519542007514,86.32573660625361,2.9454929240360075,30.270331958655152,0.2497329904352069,0.2248001380744608,-1.055824697838657,0.1707065148216104,-2.905226340183801,-23.641342304292746,0.6615317694662843,0.4672794435426624,0.039053772668004,0.0187273995637268,0.0003478060579511,0.3213208331296499,0.0864000002973899,0.6861948362174194,1.3863843183655666,0.4631657332564023,2.561799340990928,18.313474059605664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4675087922141963,2.68544863009222e-10,1,28
00-0035700,Josh Jacobs,RB,GB,2024,13,19,43.0,1,4,4,74.0,0,MIA,0.22125089,-6.0020285,3.7394812,0.14285715,2.0,0.0099502485,37.0,1,0.875,0.0,5.0,3.0,0.6788348953669198,0.0,0.0,GB,-3.5,47.5,25.5,1.0,0.0,0.0,0.2961991796016752,0.1022423131312666,0.0,0.000522427830088,0.0,0.0,0.0,0.0,0.0,0.2289666934273121,0.316183074155854,1.1516362518662528,1,0.78,Josh Jacobs,0.0628136258117261,0.5789473684210527,2.8017647058823525,15.789473684210526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.651117252045086,94.1954419637522,1.767295754421604,18.16219917519309,0.177112522346642,1.738979356526318,-0.913726652161141,0.1206057276166448,-1.743135804110281,-14.184805382575648,0.7969190616797707,0.4957522925141474,0.0234322636008023,0.0112364397382361,0.0002086836347707,0.59279249987779,0.0518400001784339,0.6237169017304517,1.1454037839680438,0.5240532861076876,2.59726293792789,23.29577674345571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0506868611267747,0.0053652079161928,1,19
00-0035700,Josh Jacobs,RB,GB,2024,14,18,66.0,3,0,0,0.0,0,DET,0.0,1.6169618,0.0,0.0,0.0,0.0,0.0,1,0.85714287,0.0,5.0,4.0,0.6473009372201519,0.0,0.0,GB,3.5,52.5,24.5,1.0,0.0,0.0,0.4419382163953035,0.992649409280344,1.2404561740076608e-15,0.0067196012115329,0.0,0.0,0.0,0.0,0.0,0.1467109175195346,0.1444948161066948,0.3303226926680039,1,0.8,Josh Jacobs,0.1050064029402817,0.4444444444444444,2.662058823529412,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99067035122705,73.71726517825131,2.660377452652963,40.49731950511586,0.1947678700821795,-1.3574237721926086,0.9475564929867633,0.1295062962673288,-0.245881482466168,6.289116770454618,0.8781514370078625,0.6474513755084885,0.0140593581604814,0.0067418638429416,0.0001252101808624,0.7556754999266742,0.0311040001070603,0.6862301410382711,0.7123677207055167,0.5460109190330338,2.679063645109676,20.29325551975764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6426922254362473,0.0020626613354599,1,10
00-0035700,Josh Jacobs,RB,GB,2024,15,26,94.0,1,4,4,42.0,0,SEA,0.16713287,-8.317757,3.5187998,0.15384616,-16.0,-0.09090909,-2.625,1,0.71428573,0.0,6.0,2.0,0.7083805623320912,0.0,0.0,GB,-3.0,48.0,25.5,0.5,0.0,0.0,0.0631079663900448,1.9819916702986864,1.1820817702887275e-16,1.5466076688992544e-06,0.0,0.0,0.0,1.5466076688283275e-06,0.144,0.4009450541000137,0.6958870168665056,1.2123093381493903,1,0.75,Josh Jacobs,-0.0059053705659982,0.5,2.6464583333333334,7.6923076923076925,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.194402210736232,70.63035910695079,1.5962264715917778,24.29839170306952,0.1168607220493077,-0.1676695285896127,0.5685338957920578,0.0777037777603973,-0.1475288894797008,3.7734700622727706,0.9268908622047176,0.7313279715682157,0.0084356148962888,0.004045118305765,7.51261085174555e-05,0.8534052999560046,0.0186624000642362,0.7317380846229627,0.4694231935994227,0.5053843291975981,2.67226171647757,32.175953311854585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4494859479046382,0.0033822180709594,1,27
00-0035700,Josh Jacobs,RB,GB,2024,16,13,69.0,1,4,4,38.0,0,NO,0.18815142,2.9768226,1.7201686,0.14814815,-11.0,-0.048672568,-3.4545455,1,0.375,0.0,4.0,4.0,0.5583616707325881,0.0,0.0,GB,-14.0,43.5,28.75,0.4,0.0,0.0,0.0070372813521159,0.3325276975487804,0.0,0.0867187215245684,0.0,0.0,0.0,0.0,0.0,0.3840000134865503,0.7121726592276132,0.5318458247066372,1,0.41,Josh Jacobs,1.3239178443819302,0.5384615384615384,2.9305,46.15384615384615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91664132644174,79.97821546417049,2.557735882955067,31.379035021841712,0.1369695809747171,-3.427704378286581,1.7486402501949618,0.1081607304871862,-6.488517333687823,1.2140820373636618,0.9561345173228308,0.7245110754671746,0.0050613689377733,0.002427070983459,4.50756651104733e-05,0.7120431799736028,0.0111974400385417,0.7390428507737777,0.2792917679332543,0.5032305975185589,2.6619403632198755,22.382495064035822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2409199997736902,0.0019435657403653,1,22
