Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Drake London,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,6.5,102,6.5,-130,DraftKings
Tetairoa McMillan,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,4.5,-120,4.5,-106,DraftKings
Kyle Pitts,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,4.5,-110,4.5,-115,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,4.5,-108,4.5,-118,DraftKings
Darnell Mooney,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,2.5,-124,2.5,-103,DraftKings
Rico Dowdle,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,2.5,-104,2.5,-123,DraftKings
Jalen Coker,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,2.5,110,2.5,-141,DraftKings
Ja'Tavion Sanders,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,2.5,120,2.5,-154,DraftKings
Xavier Legette,N/A,Atlanta Falcons,Carolina Panthers,2025,11,2025-11-16T18:00:00Z,2.5,143,2.5,-183,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Chicago Bears,2025,11,2025-11-16T18:00:00Z,5.5,-129,5.5,101,DraftKings
Rome Odunze,N/A,Minnesota Vikings,Chicago Bears,2025,11,2025-11-16T18:00:00Z,4.5,102,4.5,-130,DraftKings
DJ Moore,N/A,Minnesota Vikings,Chicago Bears,2025,11,2025-11-16T18:00:00Z,3.5,-130,3.5,102,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Chicago Bears,2025,11,2025-11-16T18:00:00Z,3.5,-118,3.5,-108,DraftKings
T.J. Hockenson,N/A,Minnesota Vikings,Chicago Bears,2025,11,2025-11-16T18:00:00Z,2.5,-172,2.5,134,DraftKings
Ja'Marr Chase,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,8.5,-128,8.5,100,DraftKings
Tee Higgins,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,4.5,-116,4.5,-110,DraftKings
DK Metcalf,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,3.5,-160,3.5,125,DraftKings
Chase Brown,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,3.5,-105,3.5,-121,DraftKings
Noah Fant,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,3.5,124,3.5,-158,DraftKings
Calvin Austin III,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,3.5,125,3.5,-160,DraftKings
Jonnu Smith,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,3.5,134,3.5,-171,DraftKings
Pat Freiermuth,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,2.5,-130,2.5,102,DraftKings
Jaylen Warren,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,2.5,-128,2.5,100,DraftKings
Andrei Iosivas,N/A,Pittsburgh Steelers,Cincinnati Bengals,2025,11,2025-11-16T18:00:00Z,2.5,124,2.5,-159,DraftKings
Wan'Dale Robinson,N/A,New York Giants,Green Bay Packers,2025,11,2025-11-16T18:00:00Z,5.5,-113,5.5,-113,DraftKings
Theo Johnson,N/A,New York Giants,Green Bay Packers,2025,11,2025-11-16T18:00:00Z,4.5,115,4.5,-146,DraftKings
Darius Slayton,N/A,New York Giants,Green Bay Packers,2025,11,2025-11-16T18:00:00Z,3.5,116,3.5,-148,DraftKings
Nico Collins,N/A,Tennessee Titans,Houston Texans,2025,11,2025-11-16T18:00:00Z,5.5,-112,5.5,-114,DraftKings
Woody Marks,N/A,Tennessee Titans,Houston Texans,2025,11,2025-11-16T18:00:00Z,2.5,121,2.5,-155,DraftKings
Ladd McConkey,N/A,Jacksonville Jaguars,Los Angeles Chargers,2025,11,2025-11-16T18:00:00Z,5.5,-119,5.5,-107,DraftKings
Keenan Allen,N/A,Jacksonville Jaguars,Los Angeles Chargers,2025,11,2025-11-16T18:00:00Z,4.5,103,4.5,-131,DraftKings
Oronde Gadsden II,N/A,Jacksonville Jaguars,Los Angeles Chargers,2025,11,2025-11-16T18:00:00Z,3.5,-147,3.5,115,DraftKings
Quentin Johnston,N/A,Jacksonville Jaguars,Los Angeles Chargers,2025,11,2025-11-16T18:00:00Z,3.5,-126,3.5,-101,DraftKings
Trey McBride,N/A,Arizona Cardinals,San Francisco 49ers,2025,11,2025-11-16T21:05:00Z,7.5,-107,7.5,-119,DraftKings
Christian McCaffrey,N/A,Arizona Cardinals,San Francisco 49ers,2025,11,2025-11-16T21:05:00Z,5.5,-107,5.5,-119,DraftKings
George Kittle,N/A,Arizona Cardinals,San Francisco 49ers,2025,11,2025-11-16T21:05:00Z,4.5,-118,4.5,-108,DraftKings
Michael Wilson,N/A,Arizona Cardinals,San Francisco 49ers,2025,11,2025-11-16T21:05:00Z,3.5,-154,3.5,120,DraftKings
Ricky Pearsall,N/A,Arizona Cardinals,San Francisco 49ers,2025,11,2025-11-16T21:05:00Z,3.5,-106,3.5,-120,DraftKings
Jauan Jennings,N/A,Arizona Cardinals,San Francisco 49ers,2025,11,2025-11-16T21:05:00Z,3.5,-103,3.5,-123,DraftKings
Greg Dortch,N/A,Arizona Cardinals,San Francisco 49ers,2025,11,2025-11-16T21:05:00Z,3.5,101,3.5,-129,DraftKings
Puka Nacua,N/A,Los Angeles Rams,Seattle Seahawks,2025,11,2025-11-16T21:05:00Z,7.5,-118,7.5,-108,DraftKings
Jaxon Smith-Njigba,N/A,Los Angeles Rams,Seattle Seahawks,2025,11,2025-11-16T21:05:00Z,7.5,101,7.5,-128,DraftKings
Davante Adams,N/A,Los Angeles Rams,Seattle Seahawks,2025,11,2025-11-16T21:05:00Z,5.5,121,5.5,-155,DraftKings
Cooper Kupp,N/A,Los Angeles Rams,Seattle Seahawks,2025,11,2025-11-16T21:05:00Z,2.5,-140,2.5,110,DraftKings
Tyler Higbee,N/A,Los Angeles Rams,Seattle Seahawks,2025,11,2025-11-16T21:05:00Z,2.5,-139,2.5,109,DraftKings
Rashid Shaheed,N/A,Los Angeles Rams,Seattle Seahawks,2025,11,2025-11-16T21:05:00Z,2.5,129,2.5,-165,DraftKings
Zay Flowers,N/A,Cleveland Browns,Baltimore Ravens,2025,11,2025-11-16T21:25:00Z,4.5,-124,4.5,-103,DraftKings
Harold Fannin Jr.,N/A,Cleveland Browns,Baltimore Ravens,2025,11,2025-11-16T21:25:00Z,4.5,118,4.5,-151,DraftKings
Jerry Jeudy,N/A,Cleveland Browns,Baltimore Ravens,2025,11,2025-11-16T21:25:00Z,3.5,-133,3.5,104,DraftKings
Mark Andrews,N/A,Cleveland Browns,Baltimore Ravens,2025,11,2025-11-16T21:25:00Z,3.5,121,3.5,-154,DraftKings
Rashee Rice,N/A,Denver Broncos,Kansas City Chiefs,2025,11,2025-11-16T21:25:00Z,7.5,107,7.5,-136,DraftKings
Troy Franklin,N/A,Denver Broncos,Kansas City Chiefs,2025,11,2025-11-16T21:25:00Z,4.5,121,4.5,-155,DraftKings
Travis Kelce,N/A,Denver Broncos,Kansas City Chiefs,2025,11,2025-11-16T21:25:00Z,4.5,123,4.5,-157,DraftKings
Courtland Sutton,N/A,Denver Broncos,Kansas City Chiefs,2025,11,2025-11-16T21:25:00Z,3.5,-156,3.5,122,DraftKings
Evan Engram,N/A,Denver Broncos,Kansas City Chiefs,2025,11,2025-11-16T21:25:00Z,3.5,106,3.5,-136,DraftKings
RJ Harvey,N/A,Denver Broncos,Kansas City Chiefs,2025,11,2025-11-16T21:25:00Z,2.5,-123,2.5,-104,DraftKings
Marvin Mims Jr.,N/A,Denver Broncos,Kansas City Chiefs,2025,11,2025-11-16T21:25:00Z,2.5,-104,2.5,-122,DraftKings
Amon-Ra St. Brown,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,7.5,113,7.5,-144,DraftKings
DeVonta Smith,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,4.5,-115,4.5,-111,DraftKings
AJ Brown,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,4.5,111,4.5,-141,DraftKings
Dallas Goedert,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,4.5,126,4.5,-161,DraftKings
Jameson Williams,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,3.5,106,3.5,-135,DraftKings
Jahmyr Gibbs,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,3.5,132,3.5,-169,DraftKings
Saquon Barkley,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,2.5,-128,2.5,100,DraftKings
David Montgomery,N/A,Philadelphia Eagles,Detroit Lions,2025,11,2025-11-17T01:20:00Z,1.5,-122,1.5,-105,DraftKings
CeeDee Lamb,N/A,Las Vegas Raiders,Dallas Cowboys,2025,11,2025-11-18T01:15:00Z,6.5,-125,6.5,-102,DraftKings
Brock Bowers,N/A,Las Vegas Raiders,Dallas Cowboys,2025,11,2025-11-18T01:15:00Z,6.5,109,6.5,-138,DraftKings
George Pickens,N/A,Las Vegas Raiders,Dallas Cowboys,2025,11,2025-11-18T01:15:00Z,4.5,-140,4.5,109,DraftKings
Jake Ferguson,N/A,Las Vegas Raiders,Dallas Cowboys,2025,11,2025-11-18T01:15:00Z,4.5,-135,4.5,106,DraftKings
Tre Tucker,N/A,Las Vegas Raiders,Dallas Cowboys,2025,11,2025-11-18T01:15:00Z,3.5,-142,3.5,111,DraftKings
Ashton Jeanty,N/A,Las Vegas Raiders,Dallas Cowboys,2025,11,2025-11-18T01:15:00Z,2.5,-159,2.5,124,DraftKings
Javonte Williams,N/A,Las Vegas Raiders,Dallas Cowboys,2025,11,2025-11-18T01:15:00Z,2.5,114,2.5,-146,DraftKings
