Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Bijan Robinson,N/A,Indianapolis Colts,Atlanta Falcons,2025,10,2025-11-09T14:30:00Z,4.5,-139,4.5,109,DraftKings
Tyler Warren,N/A,Indianapolis Colts,Atlanta Falcons,2025,10,2025-11-09T14:30:00Z,4.5,100,4.5,-127,DraftKings
Josh Downs,N/A,Indianapolis Colts,Atlanta Falcons,2025,10,2025-11-09T14:30:00Z,4.5,126,4.5,-161,DraftKings
Alec Pierce,N/A,Indianapolis Colts,Atlanta Falcons,2025,10,2025-11-09T14:30:00Z,3.5,116,3.5,-148,DraftKings
Jonathan Taylor,N/A,Indianapolis Colts,Atlanta Falcons,2025,10,2025-11-09T14:30:00Z,2.5,-134,2.5,105,DraftKings
Darnell Mooney,N/A,Indianapolis Colts,Atlanta Falcons,2025,10,2025-11-09T14:30:00Z,2.5,-133,2.5,104,DraftKings
Justin Jefferson,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,6.5,109,6.5,-139,DraftKings
Zay Flowers,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,5.5,104,5.5,-132,DraftKings
Jordan Addison,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,3.5,-123,3.5,-104,DraftKings
T.J. Hockenson,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,3.5,108,3.5,-137,DraftKings
Mark Andrews,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,3.5,123,3.5,-157,DraftKings
Isaiah Likely,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,2.5,109,2.5,-140,DraftKings
Justice Hill,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,2.5,116,2.5,-148,DraftKings
Rashod Bateman,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,2.5,125,2.5,-160,DraftKings
Jalen Nailor,N/A,Minnesota Vikings,Baltimore Ravens,2025,10,2025-11-09T18:00:00Z,1.5,-180,1.5,140,DraftKings
Jaylen Waddle,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,5.5,113,5.5,-145,DraftKings
De'Von Achane,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,5.5,116,5.5,-148,DraftKings
Khalil Shakir,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,4.5,-143,4.5,112,DraftKings
Dalton Kincaid,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,3.5,-135,3.5,106,DraftKings
Malik Washington,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,3.5,-127,3.5,100,DraftKings
Keon Coleman,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,2.5,-143,2.5,112,DraftKings
Nick Westbrook-Ikhine,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,2.5,139,2.5,-178,DraftKings
James Cook,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,1.5,-101,1.5,-126,DraftKings
Dawson Knox,N/A,Miami Dolphins,Buffalo Bills,2025,10,2025-11-09T18:00:00Z,1.5,145,1.5,-186,DraftKings
Chris Olave,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,5.5,-125,5.5,-102,DraftKings
Tetairoa McMillan,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,4.5,-107,4.5,-119,DraftKings
Juwan Johnson,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,3.5,-136,3.5,107,DraftKings
Alvin Kamara,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,2.5,101,2.5,-128,DraftKings
Xavier Legette,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,2.5,104,2.5,-133,DraftKings
Brandin Cooks,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,2.5,112,2.5,-143,DraftKings
Jalen Coker,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,2.5,117,2.5,-149,DraftKings
Rico Dowdle,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,2.5,118,2.5,-151,DraftKings
Ja'Tavion Sanders,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,1.5,-178,1.5,138,DraftKings
Devaughn Vele,N/A,Carolina Panthers,New Orleans Saints,2025,10,2025-11-09T18:00:00Z,1.5,-162,1.5,127,DraftKings
Wan'Dale Robinson,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,5.5,103,5.5,-132,DraftKings
Rome Odunze,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,3.5,-143,3.5,112,DraftKings
DJ Moore,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,3.5,-110,3.5,-116,DraftKings
Theo Johnson,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,3.5,-101,3.5,-126,DraftKings
Olamide Zaccheaus,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,3.5,118,3.5,-151,DraftKings
Darius Slayton,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,3.5,125,3.5,-160,DraftKings
Colston Loveland,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,2.5,-159,2.5,124,DraftKings
Tyrone Tracy Jr.,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,2.5,-117,2.5,-109,DraftKings
D'Andre Swift,N/A,Chicago Bears,New York Giants,2025,10,2025-11-09T18:00:00Z,2.5,105,2.5,-134,DraftKings
Garrett Wilson,N/A,New York Jets,Cleveland Browns,2025,10,2025-11-09T18:00:00Z,4.5,-137,4.5,108,DraftKings
Mason Taylor,N/A,New York Jets,Cleveland Browns,2025,10,2025-11-09T18:00:00Z,3.5,110,3.5,-140,DraftKings
Breece Hall,N/A,New York Jets,Cleveland Browns,2025,10,2025-11-09T18:00:00Z,2.5,-102,2.5,-125,DraftKings
Nico Collins,N/A,Houston Texans,Jacksonville Jaguars,2025,10,2025-11-09T18:00:00Z,5.5,113,5.5,-144,DraftKings
Dalton Schultz,N/A,Houston Texans,Jacksonville Jaguars,2025,10,2025-11-09T18:00:00Z,3.5,-153,3.5,119,DraftKings
Christian Kirk,N/A,Houston Texans,Jacksonville Jaguars,2025,10,2025-11-09T18:00:00Z,3.5,107,3.5,-136,DraftKings
Xavier Hutchinson,N/A,Houston Texans,Jacksonville Jaguars,2025,10,2025-11-09T18:00:00Z,1.5,-183,1.5,142,DraftKings
Emeka Egbuka,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,5.5,-107,5.5,-119,DraftKings
Stefon Diggs,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,4.5,-133,4.5,104,DraftKings
Cade Otton,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,4.5,-116,4.5,-110,DraftKings
Hunter Henry,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,3.5,-114,3.5,-112,DraftKings
Tez Johnson,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,3.5,-113,3.5,-113,DraftKings
Sterling Shepard,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,3.5,101,3.5,-129,DraftKings
DeMario Douglas,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,3.5,107,3.5,-136,DraftKings
Mack Hollins,N/A,Tampa Bay Buccaneers,New England Patriots,2025,10,2025-11-09T18:00:00Z,2.5,-110,2.5,-116,DraftKings
Trey McBride,N/A,Seattle Seahawks,Arizona Cardinals,2025,10,2025-11-09T21:05:00Z,6.5,-141,6.5,111,DraftKings
Jaxon Smith-Njigba,N/A,Seattle Seahawks,Arizona Cardinals,2025,10,2025-11-09T21:05:00Z,6.5,-135,6.5,106,DraftKings
Marvin Harrison Jr.,N/A,Seattle Seahawks,Arizona Cardinals,2025,10,2025-11-09T21:05:00Z,4.5,-104,4.5,-123,DraftKings
Rashid Shaheed,N/A,Seattle Seahawks,Arizona Cardinals,2025,10,2025-11-09T21:05:00Z,2.5,-170,2.5,133,DraftKings
Michael Wilson,N/A,Seattle Seahawks,Arizona Cardinals,2025,10,2025-11-09T21:05:00Z,2.5,-112,2.5,-114,DraftKings
Amon-Ra St. Brown,N/A,Washington Commanders,Detroit Lions,2025,10,2025-11-09T21:25:00Z,7.5,-106,7.5,-120,DraftKings
Deebo Samuel Sr.,N/A,Washington Commanders,Detroit Lions,2025,10,2025-11-09T21:25:00Z,5.5,-116,5.5,-110,DraftKings
Sam LaPorta,N/A,Washington Commanders,Detroit Lions,2025,10,2025-11-09T21:25:00Z,4.5,120,4.5,-153,DraftKings
Zach Ertz,N/A,Washington Commanders,Detroit Lions,2025,10,2025-11-09T21:25:00Z,3.5,-152,3.5,119,DraftKings
Jameson Williams,N/A,Washington Commanders,Detroit Lions,2025,10,2025-11-09T21:25:00Z,3.5,131,3.5,-168,DraftKings
Jahmyr Gibbs,N/A,Washington Commanders,Detroit Lions,2025,10,2025-11-09T21:25:00Z,2.5,-154,2.5,121,DraftKings
Puka Nacua,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,7.5,-130,7.5,102,DraftKings
Christian McCaffrey,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,5.5,-144,5.5,113,DraftKings
Davante Adams,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,4.5,-143,4.5,112,DraftKings
George Kittle,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,4.5,-107,4.5,-119,DraftKings
Jauan Jennings,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,4.5,106,4.5,-136,DraftKings
Kendrick Bourne,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,2.5,-170,2.5,132,DraftKings
Kyren Williams,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,2.5,111,2.5,-142,DraftKings
Tyler Higbee,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,2.5,111,2.5,-142,DraftKings
Demarcus Robinson,N/A,San Francisco 49ers,Los Angeles Rams,2025,10,2025-11-09T21:25:00Z,1.5,-112,1.5,-114,DraftKings
Ladd McConkey,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,5.5,-124,5.5,-103,DraftKings
Oronde Gadsden II,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,4.5,-129,4.5,101,DraftKings
Keenan Allen,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,4.5,108,4.5,-138,DraftKings
DK Metcalf,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,3.5,-130,3.5,102,DraftKings
Quentin Johnston,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,3.5,-125,3.5,-102,DraftKings
Jonnu Smith,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,2.5,-164,2.5,128,DraftKings
Calvin Austin III,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,2.5,-152,2.5,119,DraftKings
Jaylen Warren,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,2.5,-124,2.5,-103,DraftKings
Kenneth Gainwell,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,2.5,-101,2.5,-126,DraftKings
Pat Freiermuth,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,2.5,-101,2.5,-126,DraftKings
Kimani Vidal,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,1.5,-156,1.5,122,DraftKings
Darnell Washington,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,1.5,-145,1.5,114,DraftKings
Tre Harris,N/A,Los Angeles Chargers,Pittsburgh Steelers,2025,10,2025-11-10T01:20:00Z,1.5,102,1.5,-130,DraftKings
AJ Brown,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,4.5,-112,4.5,-114,DraftKings
Romeo Doubs,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,4.5,-110,4.5,-116,DraftKings
DeVonta Smith,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,4.5,-108,4.5,-118,DraftKings
Dallas Goedert,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,3.5,-144,3.5,113,DraftKings
Luke Musgrave,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,3.5,110,3.5,-140,DraftKings
Josh Jacobs,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,2.5,-164,2.5,128,DraftKings
Saquon Barkley,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,2.5,-111,2.5,-114,DraftKings
Christian Watson,N/A,Green Bay Packers,Philadelphia Eagles,2025,10,2025-11-11T01:15:00Z,2.5,103,2.5,-132,DraftKings
