Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Puka Nacua,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,7.5,-162,7.5,126,DraftKings
Christian McCaffrey,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,6.5,-127,6.5,-101,DraftKings
Davante Adams,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,4.5,-127,4.5,100,DraftKings
Kendrick Bourne,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,3.5,-150,3.5,118,DraftKings
Jake Tonges,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,2.5,-162,2.5,127,DraftKings
Demarcus Robinson,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,2.5,-110,2.5,-116,DraftKings
Kyren Williams,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,2.5,143,2.5,-184,DraftKings
Kyle Juszczyk,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,1.5,-106,1.5,-120,DraftKings
Jordan Whittington,N/A,Los Angeles Rams,San Francisco 49ers,2025,5,2025-10-03T00:16:00Z,1.5,-102,1.5,-125,DraftKings
Justin Jefferson,N/A,Cleveland Browns,Minnesota Vikings,2025,5,2025-10-05T13:31:00Z,5.5,-135,5.5,106,DraftKings
Jerry Jeudy,N/A,Cleveland Browns,Minnesota Vikings,2025,5,2025-10-05T13:31:00Z,3.5,-140,3.5,110,DraftKings
Jordan Addison,N/A,Cleveland Browns,Minnesota Vikings,2025,5,2025-10-05T13:31:00Z,3.5,-120,3.5,-106,DraftKings
T.J. Hockenson,N/A,Cleveland Browns,Minnesota Vikings,2025,5,2025-10-05T13:31:00Z,3.5,111,3.5,-141,DraftKings
Harold Fannin Jr.,N/A,Cleveland Browns,Minnesota Vikings,2025,5,2025-10-05T13:31:00Z,3.5,118,3.5,-150,DraftKings
David Njoku,N/A,Cleveland Browns,Minnesota Vikings,2025,5,2025-10-05T13:31:00Z,3.5,119,3.5,-153,DraftKings
Isaiah Bond,N/A,Cleveland Browns,Minnesota Vikings,2025,5,2025-10-05T13:31:00Z,2.5,-118,2.5,-108,DraftKings
Nico Collins,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,5.5,113,5.5,-145,DraftKings
Zay Flowers,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,4.5,-112,4.5,-114,DraftKings
Dalton Schultz,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,3.5,-145,3.5,114,DraftKings
Christian Kirk,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,3.5,-127,3.5,100,DraftKings
Mark Andrews,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,2.5,-170,2.5,133,DraftKings
Rashod Bateman,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,2.5,-106,2.5,-120,DraftKings
Woody Marks,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,2.5,109,2.5,-139,DraftKings
Justice Hill,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,2.5,112,2.5,-143,DraftKings
Isaiah Likely,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,2.5,137,2.5,-176,DraftKings
Xavier Hutchinson,N/A,Baltimore Ravens,Houston Texans,2025,5,2025-10-05T17:01:00Z,1.5,109,1.5,-139,DraftKings
Jaylen Waddle,N/A,Carolina Panthers,Miami Dolphins,2025,5,2025-10-05T17:01:00Z,5.5,-102,5.5,-125,DraftKings
De'Von Achane,N/A,Carolina Panthers,Miami Dolphins,2025,5,2025-10-05T17:01:00Z,5.5,115,5.5,-147,DraftKings
Tetairoa McMillan,N/A,Carolina Panthers,Miami Dolphins,2025,5,2025-10-05T17:01:00Z,4.5,-143,4.5,112,DraftKings
