Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Odds,Bookmaker
Trey Benson,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,110,DraftKings
Kenneth Walker III,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,110,DraftKings
Jaxon Smith-Njigba,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,160,DraftKings
Trey McBride,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,180,DraftKings
Zach Charbonnet,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,190,DraftKings
Marvin Harrison Jr.,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,210,DraftKings
Kyler Murray,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,290,DraftKings
Cooper Kupp,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,320,DraftKings
Emari Demercado,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,400,DraftKings
Tory Horton,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,400,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,425,DraftKings
Seattle Seahawks D/ST,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,500,DraftKings
AJ Barner,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,550,DraftKings
Arizona Cardinals D/ST,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,550,DraftKings
Greg Dortch,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,600,DraftKings
Sam Darnold,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,650,DraftKings
Elijah Arroyo,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,1000,DraftKings
Tip Reiman,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,1300,DraftKings
Elijah Higgins,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,1600,DraftKings
George Holani,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,1600,DraftKings
Simi Fehoko,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2000,DraftKings
Travis Vokolek,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2000,DraftKings
Eric Saubert,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2200,DraftKings
Xavier Weaver,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2200,DraftKings
Jake Bobo,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2500,DraftKings
Nick Kallerup,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2500,DraftKings
Robbie Ouzts,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2800,DraftKings
Brady Russell,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,3000,DraftKings
Dareke Young,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,3500,DraftKings
Jordan Mason,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,-125,DraftKings
Jaylen Warren,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,155,DraftKings
DK Metcalf,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,160,DraftKings
Justin Jefferson,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,165,DraftKings
Jordan Addison,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,275,DraftKings
T.J. Hockenson,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,280,DraftKings
Calvin Austin III,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,285,DraftKings
Jonnu Smith,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,390,DraftKings
Kenneth Gainwell,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,390,DraftKings
Pat Freiermuth,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,450,DraftKings
Pittsburgh Steelers D/ST,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,500,DraftKings
Minnesota Vikings D/ST,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,500,DraftKings
Jalen Nailor,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,550,DraftKings
Cam Akers,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,650,DraftKings
Adam Thielen,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,700,DraftKings
Carson Wentz,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,700,DraftKings
Zavier Scott,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,750,DraftKings
Darnell Washington,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,1100,DraftKings
Roman Wilson,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,1200,DraftKings
Josh Oliver,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,1200,DraftKings
Ben Yurosek,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,1600,DraftKings
Myles Price,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,1800,DraftKings
Scott Miller,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,2200,DraftKings
Trey Sermon,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,2500,DraftKings
Ben Skowronek,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,2800,DraftKings
Aaron Rodgers,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,2800,DraftKings
Kaleb Johnson,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,3000,DraftKings
Tai Felton,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,3000,DraftKings
Connor Heyward,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,3500,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,-180,DraftKings
David Montgomery,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,-105,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,100,DraftKings
Quinshon Judkins,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,160,DraftKings
Sam LaPorta,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,200,DraftKings
Jameson Williams,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,200,DraftKings
Jerry Jeudy,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,250,DraftKings
David Njoku,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,300,DraftKings
Cedric Tillman,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,310,DraftKings
Harold Fannin Jr.,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,425,DraftKings
Detroit Lions D/ST,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,475,DraftKings
Kalif Raymond,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,550,DraftKings
Cleveland Browns D/ST,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,550,DraftKings
Dylan Sampson,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,600,DraftKings
Jerome Ford,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,650,DraftKings
Isaiah Bond,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,700,DraftKings
Isaac TeSlaa,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,750,DraftKings
Brock Wright,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,1100,DraftKings
Shane Zylstra,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,1200,DraftKings
Jamari Thrash,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,1200,DraftKings
Craig Reynolds,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,1300,DraftKings
Jared Goff,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,1400,DraftKings
Sione Vaki,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,1600,DraftKings
Jacob Saylors,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,1800,DraftKings
Joe Flacco,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,2200,DraftKings
DeAndre Carter,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,2500,DraftKings
Blake Whiteheart,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,2500,DraftKings
Dominic Lovett,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,2800,DraftKings
Raheim Sanders,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,3000,DraftKings
Omarion Hampton,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,-135,DraftKings
Cam Skattebo,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,105,DraftKings
Keenan Allen,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,165,DraftKings
Quentin Johnston,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,170,DraftKings
Ladd McConkey,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,180,DraftKings
Malik Nabers,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,185,DraftKings
Jaxson Dart,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,320,DraftKings
Wan'Dale Robinson,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,370,DraftKings
Oronde Gadsden II,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,370,DraftKings
Justin Herbert,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,380,DraftKings
Hassan Haskins,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,450,DraftKings
Darius Slayton,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,475,DraftKings
Los Angeles Chargers D/ST,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,500,DraftKings
Will Dissly,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,550,DraftKings
Theo Johnson,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,600,DraftKings
Tyler Conklin,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,600,DraftKings
New York Giants D/ST,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,600,DraftKings
Devin Singletary,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,650,DraftKings
Daniel Bellinger,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,750,DraftKings
Tre Harris,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,800,DraftKings
Derius Davis,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,1100,DraftKings
KeAndre Lambert-Smith,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,1200,DraftKings
Jalin Hyatt,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,1400,DraftKings
Beaux Collins,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,1500,DraftKings
Chris Manhertz,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,1600,DraftKings
Tucker Fisk,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,1600,DraftKings
Gunner Olszewski,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,2800,DraftKings
Scott Matlock,N/A,New York Giants,Los Angeles Chargers,2025,4,2025-09-28T17:00:00Z,3000,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,-180,DraftKings
Terry McLaurin,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,135,DraftKings
Drake London,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,145,DraftKings
Deebo Samuel Sr.,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,145,DraftKings
Jacory Croskey-Merritt,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,170,DraftKings
Chris Rodriguez Jr.,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,175,DraftKings
Zach Ertz,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,235,DraftKings
Jayden Daniels,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,245,DraftKings
Tyler Allgeier,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,250,DraftKings
Darnell Mooney,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,265,DraftKings
Kyle Pitts,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,310,DraftKings
Jaylin Lane,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,380,DraftKings
Jeremy McNichols,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,390,DraftKings
Noah Brown,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,475,DraftKings
Atlanta Falcons D/ST,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,475,DraftKings
Washington Commanders D/ST,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,475,DraftKings
Ray-Ray McCloud III,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,550,DraftKings
Michael Penix Jr.,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,650,DraftKings
Luke McCaffrey,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,750,DraftKings
Chris Moore,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,1100,DraftKings
KhaDarel Hodge,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,1300,DraftKings
John Bates,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,1300,DraftKings
Ben Sinnott,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,1300,DraftKings
Charlie Woerner,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,1400,DraftKings
Casey Washington,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,1900,DraftKings
Colson Yankoff,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,2000,DraftKings
Feleipe Franks,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,2800,DraftKings
Teagan Quitoriano,N/A,Atlanta Falcons,Washington Commanders,2025,4,2025-09-28T17:01:00Z,4000,DraftKings
James Cook,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,-205,DraftKings
Josh Allen,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,-170,DraftKings
Alvin Kamara,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,135,DraftKings
Keon Coleman,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,180,DraftKings
Dalton Kincaid,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,190,DraftKings
Khalil Shakir,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,210,DraftKings
Chris Olave,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,260,DraftKings
Joshua Palmer,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,300,DraftKings
Juwan Johnson,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,300,DraftKings
Rashid Shaheed,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,330,DraftKings
Ray Davis,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,370,DraftKings
Dawson Knox,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,475,DraftKings
Buffalo Bills D/ST,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,475,DraftKings
Ty Johnson,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,600,DraftKings
Spencer Rattler,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,600,DraftKings
Kendre Miller,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,650,DraftKings
New Orleans Saints D/ST,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,700,DraftKings
Elijah Moore,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,800,DraftKings
Curtis Samuel,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,900,DraftKings
Jackson Hawes,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,950,DraftKings
Tyrell Shavers,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,1000,DraftKings
Brandin Cooks,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,1000,DraftKings
Devaughn Vele,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,1400,DraftKings
Moliki Matavao,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,1700,DraftKings
Jack Stoll,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,1900,DraftKings
Trey Palmer,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,2000,DraftKings
Mason Tipton,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,2500,DraftKings
Reggie Gilliam,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,3000,DraftKings
Devin Neal,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,3000,DraftKings
Velus Jones Jr.,N/A,Buffalo Bills,New Orleans Saints,2025,4,2025-09-28T17:01:00Z,3000,DraftKings
Chuba Hubbard,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,115,DraftKings
Rhamondre Stevenson,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,160,DraftKings
TreVeyon Henderson,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,160,DraftKings
Tetairoa McMillan,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,175,DraftKings
Hunter Henry,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,190,DraftKings
Stefon Diggs,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,215,DraftKings
Kayshon Boutte,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,215,DraftKings
Hunter Renfrow,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,300,DraftKings
Drake Maye,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,310,DraftKings
DeMario Douglas,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,350,DraftKings
Xavier Legette,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,350,DraftKings
Rico Dowdle,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,380,DraftKings
Tommy Tremble,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,400,DraftKings
Antonio Gibson,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,475,DraftKings
Bryce Young,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,475,DraftKings
New England Patriots D/ST,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,500,DraftKings
Carolina Panthers D/ST,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,500,DraftKings
Austin Hooper,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,550,DraftKings
Mack Hollins,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,550,DraftKings
David Moore,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,800,DraftKings
Kyle Williams,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,950,DraftKings
Mitchell Evans,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,950,DraftKings
Jimmy Horn Jr.,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,1000,DraftKings
Brycen Tremayne,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,1100,DraftKings
Dalevon Campbell,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,1400,DraftKings
Efton Chism III,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,1400,DraftKings
Trevor Etienne,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,1700,DraftKings
Jack Westover,N/A,New England Patriots,Carolina Panthers,2025,4,2025-09-28T17:01:00Z,1900,DraftKings
Nico Collins,N/A,Houston Texans,Tennessee Titans,2025,4,2025-09-28T17:01:00Z,110,DraftKings
