Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Kayshon Boutte,N/A,New England Patriots,Atlanta Falcons,2025,9,2025-11-02T18:00:00Z,2.5,-123,2.5,-103,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,4.5,-118,4.5,-108,DraftKings
Tetairoa McMillan,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,4.5,-102,4.5,-126,DraftKings
Romeo Doubs,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,3.5,-160,3.5,125,DraftKings
Jalen Coker,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,2.5,-157,2.5,123,DraftKings
Xavier Legette,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,2.5,-130,2.5,102,DraftKings
Rico Dowdle,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,2.5,107,2.5,-137,DraftKings
Christian Watson,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,2.5,111,2.5,-142,DraftKings
Josh Jacobs,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,2.5,145,2.5,-186,DraftKings
Chuba Hubbard,N/A,Green Bay Packers,Carolina Panthers,2025,9,2025-11-02T18:00:00Z,1.5,-101,1.5,-126,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Chicago Bears,2025,9,2025-11-02T18:00:00Z,9.5,111,9.5,-141,DraftKings
Rome Odunze,N/A,Cincinnati Bengals,Chicago Bears,2025,9,2025-11-02T18:00:00Z,4.5,-104,4.5,-122,DraftKings
Tee Higgins,N/A,Cincinnati Bengals,Chicago Bears,2025,9,2025-11-02T18:00:00Z,4.5,106,4.5,-135,DraftKings
Nico Collins,N/A,Houston Texans,Denver Broncos,2025,9,2025-11-02T18:00:00Z,4.5,-156,4.5,122,DraftKings
Courtland Sutton,N/A,Houston Texans,Denver Broncos,2025,9,2025-11-02T18:00:00Z,4.5,-118,4.5,-108,DraftKings
Troy Franklin,N/A,Houston Texans,Denver Broncos,2025,9,2025-11-02T18:00:00Z,4.5,115,4.5,-147,DraftKings
Evan Engram,N/A,Houston Texans,Denver Broncos,2025,9,2025-11-02T18:00:00Z,3.5,-132,3.5,103,DraftKings
Christian Kirk,N/A,Houston Texans,Denver Broncos,2025,9,2025-11-02T18:00:00Z,2.5,-167,2.5,131,DraftKings
Xavier Hutchinson,N/A,Houston Texans,Denver Broncos,2025,9,2025-11-02T18:00:00Z,2.5,135,2.5,-173,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,6.5,-133,6.5,105,DraftKings
Justin Jefferson,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,5.5,102,5.5,-130,DraftKings
Sam LaPorta,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,4.5,108,4.5,-137,DraftKings
T.J. Hockenson,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,3.5,-139,3.5,109,DraftKings
Jordan Addison,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,3.5,-132,3.5,104,DraftKings
Jahmyr Gibbs,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,3.5,107,3.5,-137,DraftKings
Jameson Williams,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,3.5,139,3.5,-178,DraftKings
Aaron Jones,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,2.5,108,2.5,-138,DraftKings
Jalen Nailor,N/A,Detroit Lions,Minnesota Vikings,2025,9,2025-11-02T18:00:00Z,1.5,-104,1.5,-122,DraftKings
Michael Pittman Jr.,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,5.5,105,5.5,-134,DraftKings
Tyler Warren,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,4.5,-153,4.5,120,DraftKings
DK Metcalf,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,4.5,-103,4.5,-123,DraftKings
Josh Downs,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,3.5,-148,3.5,116,DraftKings
Calvin Austin III,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,3.5,112,3.5,-143,DraftKings
Jaylen Warren,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,3.5,122,3.5,-156,DraftKings
Jonnu Smith,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,3.5,134,3.5,-172,DraftKings
Alec Pierce,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,2.5,-139,2.5,109,DraftKings
Jonathan Taylor,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,2.5,-135,2.5,106,DraftKings
Kenneth Gainwell,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,2.5,131,2.5,-168,DraftKings
Pat Freiermuth,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,2.5,144,2.5,-185,DraftKings
Darnell Washington,N/A,Pittsburgh Steelers,Indianapolis Colts,2025,9,2025-11-02T18:00:00Z,1.5,-162,1.5,126,DraftKings
Ladd McConkey,N/A,Tennessee Titans,Los Angeles Chargers,2025,9,2025-11-02T18:00:00Z,5.5,-123,5.5,-103,DraftKings
Oronde Gadsden II,N/A,Tennessee Titans,Los Angeles Chargers,2025,9,2025-11-02T18:00:00Z,4.5,-108,4.5,-119,DraftKings
Keenan Allen,N/A,Tennessee Titans,Los Angeles Chargers,2025,9,2025-11-02T18:00:00Z,4.5,-104,4.5,-122,DraftKings
Quentin Johnston,N/A,Tennessee Titans,Los Angeles Chargers,2025,9,2025-11-02T18:00:00Z,2.5,-159,2.5,124,DraftKings
Tyjae Spears,N/A,Tennessee Titans,Los Angeles Chargers,2025,9,2025-11-02T18:00:00Z,2.5,-124,2.5,-103,DraftKings
Tony Pollard,N/A,Tennessee Titans,Los Angeles Chargers,2025,9,2025-11-02T18:00:00Z,2.5,129,2.5,-165,DraftKings
Christian McCaffrey,N/A,New York Giants,San Francisco 49ers,2025,9,2025-11-02T18:00:00Z,5.5,-118,5.5,-108,DraftKings
Wan'Dale Robinson,N/A,New York Giants,San Francisco 49ers,2025,9,2025-11-02T18:00:00Z,5.5,120,5.5,-154,DraftKings
George Kittle,N/A,New York Giants,San Francisco 49ers,2025,9,2025-11-02T18:00:00Z,4.5,-106,4.5,-121,DraftKings
Theo Johnson,N/A,New York Giants,San Francisco 49ers,2025,9,2025-11-02T18:00:00Z,3.5,-112,3.5,-114,DraftKings
Darius Slayton,N/A,New York Giants,San Francisco 49ers,2025,9,2025-11-02T18:00:00Z,3.5,128,3.5,-163,DraftKings
Tyrone Tracy Jr.,N/A,New York Giants,San Francisco 49ers,2025,9,2025-11-02T18:00:00Z,2.5,-132,2.5,103,DraftKings
Brock Bowers,N/A,Las Vegas Raiders,Jacksonville Jaguars,2025,9,2025-11-02T21:05:00Z,4.5,-138,4.5,108,DraftKings
Jakobi Meyers,N/A,Las Vegas Raiders,Jacksonville Jaguars,2025,9,2025-11-02T21:05:00Z,4.5,-110,4.5,-116,DraftKings
Tre Tucker,N/A,Las Vegas Raiders,Jacksonville Jaguars,2025,9,2025-11-02T21:05:00Z,3.5,129,3.5,-166,DraftKings
Puka Nacua,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,7.5,-146,7.5,115,DraftKings
Chris Olave,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,5.5,-129,5.5,101,DraftKings
Davante Adams,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,4.5,-130,4.5,102,DraftKings
Rashid Shaheed,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,4.5,124,4.5,-159,DraftKings
Juwan Johnson,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,3.5,-120,3.5,-106,DraftKings
Alvin Kamara,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,2.5,-172,2.5,134,DraftKings
Jordan Whittington,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,2.5,116,2.5,-149,DraftKings
Kyren Williams,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,2.5,122,2.5,-156,DraftKings
Tyler Higbee,N/A,Los Angeles Rams,New Orleans Saints,2025,9,2025-11-02T21:05:00Z,1.5,-167,1.5,130,DraftKings
Rashee Rice,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,6.5,-155,6.5,121,DraftKings
Khalil Shakir,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,4.5,-140,4.5,110,DraftKings
Travis Kelce,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,4.5,104,4.5,-133,DraftKings
Xavier Worthy,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,3.5,-158,3.5,124,DraftKings
Keon Coleman,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,3.5,-118,3.5,-108,DraftKings
Dalton Kincaid,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,3.5,119,3.5,-152,DraftKings
Marquise Brown,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,2.5,170,2.5,-221,DraftKings
James Cook,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,1.5,-151,1.5,118,DraftKings
JuJu Smith-Schuster,N/A,Buffalo Bills,Kansas City Chiefs,2025,9,2025-11-02T21:25:00Z,1.5,122,1.5,-156,DraftKings
Jaxon Smith-Njigba,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,7.5,116,7.5,-149,DraftKings
Deebo Samuel Sr.,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,5.5,103,5.5,-131,DraftKings
Zach Ertz,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,3.5,-142,3.5,112,DraftKings
Cooper Kupp,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,3.5,103,3.5,-132,DraftKings
AJ Barner,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,2.5,-124,2.5,-103,DraftKings
Luke McCaffrey,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,2.5,-108,2.5,-118,DraftKings
Jeremy McNichols,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,2.5,-106,2.5,-120,DraftKings
Tory Horton,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,2.5,138,2.5,-177,DraftKings
Elijah Arroyo,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,1.5,-162,1.5,127,DraftKings
Jaylin Lane,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,1.5,-114,1.5,-112,DraftKings
Zach Charbonnet,N/A,Washington Commanders,Seattle Seahawks,2025,9,2025-11-03T01:20:00Z,1.5,113,1.5,-145,DraftKings
CeeDee Lamb,N/A,Dallas Cowboys,Arizona Cardinals,2025,9,2025-11-04T01:15:00Z,6.5,-114,6.5,-112,DraftKings
Jake Ferguson,N/A,Dallas Cowboys,Arizona Cardinals,2025,9,2025-11-04T01:15:00Z,4.5,-148,4.5,116,DraftKings
George Pickens,N/A,Dallas Cowboys,Arizona Cardinals,2025,9,2025-11-04T01:15:00Z,4.5,-111,4.5,-115,DraftKings
Javonte Williams,N/A,Dallas Cowboys,Arizona Cardinals,2025,9,2025-11-04T01:15:00Z,2.5,-133,2.5,104,DraftKings
KaVontae Turpin,N/A,Dallas Cowboys,Arizona Cardinals,2025,9,2025-11-04T01:15:00Z,1.5,-150,1.5,117,DraftKings
