Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Drake London,N/A,Atlanta Falcons,Tampa Bay Buccaneers,2025,1,2025-09-07T17:00:00Z,6.5,114,6.5,-145,DraftKings
Mike Evans,N/A,Atlanta Falcons,Tampa Bay Buccaneers,2025,1,2025-09-07T17:00:00Z,5.5,-122,5.5,-104,DraftKings
Emeka Egbuka,N/A,Atlanta Falcons,Tampa Bay Buccaneers,2025,1,2025-09-07T17:00:00Z,4.5,-177,4.5,138,DraftKings
Bijan Robinson,N/A,Atlanta Falcons,Tampa Bay Buccaneers,2025,1,2025-09-07T17:00:00Z,3.5,-113,3.5,-113,DraftKings
Kyle Pitts,N/A,Atlanta Falcons,Tampa Bay Buccaneers,2025,1,2025-09-07T17:00:00Z,3.5,-101,3.5,-127,DraftKings
Cade Otton,N/A,Atlanta Falcons,Tampa Bay Buccaneers,2025,1,2025-09-07T17:00:00Z,3.5,104,3.5,-133,DraftKings
Bucky Irving,N/A,Atlanta Falcons,Tampa Bay Buccaneers,2025,1,2025-09-07T17:00:00Z,3.5,133,3.5,-170,DraftKings
Brian Thomas Jr,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,5.5,-112,5.5,-114,DraftKings
Tetairoa McMillan,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,5.5,108,5.5,-137,DraftKings
Travis Hunter,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,4.5,118,4.5,-151,DraftKings
Xavier Legette,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,3.5,103,3.5,-132,DraftKings
Brenton Strange,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,2.5,-162,2.5,127,DraftKings
Travis Etienne Jr.,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,2.5,110,2.5,-141,DraftKings
Dyami Brown,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,2.5,150,2.5,-193,DraftKings
Chuba Hubbard,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,1.5,-166,1.5,129,DraftKings
Parker Washington,N/A,Jacksonville Jaguars,Carolina Panthers,2025,1,2025-09-07T17:00:00Z,1.5,-102,1.5,-124,DraftKings
Ja'Marr Chase,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,6.5,-121,6.5,-105,DraftKings
Tee Higgins,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,5.5,105,5.5,-134,DraftKings
David Njoku,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,4.5,-154,4.5,120,DraftKings
Jerry Jeudy,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,4.5,-139,4.5,109,DraftKings
Cedric Tillman,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,3.5,-101,3.5,-126,DraftKings
Chase Brown,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,3.5,139,3.5,-178,DraftKings
Mike Gesicki,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,2.5,111,2.5,-145,DraftKings
Andrei Iosivas,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,2.5,143,2.5,-184,DraftKings
Jamari Thrash,N/A,Cleveland Browns,Cincinnati Bengals,2025,1,2025-09-07T17:00:00Z,1.5,102,1.5,-130,DraftKings
Tyreek Hill,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,5.5,-130,5.5,102,DraftKings
Josh Downs,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,4.5,-135,4.5,106,DraftKings
Jaylen Waddle,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,4.5,-127,4.5,-101,DraftKings
Michael Pittman Jr.,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,4.5,-101,4.5,-126,DraftKings
De'Von Achane,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,4.5,107,4.5,-137,DraftKings
Tyler Warren,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,3.5,-159,3.5,124,DraftKings
Jonathan Taylor,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,1.5,-180,1.5,140,DraftKings
Alec Pierce,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,1.5,-157,1.5,123,DraftKings
Adonai Mitchell,N/A,Indianapolis Colts,Miami Dolphins,2025,1,2025-09-07T17:00:00Z,1.5,102,1.5,-131,DraftKings
Brock Bowers,N/A,New England Patriots,Las Vegas Raiders,2025,1,2025-09-07T17:00:00Z,6.5,116,6.5,-148,DraftKings
Jakobi Meyers,N/A,New England Patriots,Las Vegas Raiders,2025,1,2025-09-07T17:00:00Z,4.5,-118,4.5,-108,DraftKings
Stefon Diggs,N/A,New England Patriots,Las Vegas Raiders,2025,1,2025-09-07T17:00:00Z,4.5,-107,4.5,-119,DraftKings
DeMario Douglas,N/A,New England Patriots,Las Vegas Raiders,2025,1,2025-09-07T17:00:00Z,3.5,103,3.5,-132,DraftKings
Hunter Henry,N/A,New England Patriots,Las Vegas Raiders,2025,1,2025-09-07T17:00:00Z,3.5,108,3.5,-137,DraftKings
TreVeyon Henderson,N/A,New England Patriots,Las Vegas Raiders,2025,1,2025-09-07T17:00:00Z,2.5,-159,2.5,125,DraftKings
Ashton Jeanty,N/A,New England Patriots,Las Vegas Raiders,2025,1,2025-09-07T17:00:00Z,2.5,-106,2.5,-120,DraftKings
Malik Nabers,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,6.5,111,6.5,-142,DraftKings
Terry McLaurin,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,4.5,-112,4.5,-114,DraftKings
Wan'Dale Robinson,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,4.5,112,4.5,-143,DraftKings
Deebo Samuel Sr.,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,3.5,-143,3.5,112,DraftKings
Zach Ertz,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,3.5,-123,3.5,-103,DraftKings
Austin Ekeler,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,2.5,-159,2.5,124,DraftKings
Theo Johnson,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,2.5,112,2.5,-142,DraftKings
Darius Slayton,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,2.5,158,2.5,-204,DraftKings
Tyrone Tracy Jr.,N/A,Washington Commanders,New York Giants,2025,1,2025-09-07T17:00:00Z,1.5,-193,1.5,150,DraftKings
Garrett Wilson,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,4.5,-149,4.5,117,DraftKings
DK Metcalf,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,4.5,105,4.5,-134,DraftKings
Jaylen Warren,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,3.5,132,3.5,-169,DraftKings
Jonnu Smith,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,2.5,-158,2.5,124,DraftKings
Pat Freiermuth,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,2.5,-145,2.5,114,DraftKings
Breece Hall,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,2.5,-135,2.5,106,DraftKings
Mason Taylor,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,2.5,-111,2.5,-115,DraftKings
Calvin Austin III,N/A,New York Jets,Pittsburgh Steelers,2025,1,2025-09-07T17:00:00Z,2.5,118,2.5,-150,DraftKings
Courtland Sutton,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,4.5,-131,4.5,103,DraftKings
Calvin Ridley,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,4.5,112,4.5,-143,DraftKings
Evan Engram,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,3.5,-163,3.5,128,DraftKings
Chigoziem Okonkwo,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,3.5,-108,3.5,-118,DraftKings
Marvin Mims Jr.,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,3.5,135,3.5,-173,DraftKings
Tony Pollard,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,2.5,-140,2.5,110,DraftKings
Tyler Lockett,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,2.5,122,2.5,-156,DraftKings
RJ Harvey,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,2.5,135,2.5,-173,DraftKings
Elic Ayomanor,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,2.5,156,2.5,-201,DraftKings
Troy Franklin,N/A,Denver Broncos,Tennessee Titans,2025,1,2025-09-07T20:05:00Z,1.5,-185,1.5,144,DraftKings
Jaxon Smith-Njigba,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,5.5,109,5.5,-139,DraftKings
George Kittle,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,5.5,117,5.5,-149,DraftKings
Christian McCaffrey,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,4.5,108,4.5,-138,DraftKings
Jauan Jennings,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,4.5,109,4.5,-139,DraftKings
Ricky Pearsall,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,3.5,-142,3.5,111,DraftKings
Cooper Kupp,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,3.5,-137,3.5,107,DraftKings
Kenneth Walker III,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,2.5,108,2.5,-138,DraftKings
Zach Charbonnet,N/A,Seattle Seahawks,San Francisco 49ers,2025,1,2025-09-07T20:05:00Z,1.5,109,1.5,-139,DraftKings
Amon-Ra St. Brown,N/A,Green Bay Packers,Detroit Lions,2025,1,2025-09-07T20:25:00Z,6.5,102,6.5,-130,DraftKings
Matthew Golden,N/A,Green Bay Packers,Detroit Lions,2025,1,2025-09-07T20:25:00Z,3.5,-139,3.5,109,DraftKings
Sam LaPorta,N/A,Green Bay Packers,Detroit Lions,2025,1,2025-09-07T20:25:00Z,3.5,-138,3.5,108,DraftKings
Jameson Williams,N/A,Green Bay Packers,Detroit Lions,2025,1,2025-09-07T20:25:00Z,3.5,-124,3.5,-103,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Detroit Lions,2025,1,2025-09-07T20:25:00Z,3.5,103,3.5,-131,DraftKings
Jahmyr Gibbs,N/A,Green Bay Packers,Detroit Lions,2025,1,2025-09-07T20:25:00Z,2.5,-164,2.5,128,DraftKings
Josh Jacobs,N/A,Green Bay Packers,Detroit Lions,2025,1,2025-09-07T20:25:00Z,1.5,-187,1.5,145,DraftKings
Nico Collins,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,6.5,119,6.5,-152,DraftKings
Puka Nacua,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,5.5,-163,5.5,127,DraftKings
Davante Adams,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,4.5,-158,4.5,123,DraftKings
Dalton Schultz,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,2.5,-162,2.5,127,DraftKings
Jayden Higgins,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,2.5,-146,2.5,115,DraftKings
Tyler Higbee,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,2.5,-124,2.5,-103,DraftKings
Tutu Atwell,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,2.5,136,2.5,-175,DraftKings
Kyren Williams,N/A,Los Angeles Rams,Houston Texans,2025,1,2025-09-07T20:25:00Z,1.5,-192,1.5,149,DraftKings
Zay Flowers,N/A,Buffalo Bills,Baltimore Ravens,2025,1,2025-09-08T00:20:00Z,4.5,-111,4.5,-115,DraftKings
Mark Andrews,N/A,Buffalo Bills,Baltimore Ravens,2025,1,2025-09-08T00:20:00Z,3.5,-177,3.5,137,DraftKings
Rashod Bateman,N/A,Buffalo Bills,Baltimore Ravens,2025,1,2025-09-08T00:20:00Z,2.5,-148,2.5,116,DraftKings
Justin Jefferson,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,6.5,115,6.5,-146,DraftKings
DJ Moore,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,5.5,100,5.5,-127,DraftKings
T.J. Hockenson,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,4.5,102,4.5,-130,DraftKings
Rome Odunze,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,3.5,-164,3.5,128,DraftKings
Colston Loveland,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,2.5,-171,2.5,134,DraftKings
Adam Thielen,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,2.5,-165,2.5,129,DraftKings
Aaron Jones,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,2.5,-111,2.5,-115,DraftKings
D'Andre Swift,N/A,Chicago Bears,Minnesota Vikings,2025,1,2025-09-09T00:15:00Z,2.5,102,2.5,-130,DraftKings
