Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Jaxon Smith-Njigba,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,6.5,-137,6.5,107,DraftKings
Trey McBride,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,6.5,-109,6.5,-117,DraftKings
Marvin Harrison Jr.,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,3.5,-146,3.5,114,DraftKings
Cooper Kupp,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,3.5,-145,3.5,114,DraftKings
Trey Benson,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,3.5,118,3.5,-151,DraftKings
Michael Wilson,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2.5,111,2.5,-142,DraftKings
Kenneth Walker III,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2.5,122,2.5,-156,DraftKings
Tory Horton,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2.5,132,2.5,-169,DraftKings
AJ Barner,N/A,Arizona Cardinals,Seattle Seahawks,2025,4,2025-09-26T00:16:00Z,2.5,147,2.5,-188,DraftKings
Justin Jefferson,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,5.5,-134,5.5,105,DraftKings
DK Metcalf,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,4.5,129,4.5,-165,DraftKings
T.J. Hockenson,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,3.5,-153,3.5,119,DraftKings
Jordan Addison,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,3.5,101,3.5,-128,DraftKings
Jonnu Smith,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,3.5,102,3.5,-130,DraftKings
Jaylen Warren,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,3.5,104,3.5,-132,DraftKings
Calvin Austin III,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,2.5,-156,2.5,122,DraftKings
Pat Freiermuth,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,2.5,111,2.5,-142,DraftKings
Kenneth Gainwell,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,2.5,136,2.5,-175,DraftKings
Jordan Mason,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,1.5,-161,1.5,126,DraftKings
Jalen Nailor,N/A,Pittsburgh Steelers,Minnesota Vikings,2025,4,2025-09-28T13:31:00Z,1.5,-125,1.5,-102,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Cleveland Browns,2025,4,2025-09-28T17:00:00Z,5.5,-148,5.5,116,DraftKings
