Player,Team,HomeTeam,AwayTeam,Season,Week,GameDate,Over_Line,Over_Odds,Under_Line,Under_Odds,Bookmaker
Deebo Samuel Sr.,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,4.5,-138,4.5,108,DraftKings
Terry McLaurin,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,4.5,100,4.5,-127,DraftKings
Zach Ertz,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,3.5,-117,3.5,-109,DraftKings
Tucker Kraft,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,3.5,-116,3.5,-110,DraftKings
Romeo Doubs,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,3.5,100,3.5,-128,DraftKings
Austin Ekeler,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,3.5,134,3.5,-172,DraftKings
Jayden Reed,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,3.5,137,3.5,-176,DraftKings
Matthew Golden,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,2.5,-164,2.5,128,DraftKings
Noah Brown,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,2.5,139,2.5,-178,DraftKings
Josh Jacobs,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,1.5,-170,1.5,132,DraftKings
Dontayvion Wicks,N/A,Green Bay Packers,Washington Commanders,2025,2,2025-09-12T00:16:00Z,1.5,-151,1.5,118,DraftKings
Amon-Ra St. Brown,N/A,Detroit Lions,Chicago Bears,2025,2,2025-09-14T17:00:00Z,5.5,-130,5.5,102,DraftKings
DJ Moore,N/A,Detroit Lions,Chicago Bears,2025,2,2025-09-14T17:00:00Z,4.5,-126,4.5,-101,DraftKings
Sam LaPorta,N/A,Detroit Lions,Chicago Bears,2025,2,2025-09-14T17:00:00Z,4.5,103,4.5,-132,DraftKings
Rome Odunze,N/A,Detroit Lions,Chicago Bears,2025,2,2025-09-14T17:00:00Z,4.5,125,4.5,-160,DraftKings
Jameson Williams,N/A,Detroit Lions,Chicago Bears,2025,2,2025-09-14T17:00:00Z,3.5,-119,3.5,-107,DraftKings
Colston Loveland,N/A,Detroit Lions,Chicago Bears,2025,2,2025-09-14T17:00:00Z,2.5,133,2.5,-170,DraftKings
Ja'Marr Chase,N/A,Cincinnati Bengals,Jacksonville Jaguars,2025,2,2025-09-14T17:00:00Z,6.5,-146,6.5,114,DraftKings
